plate,genus,receptor,treat_type,treat_subtype,treat,treat_name,dose_type,dose_rank,log10_dose,dose,replicate,fold_act,max_e2,adj_max_e2
25,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,5,-9,1e-9,1,56.99097777806939,91.58196300434402,89.97500754270978
25,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,5,-9,1e-9,2,66.84669326475671,107.41965883398932,105.81270337235507
25,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,5,-9,1e-9,3,62.85076380334377,100.99837816166664,99.3914227000324
25,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,6,-8,1e-8,1,70.39789778438586,113.12628633218758,111.51933087055333
25,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,6,-8,1e-8,2,68.82953237604087,110.60599297340939,108.99903751177514
25,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,6,-8,1e-8,3,69.80433282789454,112.17245388351915,110.56549842188491
25,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,7,-7,1e-7,1,72.70577164043904,116.83493682993509,115.22798136830085
25,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,7,-7,1e-7,2,76.06814785257545,122.23812564809673,120.63117018646248
25,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,7,-7,1e-7,3,80.57626872320186,129.48247510285717,127.87551964122292
25,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,8,-6,1e-6,1,65.14299762222979,104.68189581626824,103.074940354634
25,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,8,-6,1e-6,2,71.37771512370408,114.7008091570089,113.09385369537466
25,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,8,-6,1e-6,3,78.53806837898892,126.20717792781939,124.60022246618514
25,Homo,beta,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1,-10,1e-10,1,0.806120397815758,1.2953995760047956,-0.3115558856294409
25,Homo,beta,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1,-10,1e-10,2,0.790301618943932,1.269979502900331,-0.3369759587339056
25,Homo,beta,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1,-10,1e-10,3,0.7915768355312556,1.272028719160097,-0.33492674247413956
25,Homo,beta,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,2,-9,1e-9,1,1.0779457374718031,1.732210790175659,0.1252553285414224
25,Homo,beta,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,2,-9,1e-9,2,1.3110754971075849,2.106839930691855,0.4998844690576185
25,Homo,beta,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,2,-9,1e-9,3,0.8494392665012043,1.36501106863069,-0.24194439300354653
25,Homo,beta,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,3,-8,1e-8,1,7.198995589159072,11.568465280279948,9.9615098186457125
25,Homo,beta,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,3,-8,1e-8,2,6.076719932646387,9.765018284587743,8.158062822953507
25,Homo,beta,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,3,-8,1e-8,3,7.977746709398065,12.81988364620178,11.212928184567543
25,Homo,beta,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,4,-7,1e-7,1,32.179843281677734,51.711574916025825,50.10461945439159
25,Homo,beta,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,4,-7,1e-7,2,32.257824698416215,51.83688757955971,50.22993211792547
25,Homo,beta,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,4,-7,1e-7,3,30.94309152250144,49.72416992193173,48.1172144602975
25,Homo,beta,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,5,-6,1e-6,1,59.930576344528184,96.30576697572715,94.69881151409291
25,Homo,beta,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,5,-6,1e-6,2,60.03807291700971,96.47850917998329,94.87155371834905
25,Homo,beta,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,5,-6,1e-6,3,59.82688297289789,96.13913634585057,94.53218088421633
25,Homo,beta,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,6,-5,1e-5,1,68.065794072258,109.37869953488624,107.771744073252
25,Homo,beta,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,6,-5,1e-5,2,56.037745743329246,90.05016157991362,88.44320611827938
25,Homo,beta,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,6,-5,1e-5,3,63.29956678119383,101.71958455812052,100.11262909648627
25,Homo,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,1,-10,1e-10,1,0.7552366305950121,1.213631628360893,-0.3933238332733435
25,Homo,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,1,-10,1e-10,2,0.7300645276768859,1.173181180095791,-0.43377428153844555
25,Homo,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,1,-10,1e-10,3,0.8282171993496901,1.3309081519143957,-0.2760473097198408
25,Homo,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,2,-9,1e-9,1,0.6583513636694158,1.0579413195229153,-0.5490141421113213
25,Homo,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,2,-9,1e-9,2,0.7575566255546046,1.2173597569321741,-0.3895957047020624
25,Homo,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,2,-9,1e-9,3,0.6787098672830859,1.0906565280956027,-0.5162989335386339
25,Homo,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,3,-8,1e-8,1,0.8567030564962524,1.3766836556353967,-0.23027180599883978
25,Homo,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,3,-8,1e-8,2,0.9904309954347558,1.5915784974857146,-0.015376964148521965
25,Homo,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,3,-8,1e-8,3,0.8328373613919762,1.3383325465418825,-0.26862291509235403
25,Homo,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,4,-7,1e-7,1,1.687775660162029,2.7121803151107016,1.105224853476465
25,Homo,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,4,-7,1e-7,2,2.1052539166691835,3.383049279518412,1.7760938178841756
25,Homo,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,4,-7,1e-7,3,2.259599307535987,3.631075448349893,2.0241199867156565
25,Homo,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,5,-6,1e-6,1,28.976475566356232,46.563905670267154,44.95695020863292
25,Homo,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,5,-6,1e-6,2,34.117081448476114,54.824630368648776,53.21767490701454
25,Homo,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,5,-6,1e-6,3,32.61784719338738,52.4154276941648,50.80847223253056
25,Homo,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,6,-5,1e-5,1,76.46858778152513,122.88161477897886,121.27465931734461
25,Homo,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,6,-5,1e-5,2,78.1444072713769,125.57458206090925,123.96762659927501
25,Homo,beta,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,6,-5,1e-5,3,83.60458459617689,134.348843834488,132.74188837285377
25,Homo,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,1,-10,1e-10,1,0.8833416863887975,1.4194907474316751,-0.1874647142025614
25,Homo,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,1,-10,1e-10,2,0.9866668678469537,1.5855297121002077,-0.02142574953402887
25,Homo,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,1,-10,1e-10,3,0.8525706795363575,1.370043109910162,-0.23691235172407454
25,Homo,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,2,-9,1e-9,1,0.7661667954482837,1.2311959164684205,-0.375759545165816
25,Homo,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,2,-9,1e-9,2,0.9094375492583433,1.4614256367959497,-0.1455298248382868
25,Homo,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,2,-9,1e-9,3,0.8119329682287724,1.3047401177761229,-0.30221534385811366
25,Homo,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,3,-8,1e-8,1,0.9427728501896371,1.5149939806927133,-0.09196148094152323
25,Homo,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,3,-8,1e-8,2,0.9976790601244218,1.6032258146250513,-0.0037296470091852107
25,Homo,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,3,-8,1e-8,3,0.8613374292822288,1.3841308862950705,-0.222824575339166
25,Homo,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,4,-7,1e-7,1,3.6202185550010806,5.81752997926859,4.210574517634353
25,Homo,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,4,-7,1e-7,2,2.974870885055045,4.780485016395879,3.1735295547616422
25,Homo,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,4,-7,1e-7,3,4.089574560950532,6.571764176479893,4.964808714845656
25,Homo,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,5,-6,1e-6,1,31.594471664370978,50.770908798509076,49.16395333687484
25,Homo,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,5,-6,1e-6,2,31.030146733713995,49.864063769053466,48.25710830741923
25,Homo,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,5,-6,1e-6,3,35.49856853410975,57.044618586084916,55.43766312445068
25,Homo,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,6,-5,1e-5,1,68.08352344924182,109.40718985406177,107.80023439242753
25,Homo,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,6,-5,1e-5,2,64.35087991519205,103.40899794068676,101.80204247905252
25,Homo,beta,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,6,-5,1e-5,3,61.12949734659607,98.23237962806812,96.62542416643387
26,Gorilla,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,2,-12,1e-12,1,1.0442084284128943,1.6325005108353448,0.06911482420896586
26,Gorilla,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,2,-12,1e-12,2,0.8438146706140918,1.3192077782034235,-0.2441779084229554
26,Gorilla,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,2,-12,1e-12,3,0.7170900449850353,1.1210883123518702,-0.44229737427450866
26,Gorilla,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,3,-11,1e-11,1,1.274808943327384,1.9930180551813306,0.4296323685549517
26,Gorilla,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,3,-11,1e-11,2,1.436177011577755,2.2452985833625094,0.6819128967361305
26,Gorilla,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,3,-11,1e-11,3,1.4481612767498693,2.2640346119973276,0.7006489253709487
26,Gorilla,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,4,-10,1e-10,1,19.963443132530337,31.21056124917761,29.64717556255123
26,Gorilla,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,4,-10,1e-10,2,18.66815054485204,29.185519357608115,27.622133670981736
26,Gorilla,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,4,-10,1e-10,3,16.425979544092655,25.68014130805215,24.11675562142577
26,Gorilla,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,5,-9,1e-9,1,63.22479906102411,98.84474589183401,97.28136020520763
26,Gorilla,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,5,-9,1e-9,2,63.987547696208345,100.03721619057484,98.47383050394846
26,Gorilla,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,5,-9,1e-9,3,64.6788817261038,101.11803791759112,99.55465223096475
26,Gorilla,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,6,-8,1e-8,1,84.08254059464078,131.45344046084284,129.89005477421645
26,Gorilla,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,6,-8,1e-8,2,82.64521092404595,129.2063398268715,127.64295414024512
26,Gorilla,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,6,-8,1e-8,3,86.49326775978126,135.22233680518488,133.6589511185585
26,Gorilla,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,7,-7,1e-7,1,82.85757287437744,129.5383434604038,127.97495777377743
26,Gorilla,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,7,-7,1e-7,2,99.626574393399,155.7547604142581,154.1913747276317
26,Gorilla,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,7,-7,1e-7,3,92.73979470640845,144.9880676246678,143.4246819380414
26,Gorilla,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,8,-6,1e-6,1,89.44325665459019,139.8343072190359,138.27092153240952
26,Gorilla,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,8,-6,1e-6,2,73.6330865511389,115.11691357617187,113.55352788954549
26,Gorilla,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,8,-6,1e-6,3,90.16950507266966,140.9697136007964,139.40632791417002
26,Gorilla,beta,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1,-12,1e-12,1,0.9491820760253556,1.4839376716603525,-0.07944801496602638
26,Gorilla,beta,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1,-12,1e-12,2,0.8887436649756094,1.3894491249027374,-0.17393656172364147
26,Gorilla,beta,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1,-12,1e-12,3,1.0008617626830387,1.56473295407031,0.0013472674439312105
26,Gorilla,beta,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,2,-11,1e-11,1,1.328393779435825,2.0767918209734875,0.5134061343471086
26,Gorilla,beta,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,2,-11,1e-11,2,1.4790004266592995,2.3122480975534563,0.7488624109270774
26,Gorilla,beta,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,2,-11,1e-11,3,1.3057595201107723,2.0414057439173106,0.47802005729093167
26,Gorilla,beta,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,3,-10,1e-10,1,1.25288074014415,1.9587358161912278,0.39535012956484894
26,Gorilla,beta,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,3,-10,1e-10,2,1.5369535047158898,2.4028511102830707,0.8394654236566919
26,Gorilla,beta,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,3,-10,1e-10,3,1.300838380966466,2.0337121054172056,0.4703264187908267
26,Gorilla,beta,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,4,-9,1e-9,1,5.131813113343826,8.023003167843292,6.459617481216913
26,Gorilla,beta,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,4,-9,1e-9,2,4.925520243607828,7.700487848044952,6.137102161418573
26,Gorilla,beta,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,4,-9,1e-9,3,7.188852820897152,11.238949603454275,9.675563916827896
26,Gorilla,beta,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,5,-8,1e-8,1,39.63379830505262,61.9629129767561,60.399527290129726
26,Gorilla,beta,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,5,-8,1e-8,2,43.41183544099117,67.86944215862535,66.30605647199897
26,Gorilla,beta,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,5,-8,1e-8,3,42.489401236758255,66.42732172687302,64.86393604024664
26,Gorilla,beta,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,6,-7,1e-7,1,81.30134033260883,127.10535177954057,125.5419660929142
26,Gorilla,beta,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,6,-7,1e-7,2,72.22191716575026,112.91071155764992,111.34732587102354
26,Gorilla,beta,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,6,-7,1e-7,3,80.62517452650033,126.04824383648435,124.48485814985797
26,Gorilla,beta,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,7,-6,1e-6,1,81.41810809711286,127.28790483122555,125.72451914459917
26,Gorilla,beta,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,7,-6,1e-6,2,75.5971742152002,118.18754011744474,116.62415443081836
26,Gorilla,beta,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,7,-6,1e-6,3,107.41805831307622,167.93585485186105,166.37246916523466
26,Gorilla,beta,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1,-12,1e-12,1,0.924497720463134,1.4453465034907789,-0.11803918313560002
26,Gorilla,beta,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1,-12,1e-12,2,1.3624247378730028,2.129995334296349,0.56660964766997
26,Gorilla,beta,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1,-12,1e-12,3,1.21465551921697,1.8989750529255431,0.33558936629916425
26,Gorilla,beta,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,2,-11,1e-11,1,1.0799628839591724,1.688398514869515,0.1250128282431362
26,Gorilla,beta,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,2,-11,1e-11,2,1.1168110100507436,1.7460063477800813,0.18262066115370246
26,Gorilla,beta,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,2,-11,1e-11,3,0.9500376574892327,1.4852752754747205,-0.0781104111516584
26,Gorilla,beta,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,3,-10,1e-10,1,4.588470950015476,7.173549806755138,5.610164120128759
26,Gorilla,beta,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,3,-10,1e-10,2,5.187772364903494,8.110489060766001,6.547103374139622
26,Gorilla,beta,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,3,-10,1e-10,3,4.083475640805629,6.384047368523,4.820661681896621
26,Gorilla,beta,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,4,-9,1e-9,1,44.58130186599768,69.69776922847065,68.13438354184427
26,Gorilla,beta,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,4,-9,1e-9,2,41.712197525274064,65.21225256874573,63.64886688211935
26,Gorilla,beta,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,4,-9,1e-9,3,37.05328301381341,57.92857230631222,56.365186619685844
26,Gorilla,beta,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,5,-8,1e-8,1,66.33804155331048,103.71194464327156,102.14855895664519
26,Gorilla,beta,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,5,-8,1e-8,2,68.41073602567239,106.95236551411178,105.3889798274854
26,Gorilla,beta,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,5,-8,1e-8,3,57.39663912416698,89.73308406718228,88.1696983805559
26,Gorilla,beta,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,6,-7,1e-7,1,96.78033840874677,151.30499581509187,149.74161012846548
26,Gorilla,beta,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,6,-7,1e-7,2,77.89080966948978,121.77337695701989,120.20999127039352
26,Gorilla,beta,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,6,-7,1e-7,3,70.5839866160399,110.34999438054467,108.7866086939183
26,Gorilla,beta,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,7,-6,1e-6,1,66.37527838881392,103.7701601789129,102.20677449228653
