plate,subj,genus,receptor,model,treat_type,treat_subtype,treat,treat_name,treat_desc,log10_dose,dose,replicate,fold_act,perc_e2,perc_e2_Dmax
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5m1s,Mazuri<sup>®</sup> Primate LS Biscuit Large,Commercial Diet (Biscuit),0.3010299956639812,2,2,1.8633060893113562,77.14164337354383,0.9790578907238568
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5m1s,Mazuri<sup>®</sup> Primate LS Biscuit Large,Commercial Diet (Biscuit),0.3010299956639812,2,3,1.6993765936142988,70.3548943965462,0.8929225707110815
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5ma4,Mazuri<sup>®</sup> Primate Browse Biscuit,Commercial Diet (Biscuit),-0.6989700043360187,0.2,1,1.180432741636227,48.87040411884808,0.6202480616562971
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5ma4,Mazuri<sup>®</sup> Primate Browse Biscuit,Commercial Diet (Biscuit),-0.6989700043360187,0.2,2,1.090465755038741,45.145733633785355,0.5729756952758115
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5ma4,Mazuri<sup>®</sup> Primate Browse Biscuit,Commercial Diet (Biscuit),-0.6989700043360187,0.2,3,1.280893514017014,53.029521679019624,0.6730342960124428
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5ma4,Mazuri<sup>®</sup> Primate Browse Biscuit,Commercial Diet (Biscuit),-0.3010299956639812,0.5,1,2.021405643382458,83.68703035404614,1.0621299188899014
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5ma4,Mazuri<sup>®</sup> Primate Browse Biscuit,Commercial Diet (Biscuit),-0.3010299956639812,0.5,2,1.3669913931902167,56.59400951518203,0.7182736737307152
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5ma4,Mazuri<sup>®</sup> Primate Browse Biscuit,Commercial Diet (Biscuit),-0.3010299956639812,0.5,3,1.2171015051264462,50.38850610560043,0.6395153427778084
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5ma4,Mazuri<sup>®</sup> Primate Browse Biscuit,Commercial Diet (Biscuit),0,1,1,2.4755361184578453,102.48821999984979,1.3007488058195604
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5ma4,Mazuri<sup>®</sup> Primate Browse Biscuit,Commercial Diet (Biscuit),0,1,2,1.9249853939180555,79.6951921151017,1.0114667419673298
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5ma4,Mazuri<sup>®</sup> Primate Browse Biscuit,Commercial Diet (Biscuit),0,1,3,1.8816344010470782,77.9004430660188,0.9886883418512596
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5ma4,Mazuri<sup>®</sup> Primate Browse Biscuit,Commercial Diet (Biscuit),0.3010299956639812,2,1,4.726740232195923,195.68900214682367,2.4836243214573868
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5ma4,Mazuri<sup>®</sup> Primate Browse Biscuit,Commercial Diet (Biscuit),0.3010299956639812,2,2,3.872322064799933,160.3157363483429,2.034677766961863
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5ma4,Mazuri<sup>®</sup> Primate Browse Biscuit,Commercial Diet (Biscuit),0.3010299956639812,2,3,4.071875350652514,168.5773249834919,2.1395312959953294
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5m1g,Mazuri<sup>®</sup> Primate LS Biscuit - Small,Commercial Diet (Biscuit),-0.6989700043360187,0.2,1,1.2546133569048723,51.94151229646307,0.659225617267871
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5m1g,Mazuri<sup>®</sup> Primate LS Biscuit - Small,Commercial Diet (Biscuit),-0.6989700043360187,0.2,2,1.1915544434801473,49.33084717877908,0.626091862635122
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5m1g,Mazuri<sup>®</sup> Primate LS Biscuit - Small,Commercial Diet (Biscuit),-0.6989700043360187,0.2,3,1.252674336817692,51.86123606223754,0.6582067761190571
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5m1g,Mazuri<sup>®</sup> Primate LS Biscuit - Small,Commercial Diet (Biscuit),-0.3010299956639812,0.5,1,1.2578289073240978,52.074637414827926,0.6609152001168846
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5m1g,Mazuri<sup>®</sup> Primate LS Biscuit - Small,Commercial Diet (Biscuit),-0.3010299956639812,0.5,2,1.048539730023425,43.40997884376204,0.5509460320586954
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5m1g,Mazuri<sup>®</sup> Primate LS Biscuit - Small,Commercial Diet (Biscuit),-0.3010299956639812,0.5,3,1.1820771327514497,48.93848259167914,0.6211120925882144
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5m1g,Mazuri<sup>®</sup> Primate LS Biscuit - Small,Commercial Diet (Biscuit),0,1,1,1.5776426161048585,65.31505733845613,0.8289585167461924
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5m1g,Mazuri<sup>®</sup> Primate LS Biscuit - Small,Commercial Diet (Biscuit),0,1,2,1.3603567806272499,56.31933380881799,0.7147875745766739
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5m1g,Mazuri<sup>®</sup> Primate LS Biscuit - Small,Commercial Diet (Biscuit),0,1,3,1.1908889224484585,49.30329433258884,0.62574217042875
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5m1g,Mazuri<sup>®</sup> Primate LS Biscuit - Small,Commercial Diet (Biscuit),0.3010299956639812,2,1,1.9160926055340146,79.3270269950212,1.006794104074996
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5m1g,Mazuri<sup>®</sup> Primate LS Biscuit - Small,Commercial Diet (Biscuit),0.3010299956639812,2,2,2.1714118347869906,89.8973487700766,1.140949360416183
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5m1g,Mazuri<sup>®</sup> Primate LS Biscuit - Small,Commercial Diet (Biscuit),0.3010299956639812,2,3,1.9407017168188767,80.34585438863438,1.0197247464022854
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5ma3,Mazuri<sup>®</sup> Primate High Fiber Sticks,Commercial Diet (Biscuit),-0.6989700043360187,0.2,1,1.157435281023692,47.91829973017786,0.6081642470815082
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5ma3,Mazuri<sup>®</sup> Primate High Fiber Sticks,Commercial Diet (Biscuit),-0.6989700043360187,0.2,2,1.1457214610987667,47.433342736598526,0.6020093228348671
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5ma3,Mazuri<sup>®</sup> Primate High Fiber Sticks,Commercial Diet (Biscuit),-0.6989700043360187,0.2,3,1.04741849702037,43.363559333324936,0.5503568899819973
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5ma3,Mazuri<sup>®</sup> Primate High Fiber Sticks,Commercial Diet (Biscuit),-0.3010299956639812,0.5,1,1.2323062344316145,51.01798819250975,0.6475045348316202
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5ma3,Mazuri<sup>®</sup> Primate High Fiber Sticks,Commercial Diet (Biscuit),-0.3010299956639812,0.5,2,1.266763734749112,52.44454296860591,0.6656099270556826
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5ma3,Mazuri<sup>®</sup> Primate High Fiber Sticks,Commercial Diet (Biscuit),-0.3010299956639812,0.5,3,1.330658490542719,55.08981230634083,0.6991828677520361
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5ma3,Mazuri<sup>®</sup> Primate High Fiber Sticks,Commercial Diet (Biscuit),0,1,1,1.507259679408107,62.40117462568608,0.7919764181309618
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5ma3,Mazuri<sup>®</sup> Primate High Fiber Sticks,Commercial Diet (Biscuit),0,1,2,1.4884533911911475,61.62258650903966,0.7820948184412155
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5ma3,Mazuri<sup>®</sup> Primate High Fiber Sticks,Commercial Diet (Biscuit),0,1,3,1.7284681455841497,71.55929668992923,0.9082084722990552
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5ma3,Mazuri<sup>®</sup> Primate High Fiber Sticks,Commercial Diet (Biscuit),0.3010299956639812,2,1,3.5064912773613557,145.17019032048694,1.8424551787536991
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5ma3,Mazuri<sup>®</sup> Primate High Fiber Sticks,Commercial Diet (Biscuit),0.3010299956639812,2,2,3.1138226540153178,128.91354677710888,1.6361308843546525
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5ma3,Mazuri<sup>®</sup> Primate High Fiber Sticks,Commercial Diet (Biscuit),0.3010299956639812,2,3,2.2766817880929207,94.25556841120756,1.1962625368349826
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5m6c,Mazuri<sup>®</sup> Insectivore Diets,Commercial Diet (Biscuit),-0.6989700043360187,0.2,1,1.1922482209403409,49.35956985280557,0.6264564019347602
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5m6c,Mazuri<sup>®</sup> Insectivore Diets,Commercial Diet (Biscuit),-0.6989700043360187,0.2,2,0.9942194641836785,41.16109735327409,0.5224039233833156
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5m6c,Mazuri<sup>®</sup> Insectivore Diets,Commercial Diet (Biscuit),-0.6989700043360187,0.2,3,0.8008264604709654,33.154546948633794,0.420787260730913
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5m6c,Mazuri<sup>®</sup> Insectivore Diets,Commercial Diet (Biscuit),-0.3010299956639812,0.5,1,1.169018112006259,48.397833727323466,0.6142503443338357
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5m6c,Mazuri<sup>®</sup> Insectivore Diets,Commercial Diet (Biscuit),-0.3010299956639812,0.5,2,1.200115412939259,49.685274858018126,0.6305901491749825
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5m6c,Mazuri<sup>®</sup> Insectivore Diets,Commercial Diet (Biscuit),-0.3010299956639812,0.5,3,1.1595656402725347,48.00649748489699,0.6092836257196292
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5m6c,Mazuri<sup>®</sup> Insectivore Diets,Commercial Diet (Biscuit),0,1,1,1.3797843829660426,57.123644587288126,0.7249956383385812
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5m6c,Mazuri<sup>®</sup> Insectivore Diets,Commercial Diet (Biscuit),0,1,2,1.292278831702586,53.50087854391319,0.6790166116300431
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5m6c,Mazuri<sup>®</sup> Insectivore Diets,Commercial Diet (Biscuit),0,1,3,1.3594268406094063,56.28083390715031,0.7142989457262706
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5m6c,Mazuri<sup>®</sup> Insectivore Diets,Commercial Diet (Biscuit),0.3010299956639812,2,1,2.130358512019346,88.19772421434347,1.1193782509636554
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5m6c,Mazuri<sup>®</sup> Insectivore Diets,Commercial Diet (Biscuit),0.3010299956639812,2,2,1.5517767228312709,64.24419865029144,0.8153675093130086
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5m6c,Mazuri<sup>®</sup> Insectivore Diets,Commercial Diet (Biscuit),0.3010299956639812,2,3,1.9359804719799965,80.15039289804554,1.0172440095871906
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5m02,Mazuri<sup>®</sup> Leaf-Eater Primate Diet,Commercial Diet (Biscuit),-0.6989700043360187,0.2,1,1.0390991438183261,43.019134667140435,0.5459855585915707
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5m02,Mazuri<sup>®</sup> Leaf-Eater Primate Diet,Commercial Diet (Biscuit),-0.6989700043360187,0.2,2,1.1060705328927491,45.791777896208266,0.5811750893413383
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5m02,Mazuri<sup>®</sup> Leaf-Eater Primate Diet,Commercial Diet (Biscuit),-0.6989700043360187,0.2,3,1.1490000484379002,47.56907760954037,0.6037320278822124
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5m02,Mazuri<sup>®</sup> Leaf-Eater Primate Diet,Commercial Diet (Biscuit),-0.3010299956639812,0.5,1,0.9248747452532203,38.29019728577682,0.4859673472145634
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5m02,Mazuri<sup>®</sup> Leaf-Eater Primate Diet,Commercial Diet (Biscuit),-0.3010299956639812,0.5,2,0.9802542239166863,40.582930625605464,0.5150660100057523
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5m02,Mazuri<sup>®</sup> Leaf-Eater Primate Diet,Commercial Diet (Biscuit),-0.3010299956639812,0.5,3,1.0832943302055649,44.848833677232584,0.5692075328086084
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5m02,Mazuri<sup>®</sup> Leaf-Eater Primate Diet,Commercial Diet (Biscuit),0,1,1,1.3323495377268655,55.15982235973763,0.7000714137073798
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5m02,Mazuri<sup>®</sup> Leaf-Eater Primate Diet,Commercial Diet (Biscuit),0,1,2,1.4079392294551718,58.289266886039904,0.7397893562228437
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5m02,Mazuri<sup>®</sup> Leaf-Eater Primate Diet,Commercial Diet (Biscuit),0,1,3,1.4083499822075596,58.306272220011145,0.7400051826647089
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5m02,Mazuri<sup>®</sup> Leaf-Eater Primate Diet,Commercial Diet (Biscuit),0.3010299956639812,2,1,2.031031010197746,84.08552452441559,1.0671874837128135
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5m02,Mazuri<sup>®</sup> Leaf-Eater Primate Diet,Commercial Diet (Biscuit),0.3010299956639812,2,2,1.9941309823190339,82.55784809625266,1.0477986867406879
2,loris,Xanthonycticebus,beta,loris_beta,diet,biscuit,5m02,Mazuri<sup>®</sup> Leaf-Eater Primate Diet,Commercial Diet (Biscuit),0.3010299956639812,2,3,2.113128968522194,87.48441398175713,1.1103251379988979
3,human,Homo,alpha,human_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-13,1e-13,1,0.8887620313054665,10.163198322654948,10.366328313602958
3,human,Homo,alpha,human_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-13,1e-13,2,0.9992007954104503,11.426091000978742,11.654462197516963
3,human,Homo,alpha,human_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-13,1e-13,3,0.9482312092769913,10.843242055983762,11.059963956979164
3,human,Homo,alpha,human_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-12,1e-12,1,1.1875023621156298,13.579362742437315,13.850770988481504
3,human,Homo,alpha,human_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-12,1e-12,2,1.3369344144258426,15.28815264332819,15.593714161411388
3,human,Homo,alpha,human_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-12,1e-12,3,1.3963577203656108,15.967671819419202,16.286814763319963
3,human,Homo,alpha,human_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-11,1e-11,1,4.06662065234017,46.50274284560718,47.43218468403213
3,human,Homo,alpha,human_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-11,1e-11,2,4.289893004891485,49.05591356962165,50.036385165569065
3,human,Homo,alpha,human_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-11,1e-11,3,4.585342618427551,52.434447880215714,53.48244562513129
3,human,Homo,alpha,human_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-10,1e-10,1,7.554999784095519,86.39316085611206,88.11988520267462
3,human,Homo,alpha,human_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-10,1e-10,3,8.125552899552654,92.91756700955915,94.77469347175655
3,human,Homo,alpha,human_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-9,1e-9,1,8.426809602211552,96.36250672042216,98.2884865642095
3,human,Homo,alpha,human_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-9,1e-9,2,9.112884545105787,104.20793155095451,106.29071646970107
3,human,Homo,alpha,human_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-9,1e-9,3,8.695020646872385,99.42956172862336,101.41684224138065
3,human,Homo,alpha,human_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-8,1e-8,1,7.989360111014646,91.360171136117,93.18617021108538
3,human,Homo,alpha,human_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-8,1e-8,2,8.763310103558807,100.21046737850921,102.21335571004131
3,human,Homo,alpha,human_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-8,1e-8,3,8.403848286425848,96.09993879125844,98.0206707377421
3,human,Homo,alpha,human_alpha,diet,biscuit,5m1s,Mazuri<sup>®</sup> Primate LS Biscuit Large,Commercial Diet (Biscuit),-0.6989700043360187,0.2,1,1.604857373781323,18.351913329777332,18.71870967382255
3,human,Homo,alpha,human_alpha,diet,biscuit,5m1s,Mazuri<sup>®</sup> Primate LS Biscuit Large,Commercial Diet (Biscuit),-0.6989700043360187,0.2,2,1.8876962657798864,21.58624113799735,22.017681401953304
3,human,Homo,alpha,human_alpha,diet,biscuit,5m1s,Mazuri<sup>®</sup> Primate LS Biscuit Large,Commercial Diet (Biscuit),-0.6989700043360187,0.2,3,1.6681929199494048,19.076169873043913,19.457441800503638
3,human,Homo,alpha,human_alpha,diet,biscuit,5m1s,Mazuri<sup>®</sup> Primate LS Biscuit Large,Commercial Diet (Biscuit),-0.3010299956639812,0.5,1,2.8751674984521207,32.87820189021715,33.53533251389684
3,human,Homo,alpha,human_alpha,diet,biscuit,5m1s,Mazuri<sup>®</sup> Primate LS Biscuit Large,Commercial Diet (Biscuit),-0.3010299956639812,0.5,2,2.7859108879185337,31.85753201177019,32.49426269277557
3,human,Homo,alpha,human_alpha,diet,biscuit,5m1s,Mazuri<sup>®</sup> Primate LS Biscuit Large,Commercial Diet (Biscuit),-0.3010299956639812,0.5,3,2.586795655170392,29.58060351100097,30.171825637408972
3,human,Homo,alpha,human_alpha,diet,biscuit,5m1s,Mazuri<sup>®</sup> Primate LS Biscuit Large,Commercial Diet (Biscuit),0,1,1,3.8616328151687074,44.15865976203356,45.04125083946467
3,human,Homo,alpha,human_alpha,diet,biscuit,5m1s,Mazuri<sup>®</sup> Primate LS Biscuit Large,Commercial Diet (Biscuit),0,1,2,4.001169960310991,45.75429912274642,46.66878195301043
3,human,Homo,alpha,human_alpha,diet,biscuit,5m1s,Mazuri<sup>®</sup> Primate LS Biscuit Large,Commercial Diet (Biscuit),0,1,3,3.9202064713072935,44.828462997152684,45.7244413096615
3,human,Homo,alpha,human_alpha,diet,biscuit,5m1s,Mazuri<sup>®</sup> Primate LS Biscuit Large,Commercial Diet (Biscuit),0.3010299956639812,2,1,5.670980041585548,64.84896160763503,66.14508597381837
3,human,Homo,alpha,human_alpha,diet,biscuit,5m1s,Mazuri<sup>®</sup> Primate LS Biscuit Large,Commercial Diet (Biscuit),0.3010299956639812,2,2,5.091726980880858,58.22506957851744,59.388803423016675
3,human,Homo,alpha,human_alpha,diet,biscuit,5m1s,Mazuri<sup>®</sup> Primate LS Biscuit Large,Commercial Diet (Biscuit),0.3010299956639812,2,3,5.279110354664349,60.36784157265009,61.57440261012081
3,human,Homo,alpha,human_alpha,diet,biscuit,5ma4,Mazuri<sup>®</sup> Primate Browse Biscuit,Commercial Diet (Biscuit),-0.6989700043360187,0.2,1,1.8596576011066746,21.265612556061082,21.69064447503756
3,human,Homo,alpha,human_alpha,diet,biscuit,5ma4,Mazuri<sup>®</sup> Primate Browse Biscuit,Commercial Diet (Biscuit),-0.6989700043360187,0.2,2,1.9067568870824847,21.804203728238505,22.24000037072581
3,human,Homo,alpha,human_alpha,diet,biscuit,5ma4,Mazuri<sup>®</sup> Primate Browse Biscuit,Commercial Diet (Biscuit),-0.6989700043360187,0.2,3,1.7671037788797397,20.207238303247404,20.611116689096974
3,human,Homo,alpha,human_alpha,diet,biscuit,5ma4,Mazuri<sup>®</sup> Primate Browse Biscuit,Commercial Diet (Biscuit),-0.3010299956639812,0.5,1,2.910468129352739,33.28187272686488,33.94707144592076
3,human,Homo,alpha,human_alpha,diet,biscuit,5ma4,Mazuri<sup>®</sup> Primate Browse Biscuit,Commercial Diet (Biscuit),-0.3010299956639812,0.5,2,2.908259892079167,33.25662102554971,33.92131504345771
3,human,Homo,alpha,human_alpha,diet,biscuit,5ma4,Mazuri<sup>®</sup> Primate Browse Biscuit,Commercial Diet (Biscuit),-0.3010299956639812,0.5,3,2.7687537824025634,31.661336562527836,32.294145920878336
3,human,Homo,alpha,human_alpha,diet,biscuit,5ma4,Mazuri<sup>®</sup> Primate Browse Biscuit,Commercial Diet (Biscuit),0,1,1,4.214759806431888,48.19674815788746,49.1600477714758
3,human,Homo,alpha,human_alpha,diet,biscuit,5ma4,Mazuri<sup>®</sup> Primate Browse Biscuit,Commercial Diet (Biscuit),0,1,2,4.043115611542452,46.233957295825746,47.15802696649792
3,human,Homo,alpha,human_alpha,diet,biscuit,5ma4,Mazuri<sup>®</sup> Primate Browse Biscuit,Commercial Diet (Biscuit),0,1,3,4.014275145364196,45.90415992919331,46.82163800005882
3,human,Homo,alpha,human_alpha,diet,biscuit,5ma4,Mazuri<sup>®</sup> Primate Browse Biscuit,Commercial Diet (Biscuit),0.3010299956639812,2,1,5.930111908229692,67.81219412619325,69.1675440801849
3,human,Homo,alpha,human_alpha,diet,biscuit,5ma4,Mazuri<sup>®</sup> Primate Browse Biscuit,Commercial Diet (Biscuit),0.3010299956639812,2,2,5.737787045711913,65.6129150714001,66.9243084361066
3,human,Homo,alpha,human_alpha,diet,biscuit,5ma4,Mazuri<sup>®</sup> Primate Browse Biscuit,Commercial Diet (Biscuit),0.3010299956639812,2,3,5.8620881194133245,67.03432644952882,68.37412930416224
3,human,Homo,alpha,human_alpha,diet,biscuit,5m1g,Mazuri<sup>®</sup> Primate LS Biscuit - Small,Commercial Diet (Biscuit),-0.6989700043360187,0.2,1,1.660563038974641,18.988920428543146,19.368448517271304
3,human,Homo,alpha,human_alpha,diet,biscuit,5m1g,Mazuri<sup>®</sup> Primate LS Biscuit - Small,Commercial Diet (Biscuit),-0.6989700043360187,0.2,2,1.5345672526643883,17.548129621796992,17.898860887493573
3,human,Homo,alpha,human_alpha,diet,biscuit,5m1g,Mazuri<sup>®</sup> Primate LS Biscuit - Small,Commercial Diet (Biscuit),-0.6989700043360187,0.2,3,1.4740280191270994,16.85584955686528,17.192744347186817
3,human,Homo,alpha,human_alpha,diet,biscuit,5m1g,Mazuri<sup>®</sup> Primate LS Biscuit - Small,Commercial Diet (Biscuit),-0.3010299956639812,0.5,1,2.4126534023274284,27.589246781464144,28.140668024173614
3,human,Homo,alpha,human_alpha,diet,biscuit,5m1g,Mazuri<sup>®</sup> Primate LS Biscuit - Small,Commercial Diet (Biscuit),-0.3010299956639812,0.5,2,2.5929047499190374,29.65046241508936,30.243080798670018
3,human,Homo,alpha,human_alpha,diet,biscuit,5m1g,Mazuri<sup>®</sup> Primate LS Biscuit - Small,Commercial Diet (Biscuit),-0.3010299956639812,0.5,3,2.5420839328592972,29.069314678682534,29.650317768466095
3,human,Homo,alpha,human_alpha,diet,biscuit,5m1g,Mazuri<sup>®</sup> Primate LS Biscuit - Small,Commercial Diet (Biscuit),0,1,1,3.724178731973201,42.58684069397246,43.43801611041471
3,human,Homo,alpha,human_alpha,diet,biscuit,5m1g,Mazuri<sup>®</sup> Primate LS Biscuit - Small,Commercial Diet (Biscuit),0,1,2,3.6567179479033554,41.81541110612591,42.651168100116735
3,human,Homo,alpha,human_alpha,diet,biscuit,5m1g,Mazuri<sup>®</sup> Primate LS Biscuit - Small,Commercial Diet (Biscuit),0,1,3,3.467500957638426,39.65167128563239,40.44418200653111
3,human,Homo,alpha,human_alpha,diet,biscuit,5m1g,Mazuri<sup>®</sup> Primate LS Biscuit - Small,Commercial Diet (Biscuit),0.3010299956639812,2,1,5.011153193917998,57.30368978542697,58.44900818007584
3,human,Homo,alpha,human_alpha,diet,biscuit,5m1g,Mazuri<sup>®</sup> Primate LS Biscuit - Small,Commercial Diet (Biscuit),0.3010299956639812,2,2,5.139555845787483,58.77200365363707,59.94666896972637
3,human,Homo,alpha,human_alpha,diet,biscuit,5m1g,Mazuri<sup>®</sup> Primate LS Biscuit - Small,Commercial Diet (Biscuit),0.3010299956639812,2,3,4.904849719172189,56.088085092411376,57.20910741780633
3,human,Homo,alpha,human_alpha,diet,biscuit,5ma3,Mazuri<sup>®</sup> Primate High Fiber Sticks,Commercial Diet (Biscuit),-0.6989700043360187,0.2,1,2.351225758401426,26.88680753932372,27.424189257036474
3,human,Homo,alpha,human_alpha,diet,biscuit,5ma3,Mazuri<sup>®</sup> Primate High Fiber Sticks,Commercial Diet (Biscuit),-0.6989700043360187,0.2,2,2.4985092993974476,28.57102871898725,29.142072658189562
3,human,Homo,alpha,human_alpha,diet,biscuit,5ma3,Mazuri<sup>®</sup> Primate High Fiber Sticks,Commercial Diet (Biscuit),-0.6989700043360187,0.2,3,2.3809068937096316,27.226218150886144,27.770383606578374
3,human,Homo,alpha,human_alpha,diet,biscuit,5ma3,Mazuri<sup>®</sup> Primate High Fiber Sticks,Commercial Diet (Biscuit),-0.3010299956639812,0.5,1,3.1609998280482605,36.14676034612356,36.869219051425084
