SequenceID,Pipeline,LibraryTube,LibraryBarcode,Final Library Concentration,Volume Added to Pool (uL),Run ID,Pooled Library Code,ExtractID,ExtractDate,ExtractedBy,ExtractType,ExtractKit, ExtractConcentration,ExtractBox,ExtractNotes,SampleID,SampleSubject,SampleDate,SampleCollectedBy,SampleNotes,SampleBox,Pooled Library ID,Pooled Library Code,Flow Cell Loaded By,Flow Cell ID,Flow Cell Type,Sequencer,MinION Position,Flongle Adapter,Kit,Run Date,Pipeline,Run Notes
HDZ-450-S322,16S,23,16S23,,,,,HDZ-450-E1,8/26/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,,,,HDZ-450,Culi,4/27/2024,HDZ Keepers,,9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
PL-NTC-014-CTRL,16S,24,16S24,,,,,PL-NTC-014-E1,#N/A,#N/A,#N/A,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-330-S323,16S,1,16S1,,,,,HDZ-330-E1,8/28/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,,,,HDZ-330,Culi,2/10/2024,HDZ Keepers,,6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-331-S324,16S,2,16S2,,,,,HDZ-331-E1,8/28/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,,,,HDZ-331,Warble,2/12/2024,HDZ Keepers,,6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-334-S325,16S,3,16S3,,,,,HDZ-334-E1,8/28/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,,,,HDZ-334,Warble,2/24/2024,HDZ Keepers,,7,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-340-S326,16S,4,16S4,,,,,HDZ-340-E1,8/28/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,,,,HDZ-340,Warble,3/18/2024,HDZ Keepers,,7,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-381-S327,16S,5,16S5,,,,,HDZ-381-E1,8/23/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,,,,HDZ-381,Culi,4/7/2024,HDZ Keepers,,8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-382-S328,16S,6,16S6,,,,,HDZ-382-E1,8/23/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,,,,HDZ-382,Warble,3/9/2024,HDZ Keepers,,8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-398-S329,16S,7,16S7,,,,,HDZ-398-E1,8/23/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,,,,HDZ-398,Culi,3/7/2024,HDZ Keepers,,8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-399-S330,16S,8,16S8,,,,,HDZ-399-E1,8/23/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,,,,HDZ-399,Warble,3/6/2024,HDZ Keepers,,8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-400-S331,16S,9,16S9,,,,,HDZ-400-E1,8/23/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,,,,HDZ-400,Culi,3/6/2024,HDZ Keepers,,8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-401-S332,16S,10,16S10,,,,,HDZ-401-E1,8/23/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,,,,HDZ-401,Culi,4/2/2024,HDZ Keepers,"Culi scrotum swollen, begin breeding access",8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-402-S333,16S,11,16S11,,,,,HDZ-402-E1,8/23/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,,,,HDZ-402,Warble,3/31/2024,HDZ Keepers,,8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-403-S334,16S,12,16S12,,,,,HDZ-403-E1,8/23/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,,,,HDZ-403,Warble,3/30/2024,HDZ Keepers,,8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-405-S335,16S,13,16S13,,,,,HDZ-405-E1,8/23/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,,,,HDZ-405,Culi,3/23/2024,HDZ Keepers,,8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-406-S336,16S,14,16S14,,,,,HDZ-406-E1,8/23/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,,,,HDZ-406,Warble,3/22/2024,HDZ Keepers,,8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-407-S337,16S,15,16S15,,,,,HDZ-407-E1,8/23/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,,,,HDZ-407,Warble,3/15/2024,HDZ Keepers,Sample is very red,8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-408-S338,16S,16,16S16,,,,,HDZ-408-E1,8/23/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,,,,HDZ-408,Culi,3/15/2024,HDZ Keepers,,8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-409-S339,16S,17,16S17,,,,,HDZ-409-E1,8/23/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,,,,HDZ-409,Warble,3/12/2024,HDZ Keepers,,8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-441-S340,16S,18,16S18,,,,,HDZ-441-E1,8/28/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,,,,HDZ-441,Warble,6/9/2024,HDZ Keepers,,10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-446-S341,16S,19,16S19,,,,,HDZ-446-E1,8/28/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,,,,HDZ-446,Warble,6/3/2024,HDZ Keepers,,10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-447-S342,16S,20,16S20,,,,,HDZ-447-E1,8/28/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,,,,HDZ-447,Warble,6/5/2024,HDZ Keepers,,10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-451-S343,16S,21,16S21,,,,,HDZ-451-E1,8/28/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,,,,HDZ-451,Warble,4/27/2024,HDZ Keepers,,9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-452-S344,16S,22,16S22,,,,,HDZ-452-E1,8/28/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,,,,HDZ-452,Culi,4/29/2024,HDZ Keepers,,9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-453-S345,16S,23,16S23,,,,,HDZ-453-E1,8/28/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,,,,HDZ-453,Warble,4/29/2024,HDZ Keepers,,9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
-CTRL,16S,24,16S24,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,
