| GRTS Cell Id,SITE_ID,SPARCS,BAT_ID,BAT_SP,AGE,SEX,REPRO_STAT,RFA_MM,MASS_G,NET_HT,SAMPLE,WING_SCORE,BAND,BAND_COLOR,BAND_NUMBR,BAND_ID,BAND_ARM,PIT_TAG,RADIO_FREQ,CAP_TIME,COMMENTS,SITE,LAT,LONG,ACCURACY,MONTH,DAY,YEAR,DATE,START_TIME,STOP_TIME,PROJECT,SITE_NAME,STATE,COUNTY,TYPE,EFFORT,HABITAT,SURVEYOR,PERMIT_NUM,EMAIL,S_COMMENTS,EFFORT_HRS,STATUS,FILE_NAME
636,,,,Lasiurus borealis,,,,,,,,,,,,,,,,,,,,,,,,,6/10/2009,,,,,North Carolina,,,,,,,,,,,
956,,,,Eptesicus fuscus,Adult,Female,Lactating,46,17.95,,,,,,,,,,,22:10,,,,,,,,,6/11/2007,,,,,North Carolina,,,,,,,,,,,
956,,,,Lasiurus borealis,Adult,Female,Pregnant,44,18.45,,,,,,,,,,,22:50,,,,,,,,,6/11/2007,,,,,North Carolina,,,,,,,,,,,
956,,,,Myotis septentrionalis,Adult,Male,Non-Reproductive,33,4.95,,,,,,,,,,,22:15,,,,,,,,,6/11/2007,,,,,North Carolina,,,,,,,,,,,
956,,,,Nycticeius humeralis,Adult,Male,Non-Reproductive,35,8.95,,,,,,,,,,,4:00,,,,,,,,,6/17/2007,,,,,North Carolina,,,,,,,,,,,
956,,,,Myotis septentrionalis,Juvenile,Female,Non-Reproductive,34,4.95,,,,,,,,,,,21:38,,,,,,,,,6/18/2007,,,,,North Carolina,,,,,,,,,,,
956,,,,Myotis septentrionalis,Juvenile,Female,Non-Reproductive,34,5.45,,,,,,,,,,,23:40,,,,,,,,,6/18/2007,,,,,North Carolina,,,,,,,,,,,
956,,,,Corynorhinus rafinesquii macrotis,Adult,Female,Lactating,44,9.45,,,,,,,,,,,0:05,,,,,,,,,6/25/2007,,,,,North Carolina,,,,,,,,,,,
956,,,,Eptesicus fuscus,Adult,Female,Lactating,,,,,,,,,,,,,1:30,,,,,,,,,6/25/2007,,,,,North Carolina,,,,,,,,,,,
956,,,,Lasiurus borealis,Adult,Female,Post Lactating,43,16.95,,,,,,,,,,,23:30,,,,,,,,,6/25/2007,,,,,North Carolina,,,,,,,,,,,
956,,,,Lasiurus borealis,Adult,Female,Post Lactating,40,11.95,,,,,,,,,,,1:00,,,,,,,,,6/25/2007,,,,,North Carolina,,,,,,,,,,,
956,,,,Myotis septentrionalis,Juvenile,Female,Non-Reproductive,36,5.95,,,,,,,,,,,21:50,,,,,,,,,6/25/2007,,,,,North Carolina,,,,,,,,,,,
956,,,,Myotis septentrionalis,Juvenile,Male,Non-Reproductive,36,5.5,,,,,,,,,,,2:15,,,,,,,,,6/25/2007,,,,,North Carolina,,,,,,,,,,,
956,,,,Myotis septentrionalis,Juvenile,Female,Non-Reproductive,35,5.45,,,,,,,,,,,22:05,,,,,,,,,7/2/2007,,,,,North Carolina,,,,,,,,,,,
956,,,,Eptesicus fuscus,Juvenile,Male,Non-Reproductive,43,12.45,,,,,,,,,,,22:15,,,,,,,,,7/4/2007,,,,,North Carolina,,,,,,,,,,,
956,,,,Myotis lucifugus,Adult,Female,Lactating,37,8.9,,,,,,NCDOT1083,,,,,1:20,,,,,,,,,6/22/2011,22:44,1:15,,,North Carolina,,,,,,,,,,,
956,,,,Myotis lucifugus,Adult,Female,Lactating,38,8.1,,,0,,,NCDOT1085,,,,,12:12,"Species difficult to read on datasheet, could be MYSE?",,,,,,,,6/22/2011,22:44,1:15,,,North Carolina,,,,,,,,,,,
956,,,,Myotis lucifugus,Adult,Female,Lactating,37,8.9,,,0,,,NCDOT1063,,,,,22:52,Left wing band.,,,,,,,,6/22/2011,22:44,1:15,,,North Carolina,,,,,,,,,,,
956,,,,Myotis lucifugus,Adult,Female,Non-Reproductive,37,8.3,,,,,,NCDOT1079,,,,,12:39,,,,,,,,,6/22/2011,22:44,1:15,,,North Carolina,,,,,,,,,,,
956,,,,Myotis septentrionalis,Adult,Female,Lactating,37,8.7,,,0,,,NCDOT1060,,,,,12:12,,,,,,,,,6/22/2011,22:44,1:15,,,North Carolina,,,,,,,,,,,
956,,,,Myotis septentrionalis,Adult,Female,Lactating,36,7.6,,,1,,,NCDOT1133,,,,,11:37,Left wing band. Few small blotches wing.,,,,,,,,6/22/2011,22:44,1:15,,,North Carolina,,,,,,,,,,,
956,,,,Myotis septentrionalis,Adult,Female,Lactating,36,8,,,0,,,NCDOT1078,,,,,12:05,,,,,,,,,6/22/2011,22:44,1:15,,,North Carolina,,,,,,,,,,,
956,,,,Myotis septentrionalis,Adult,Female,Lactating,36,8.3,,,0,,,NCDOT1080,,,,,12:13,"left wing. Difficult to read datasheet, could be MYLU?",,,,,,,,6/22/2011,22:44,1:15,,,North Carolina,,,,,,,,,,,
956,,,,Myotis septentrionalis,Adult,Female,Lactating,37,9,,,0,,,NCDOT1121,,,,,12:19,left wing,,,,,,,,6/22/2011,22:44,1:15,,,North Carolina,,,,,,,,,,,
956,,,,Myotis septentrionalis,Adult,Female,Non-Reproductive,38,7.5,,,0,,,NCDOT1119,,,,,0:39,,,,,,,,,6/22/2011,22:45,1:00,,,North Carolina,,,,,,,,,,,
956,,,,Eptesicus fuscus,Adult,Female,Pregnant,47,25.7,,,0,,,,,,,,1:22,,,,,,,,,6/22/2011,22:44,1:15,,,North Carolina,,,,,,,,,,,
956,,,,Myotis septentrionalis,Adult,,Unknown,,7.4,,,0,,,,,,,,12:00,Bat got away.,,,,,,,,6/22/2011,22:44,1:15,,,North Carolina,,,,,,,,,,,
956,,,,Myotis species,,,,,,,,,,,,,,,,11:04,EFN,,,,,,,,6/22/2011,22:44,1:15,,,North Carolina,,,,,,,,,,,
956,,,,unknown,,,,,,,,,,,,,,,,12:50,EFN,,,,,,,,6/22/2011,22:44,1:15,,,North Carolina,,,,,,,,,,,
956,,,,unknown,,,,,,,,,,,,,,,,1:10,EFN,,,,,,,,6/22/2011,22:44,1:15,,,North Carolina,,,,,,,,,,,
956,,,,Eptesicus fuscus,Adult,Female,Lactating,48,20.1,,,0,,,,,,,,0:30,,,,,,,,,7/11/2011,21:11,2:05,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,Adult,Female,Pregnant,40,16,,,0,,,NCWRCA3035,,,,,21:38,,,,,,,,,5/24/2016,20:15,0:00,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,Adult,Male,Non-Reproductive,40,8,,,1,,,NCWRCA3034,,,,,20:45,,,,,,,,,5/24/2016,20:15,0:00,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,Adult,Male,Non-Reproductive,38,10.5,,,0,,,NCWRCA3028,,,,,20:42,,,,,,,,,5/24/2016,20:15,0:00,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,Adult,Male,Non-Reproductive,38,8.25,,,1,,,NCWRCA3096,,,,,20:40,,,,,,,,,5/24/2016,20:15,0:00,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,,,,,,,,,,,,,,,,23:51,Escaped from net.,,,,,,,,5/24/2016,20:15,0:00,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,Adult,Male,Non-Reproductive,40,9.5,,,0,,,NCWRCA3308,,,,,21:01,,,,,,,,,5/23/2016,20:15,1:00,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,Adult,Female,Non-Reproductive,41,12.75,,,0,,,NCWRCA3031,,,,,22:47,,,,,,,,,5/23/2016,20:15,1:00,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,Adult,Female,Pregnant,39,15,,,0,,,NCWRCA3301,,,,,22:20,,,,,,,,,5/23/2016,20:15,1:00,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,Adult,Female,Non-Reproductive,42,13.5,,,0,,,NCWRCA3302,,,,,22:16,,,,,,,,,5/23/2016,20:15,1:00,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,Adult,Female,Non-Reproductive,42,14.5,,,0,,,NCWRCA3303,,,,,21:40,,,,,,,,,5/23/2016,20:15,1:00,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,Adult,Male,Non-Reproductive,39,9.75,,,1,,,NCWRCA3304,,,,,21:44,,,,,,,,,5/23/2016,20:15,1:00,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,Adult,Female,Non-Reproductive,38,14.5,,,0,,,NCWRCA3306,,,,,21:23,,,,,,,,,5/23/2016,20:15,1:00,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,Adult,Female,Non-Reproductive,40,14.5,,,0,,,NCWRCA3033,,,,,23:35,,,,,,,,,5/23/2016,20:15,1:00,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,Adult,Female,Non-Reproductive,42,14,,,0,,,NCWRCA3307,,,,,21:01,,,,,,,,,5/23/2016,20:15,1:00,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,Adult,Male,Non-Reproductive,40,9,,,1,,,NCWRCA3309,,,,,20:46,,,,,,,,,5/23/2016,20:15,1:00,,,North Carolina,,,,,,,,,,,
1003,,,,Nycticeius humeralis,Adult,Male,Non-Reproductive,37,9.75,,,0,,,NCWRCA3305,,,,,21:22,,,,,,,,,5/23/2016,20:15,1:00,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,Adult,Female,Non-Reproductive,40,10,,,1,,,NCWRCA3315,,,,,21:15,,,,,,,,,5/22/2016,20:00,1:00,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,Adult,Female,Non-Reproductive,43,16,,,0,,,NCWRCA3316,,,,,20:50,,,,,,,,,5/22/2016,20:00,1:00,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,Adult,Female,Non-Reproductive,41,9.5,,,0,,,NCWRCA3314,,,,,21:40,,,,,,,,,5/22/2016,20:00,1:00,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,Adult,Female,Non-Reproductive,40,13.5,,,0,,,NCWRCA3310,,,,,23:38,,,,,,,,,5/22/2016,20:00,1:00,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,Adult,Female,Non-Reproductive,43,13.5,,,0,,,NCWRCA3311,,,,,23:02,,,,,,,,,5/22/2016,20:00,1:00,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,Adult,Female,Non-Reproductive,38,12.5,,,0,,,NCWRCA3312,,,,,22:38,,,,,,,,,5/22/2016,20:00,1:00,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,Adult,Male,Non-Reproductive,41,10.25,,,1,,,NCWRCA3313,,,,,21:40,,,,,,,,,5/22/2016,20:00,1:00,,,North Carolina,,,,,,,,,,,
1003,,,,Perimyotis subflavus,Adult,Female,Lactating,35,6.75,,,0,,,NCWRCA3319,,,,,20:23,,,,,,,,,5/22/2016,20:00,1:00,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,Adult,Male,Non-Reproductive,39,10.25,,,0,,,NCWRCA4371,,,,,23:04,,,,,,,,,5/16/2018,20:45,1:00,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,,,,,,,,,,,,,,,,,,,,,,,,,8/21/2014,,,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,,,,,,,,,,,,,,,,,,,,,,,,,8/21/2014,,,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,,,,,,,,,,,,,,,,,,,,,,,,,8/21/2014,,,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,,,,,,,,,,,,,,,,,,,,,,,,,8/21/2014,,,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,,,,,,,,,,,,,,,,,,,,,,,,,8/21/2014,,,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,,,,,,,,,,,,,,,,,,,,,,,,,8/21/2014,,,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,,,,,,,,,,,,,,,,,,,,,,,,,8/21/2014,,,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,,,,,,,,,,,,,,,,22:48,Escaped from net.,,,,,,,,5/22/2016,20:00,1:00,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,,,,,,,,,,,,,,,,21:45,Escaped from net.,,,,,,,,5/22/2016,20:00,1:00,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,Juvenile,Female,,40.68,10.7,,,,,,,,,,,0:40,,,,,,,,,8/3/2004,,,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,Adult,Male,,38,9.5,,,,,,,,,,,22:44,,,,,,,,,8/3/2004,,,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,Juvenile,Female,,44,9,,,,,,,,,,,20:15,,,,,,,,,8/3/2004,,,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,,,,,,,,,,,,,,,,20:20,Escaped from net,,,,,,,,8/3/2004,,,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,Juvenile,Male,Scrotal,38,8.7,,,,,,,,,,,20:45,,,,,,,,,8/3/2004,,,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,Adult,Male,,38,9.5,,,,,,,,,,,20:45,,,,,,,,,8/3/2004,,,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,Adult,Male,,37.7,9.25,,,,,,,,,,,23:20,Voucher for McAllister,,,,,,,,8/3/2004,,,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,Adult,Female,Post Lactating,39.9,11.75,,,,,,,,,,,22:40,Small amount of fur still absent around teat,,,,,,,,8/3/2004,,,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,Juvenile,Male,,40.6,10,,,,,,,,,,,22:40,,,,,,,,,8/3/2004,,,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,,,,,,,,,,,,,,,,22:55,Escaped from net,,,,,,,,8/3/2004,,,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,Juvenile,Female,,39,12.25,,,,,,,,,,,23:20,,,,,,,,,8/3/2004,,,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,Juvenile,Female,,40,12,,,,,,,,,,,22:00,,,,,,,,,8/3/2004,,,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,Adult,Female,,42,15,,,,,,,,,,,23:00,,,,,,,,,8/3/2004,,,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,Adult,Male,Scrotal,38,9.5,,,,,,,,,,,22:30,,,,,,,,,8/3/2004,,,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,Adult,Female,,39,11.5,,,,,,,,,,,,,,,,,,,,8/3/2004,,,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,Adult,Female,,36,8,,,,,,,,,,,22:30,,,,,,,,,8/3/2004,,,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,Adult,Male,Non-Reproductive,36,10,,,,,,,,,,,22:30,,,,,,,,,8/3/2004,,,,,North Carolina,,,,,,,,,,,
1003,,,,Lasiurus borealis,Juvenile,Male,Scrotal,39,9.5,,,,,,,,,,,21:45,,,,,,,,,8/3/2004,,,,,North Carolina,,,,,,,,,,,
1003,,,,Perimyotis subflavus,Juvenile,Female,,33,5,,,,,,,,,,,23:15,,,,,,,,,8/3/2004,,,,,North Carolina,,,,,,,,,,,
1003,,,,Perimyotis subflavus,Juvenile,Female,,33,7,,,,,,,,,,,22:30,Specimen kept and taken back,,,,,,,,8/3/2004,,,,,North Carolina,,,,,,,,,,,
1660,,,,Lasiurus borealis,Adult,Female,Post Lactating,41,18,,,1,Recapture,,NCWRCA4286,,,,,0:05,Recapture,,,,,,,,7/26/2019,20:17,1:05,,,North Carolina,,,,,,,,,,,
1660,,,,Lasiurus borealis,Adult,Female,Post Lactating,40,13.75,,,0,,,NCWRCA4279,,,,,0:25,,,,,,,,,7/26/2019,20:17,1:05,,,North Carolina,,,,,,,,,,,
1660,,,,Lasiurus borealis,Juvenile,Female,Non-Reproductive,38,10,,,0,,,NCWRCA4281,,,,,23:43,Left 4th metacarple broken but healed,,,,,,,,7/26/2019,20:17,1:05,,,North Carolina,,,,,,,,,,,
1660,,,,Lasiurus borealis,Adult,Female,Post Lactating,42,16,,,0,,,NCWRCA4282,,,,,23:20,,,,,,,,,7/26/2019,20:17,1:05,,,North Carolina,,,,,,,,,,,
1660,,,,Lasiurus borealis,Adult,Female,Post Lactating,39,15,,,0,,,NCWRCA4283,,,,,23:20,,,,,,,,,7/26/2019,20:17,1:05,,,North Carolina,,,,,,,,,,,
1660,,,,Lasiurus borealis,Juvenile,Female,Non-Reproductive,41,9.75,,,0,,,NCWRCA4291,,,,,21:04,,,,,,,,,7/26/2019,20:17,1:05,,,North Carolina,,,,,,,,,,,
1660,,,,Lasiurus borealis,Juvenile,Female,Non-Reproductive,40,9,,,0,,,NCWRCA4285,,,,,22:57,,,,,,,,,7/26/2019,20:17,1:05,,,North Carolina,,,,,,,,,,,
1660,,,,Lasiurus borealis,Adult,Female,Post Lactating,41,13.75,,,0,,,NCWRCA4286,,,,,22:20,Pin hole right wing,,,,,,,,7/26/2019,20:17,1:05,,,North Carolina,,,,,,,,,,,
1660,,,,Lasiurus borealis,Juvenile,Female,Non-Reproductive,38,13.25,,,0,,,NCWRCA4287,,,,,22:20,,,,,,,,,7/26/2019,20:17,1:05,,,North Carolina,,,,,,,,,,,
1660,,,,Lasiurus borealis,Adult,Female,Post Lactating,41,13.5,,,0,,,NCWRCA4290,,,,,21:58,,,,,,,,,7/26/2019,20:17,1:05,,,North Carolina,,,,,,,,,,,
1660,,,,Lasiurus seminolus,Juvenile,Male,Non-Reproductive,39,7,,,0,,,NCWRCA4289,,,,,21:55,,,,,,,,,7/26/2019,20:17,1:05,,,North Carolina,,,,,,,,,,,
1660,,,,Nycticeius humeralis,Adult,Male,Scrotal,39,9,,,0,,,NCWRCA4288,,,,,22:13,"Pin hole right wing, mouth bleeding from net",,,,,,,,7/26/2019,20:17,1:05,,,North Carolina,,,,,,,,,,,
1660,,,,Perimyotis subflavus,Juvenile,Female,Non-Reproductive,35,6.5,,,0,,,NCWRCA4284,,,,,23:23,Some mites,,,,,,,,7/26/2019,20:17,1:05,,,North Carolina,,,,,,,,,,,
1660,,,,Lasiurus borealis,Juvenile,Female,Non-Reproductive,40,9.5,,,0,,,NCWRCA4280,,,,,0:00,,,,,,,,,7/26/2019,20:17,1:05,,,North Carolina,,,,,,,,,,,
1660,,,,Lasiurus borealis,Adult,Male,Non-Reproductive,37,10,,,0,,,NCWRCA4335,,,,,22:49,hole in right wing,,,,,,,,9/20/2018,19:15,0:00,,,North Carolina,,,,,,,,,,,
1660,,,,Lasiurus borealis,Adult,Male,Non-Reproductive,39,10.5,,,0,,,NCWRCA4347,,,,,22:15,,,,,,,,,9/20/2018,19:15,0:00,,,North Carolina,,,,,,,,,,,
1660,,,,Lasiurus borealis,Unknown,Unknown,Unknown,,,,,,,,,,,,,21:37,"Escaped from net, bigger",,,,,,,,9/20/2018,19:15,0:00,,,North Carolina,,,,,,,,,,,
1772,,,,Eptesicus fuscus,,,,,,,,,,,,,,,,,,,,,,,,,5/5/2015,,,,,North Carolina,,,,,,,,,,,
1772,,,,Lasiurus borealis,,,,,,,,,,,,,,,,,,,,,,,,,5/5/2015,,,,,North Carolina,,,,,,,,,,,
1772,,,,Lasiurus borealis,,,,,,,,,,,,,,,,,,,,,,,,,5/5/2015,,,,,North Carolina,,,,,,,,,,,
1772,,,,Lasiurus borealis,,,,,,,,,,,,,,,,,,,,,,,,,5/5/2015,,,,,North Carolina,,,,,,,,,,,
1772,,,,Eptesicus fuscus,,,,,,,,,,,,,,,,,,,,,,,,,5/20/2015,,,,,North Carolina,,,,,,,,,,,
1772,,,,Eptesicus fuscus,,,,,,,,,,,,,,,,,,,,,,,,,5/20/2015,,,,,North Carolina,,,,,,,,,,,
1772,,,,Eptesicus fuscus,,,,,,,,,,,,,,,,,,,,,,,,,5/20/2015,,,,,North Carolina,,,,,,,,,,,
1772,,,,Eptesicus fuscus,,,,,,,,,,,,,,,,,,,,,,,,,5/20/2015,,,,,North Carolina,,,,,,,,,,,
1772,,,,Eptesicus fuscus,,,,,,,,,,,,,,,,,,,,,,,,,5/20/2015,,,,,North Carolina,,,,,,,,,,,
1772,,,,Eptesicus fuscus,,,,,,,,,,,,,,,,,,,,,,,,,5/20/2015,,,,,North Carolina,,,,,,,,,,,
1772,,,,Eptesicus fuscus,,,,,,,,,,,,,,,,,,,,,,,,,5/20/2015,,,,,North Carolina,,,,,,,,,,,
1772,,,,Eptesicus fuscus,,,,,,,,,,,,,,,,,,,,,,,,,5/20/2015,,,,,North Carolina,,,,,,,,,,,
1772,,,,Eptesicus fuscus,,,,,,,,,,,,,,,,,,,,,,,,,5/20/2015,,,,,North Carolina,,,,,,,,,,,
1772,,,,Eptesicus fuscus,,,,,,,,,,,,,,,,,,,,,,,,,5/20/2015,,,,,North Carolina,,,,,,,,,,,
1772,,,,Eptesicus fuscus,,,,,,,,,,,,,,,,,,,,,,,,,5/20/2015,,,,,North Carolina,,,,,,,,,,,
1772,,,,Eptesicus fuscus,,,,,,,,,,,,,,,,,,,,,,,,,5/20/2015,,,,,North Carolina,,,,,,,,,,,
1772,,,,Eptesicus fuscus,,,,,,,,,,,,,,,,,,,,,,,,,5/20/2015,,,,,North Carolina,,,,,,,,,,,
1772,,,,Eptesicus fuscus,,,,,,,,,,,,,,,,,,,,,,,,,5/20/2015,,,,,North Carolina,,,,,,,,,,,
1772,,,,Lasionycteris noctivagans,,,,,,,,,,,,,,,,,,,,,,,,,5/20/2015,,,,,North Carolina,,,,,,,,,,,
1772,,,,Lasionycteris noctivagans,,,,,,,,,,,,,,,,,,,,,,,,,5/20/2015,,,,,North Carolina,,,,,,,,,,,
1772,,,,Lasiurus borealis,,,,,,,,,,,,,,,,,,,,,,,,,5/20/2015,,,,,North Carolina,,,,,,,,,,,
1772,,,,Lasiurus borealis,,,,,,,,,,,,,,,,,,,,,,,,,5/20/2015,,,,,North Carolina,,,,,,,,,,,
1772,,,,Lasiurus borealis,,,,,,,,,,,,,,,,,,,,,,,,,5/20/2015,,,,,North Carolina,,,,,,,,,,,
1772,,,,Lasiurus borealis,,,,,,,,,,,,,,,,,,,,,,,,,5/20/2015,,,,,North Carolina,,,,,,,,,,,
1772,,,,Lasiurus borealis,,,,,,,,,,,,,,,,,,,,,,,,,5/20/2015,,,,,North Carolina,,,,,,,,,,,
1772,,,,Nycticeius humeralis,,,,,,,,,,,,,,,,,,,,,,,,,5/20/2015,,,,,North Carolina,,,,,,,,,,,
1772,,,,Nycticeius humeralis,,,,,,,,,,,,,,,,,,,,,,,,,5/20/2015,,,,,North Carolina,,,,,,,,,,,
1772,,,,Lasiurus borealis,,,,,,,,,,,,,,,,,,,,,,,,,5/11/2015,,,,,North Carolina,,,,,,,,,,,
1772,,,,Lasiurus borealis,,,,,,,,,,,,,,,,,,,,,,,,,5/11/2015,,,,,North Carolina,,,,,,,,,,,
1772,,,,Lasiurus borealis,,,,,,,,,,,,,,,,,,,,,,,,,5/11/2015,,,,,North Carolina,,,,,,,,,,,
1772,,,,Lasiurus borealis,,,,,,,,,,,,,,,,,,,,,,,,,5/11/2015,,,,,North Carolina,,,,,,,,,,,
1772,,,,Eptesicus fuscus,Juvenile,Male,Non-Reproductive,45,14.5,,,0,,,NCWRCA4783,,,,,0:41,,,,,,,,,7/2/2018,20:30,1:35,,,North Carolina,,,,,,,,,,,
1772,,,,Eptesicus fuscus,Adult,Male,Non-Reproductive,45,17.5,,,0,,,NCWRCA4786,,,,,22:48,,,,,,,,,7/2/2018,20:30,1:35,,,North Carolina,,,,,,,,,,,
1772,,,,Eptesicus fuscus,Juvenile,Male,Non-Reproductive,45,16,,,0,,,NCWRCA4784,,,,,23:22,,,,,,,,,7/2/2018,20:30,1:35,,,North Carolina,,,,,,,,,,,
1772,,,,Eptesicus fuscus,Adult,Male,Non-Reproductive,47,17,,,0,,,NCWRCA4785,,,,,22:52,,,,,,,,,7/2/2018,20:30,1:35,,,North Carolina,,,,,,,,,,,
1772,,,,Lasiurus borealis,Adult,Female,Non-Reproductive,40,10,,,0,,,NCWRCA4388,,,,,20:40,,,,,,,,,5/2/2018,20:00,1:00,,,North Carolina,,,,,,,,,,,
1772,,,,Lasiurus cinereus,Adult,Female,Non-Reproductive,56,27,,,0,,,NCWRCA4795,,,,,0:42,,,,,,,,,5/2/2018,20:00,1:00,,,North Carolina,,,,,,,,,,,
1772,,,,Eptesicus fuscus,Adult,Female,Pregnant,44,25.5,,,0,,,NCWRCA4770,,,,,21:35,,,,,,,,,5/20/2019,20:30,1:10,,,North Carolina,,,,,,,,,,,
1772,,,,Lasionycteris noctivagans,Adult,Male,Non-Reproductive,42,10.5,,,0,,,NCWRCA4328,,,,,22:15,,,,,,,,,5/20/2019,20:30,1:10,,,North Carolina,,,,,,,,,,,
1772,,,,Lasionycteris noctivagans,Adult,Male,Non-Reproductive,42,10,,,0,,,NCWRCA4332,,,,,23:17,,,,,,,,,5/20/2019,20:30,1:10,,,North Carolina,,,,,,,,,,,
1772,,,,Lasiurus borealis,Adult,Male,Non-Reproductive,36,10,,,0,,,NCWRCA4348,,,,,21:37,,,,,,,,,5/20/2019,20:30,1:10,,,North Carolina,,,,,,,,,,,
1772,,,,Nycticeius humeralis,Adult,Male,Scrotal,37,10.25,,,0,,,NCWRCA4342,,,,,23:02,,,,,,,,,5/20/2019,20:30,1:10,,,North Carolina,,,,,,,,,,,
1772,,,,Lasiurus cinereus,Adult,Male,Non-Reproductive,55,22,,,0,,,,,,,,23:15,"No band, due to injury. Left wing bone broken on last finger",,,,,,,,5/2/2018,20:00,1:00,,,North Carolina,,,,,,,,,,,
1772,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,5/21/2019,20:25,1:55,,,North Carolina,,,,,,,,,,,
1772,,,,Lasiurus borealis,Adult,Male,,41,17,,,,,,,,,,,,,,,,,,,,6/28/2005,,,,,North Carolina,,,,,,,,,,,
1772,,,,Nycticeius humeralis,Adult,Female,Pregnant,45,19,,,,,,,,,,,,,,,,,,,,6/2/2006,,,,,North Carolina,,,,,,,,,,,
1772,,,,Nycticeius humeralis,Adult,Female,,44,17,,,,,,,,,,,,,,,,,,,,6/8/2006,,,,,North Carolina,,,,,,,,,,,
1772,,,,Eptesicus fuscus,Adult,Female,Pregnant,49,23,,,,,,,,,,,,,,,,,,,,6/12/2006,,,,,North Carolina,,,,,,,,,,,
1772,,,,Nycticeius humeralis,Adult,Female,,40,21,,,,,,,,,,,,,,,,,,,,6/12/2006,,,,,North Carolina,,,,,,,,,,,
1772,,,,Nycticeius humeralis,Adult,Female,,40,16,,,,,,,,,,,,,,,,,,,,6/12/2006,,,,,North Carolina,,,,,,,,,,,
1772,,,,Eptesicus fuscus,Adult,Male,,44,17,,,,,,,,,,,,,,,,,,,,7/1/2006,,,,,North Carolina,,,,,,,,,,,
1772,,,,Eptesicus fuscus,Adult,Male,,46,15,,,,,,,,,,,,,,,,,,,,7/7/2006,,,,,North Carolina,,,,,,,,,,,
1772,,,,Eptesicus fuscus,Adult,Female,,47,21,,,,,,,,,,,22:40,,,,,,,,,8/3/2006,,,,,North Carolina,,,,,,,,,,,
1772,,,,Lasiurus borealis,Adult,Female,,39,9.75,,,,,,,,,,,23:20,,,,,,,,,8/3/2006,,,,,North Carolina,,,,,,,,,,,
