"identifier"	"nutrient"	"fed"	"fed_unit"	"relative_fed"	"relative_unit"
"HDZ-399-S330"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-399-S330"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-399-S330"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-399-S330"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-399-S330"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-398-S329"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-398-S329"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-398-S329"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-398-S329"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-398-S329"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-398-S329"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-339-S252"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-339-S252"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-339-S252"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-339-S252"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-339-S252"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-339-S252"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-373-S219"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-373-S219"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-373-S219"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-373-S219"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-373-S219"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-373-S219"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-337-S160"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-337-S160"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-337-S160"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-337-S160"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-337-S160"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-337-S160"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-342-S171"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-342-S171"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-342-S171"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-342-S171"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-342-S171"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-342-S171"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-383-S260"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-383-S260"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-383-S260"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-383-S260"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-383-S260"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-383-S260"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-344-S316"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-344-S316"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-344-S316"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-344-S316"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-344-S316"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-344-S316"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-382-S328"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-382-S328"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-382-S328"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-382-S328"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-382-S328"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-382-S328"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-321-S132"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-321-S132"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-321-S132"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-321-S132"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-321-S132"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-321-S132"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-338-S161"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-338-S161"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-338-S161"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-338-S161"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-338-S161"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-338-S161"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-347-S318"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-347-S318"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-347-S318"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-347-S318"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-347-S318"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-347-S318"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-384-S261"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-384-S261"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-384-S261"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-384-S261"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-384-S261"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-384-S261"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-343-S172"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-343-S172"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-343-S172"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-343-S172"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-343-S172"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-343-S172"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-396-S273"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-396-S273"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-396-S273"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-396-S273"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-396-S273"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-396-S273"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-409-S339"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-409-S339"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-409-S339"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-409-S339"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-409-S339"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-409-S339"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-345-S258"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-345-S258"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-345-S258"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-345-S258"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-345-S258"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-345-S258"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-346-S317"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-346-S317"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-346-S317"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-346-S317"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-346-S317"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-346-S317"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-221-S90"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-221-S90"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-221-S90"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-221-S90"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-221-S90"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-221-S90"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-210-S105"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-210-S105"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-210-S105"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-210-S105"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-210-S105"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-210-S105"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-385-S262"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-385-S262"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-385-S262"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-385-S262"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-385-S262"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-385-S262"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-408-S338"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-408-S338"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-408-S338"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-408-S338"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-408-S338"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-408-S338"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-407-S337"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-407-S337"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-407-S337"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-407-S337"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-407-S337"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-407-S337"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-219-S81"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-219-S81"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-219-S81"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-219-S81"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-219-S81"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-219-S81"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-220-S85"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-220-S85"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-220-S85"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-220-S85"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-220-S85"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-220-S85"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-393-S270"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-393-S270"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-393-S270"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-393-S270"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-393-S270"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-393-S270"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-348-S259"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-348-S259"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-348-S259"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-348-S259"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-348-S259"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-348-S259"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-340-S326"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-340-S326"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-340-S326"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-340-S326"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-340-S326"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-340-S326"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-392-S269"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-392-S269"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-392-S269"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-392-S269"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-392-S269"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-392-S269"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-341-S170"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-341-S170"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-341-S170"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-341-S170"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-341-S170"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-341-S170"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-349-S173"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-349-S173"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-349-S173"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-349-S173"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-349-S173"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-349-S173"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-229-S130"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-229-S130"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-229-S130"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-229-S130"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-229-S130"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-229-S130"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-218-S204"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-218-S204"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-218-S204"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-218-S204"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-218-S204"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-218-S204"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-211-S106"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-211-S106"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-211-S106"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-211-S106"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-211-S106"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-211-S106"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-406-S336"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-406-S336"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-406-S336"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-406-S336"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-406-S336"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-406-S336"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-405-S335"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-405-S335"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-405-S335"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-405-S335"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-405-S335"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-405-S335"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-391-S268"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-391-S268"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-391-S268"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-391-S268"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-391-S268"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-391-S268"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-350-S174"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-350-S174"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-350-S174"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-350-S174"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-350-S174"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-350-S174"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-316-S256"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-316-S256"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-316-S256"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-316-S256"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-316-S256"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-316-S256"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-224-S123"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-224-S123"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-224-S123"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-224-S123"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-224-S123"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-224-S123"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-223-S122"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-223-S122"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-223-S122"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-223-S122"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-223-S122"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-223-S122"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-390-S267"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-390-S267"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-390-S267"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-390-S267"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-390-S267"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-390-S267"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-217-S89"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-217-S89"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-217-S89"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-217-S89"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-217-S89"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-217-S89"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-215-S108"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-215-S108"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-215-S108"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-215-S108"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-215-S108"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-215-S108"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-212-S250"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-212-S250"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-212-S250"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-212-S250"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-212-S250"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-212-S250"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-228-S129"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-228-S129"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-228-S129"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-228-S129"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-228-S129"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-228-S129"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-404"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-404"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-404"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-404"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-404"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-404"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-227-S128"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-227-S128"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-227-S128"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-227-S128"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-227-S128"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-227-S128"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-216"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-216"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-216"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-216"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-216"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-216"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-226-S124"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-226-S124"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-226-S124"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-226-S124"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-226-S124"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-226-S124"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-403-S334"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-403-S334"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-403-S334"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-403-S334"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-403-S334"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-403-S334"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-402-S333"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-402-S333"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-402-S333"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-402-S333"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-402-S333"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-402-S333"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-388-S265"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-388-S265"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-388-S265"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-388-S265"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-388-S265"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-388-S265"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-387-S264"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-387-S264"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-387-S264"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-387-S264"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-387-S264"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-387-S264"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-401-S332"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-401-S332"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-401-S332"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-401-S332"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-401-S332"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-401-S332"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-377-S287"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-377-S287"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-377-S287"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-377-S287"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-377-S287"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-377-S287"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-376-S286"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-376-S286"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-376-S286"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-376-S286"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-376-S286"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-376-S286"	"Starch"	3000	"mg"	9.3	"%"
