"ID"	"DateBirth"	"LocBirth"	"DateLast"	"LocLast"	"TypeEvent"	"DateEvent"	"DateEst"	"LocEvent"	"Sex"	"Sire"	"Dam"	"Status"	"OffspringID"	"IconBirth"	"ColorBirth"	"IconLocEvent"	"ColorLocEvent"	"IconLocLast"	"ColorLocLast"	"LocLastName"
2639	2011-06-14	"MOO"	2025-03-13	"COL"	"Breed"	2019-05-28	"N"	"COL"	"M"	"1121"	"1145"	"A"	2689	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#848074"	"🇺🇸"	"#848074"	"Columbus Zoo and Aquarium"
2639	2011-06-14	"MOO"	2025-03-13	"COL"	"Breed"	2019-05-28	"N"	"COL"	"M"	"1121"	"1145"	"A"	2689	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#848074"	"🇺🇸"	"#848074"	"Columbus Zoo and Aquarium"
2639	2011-06-14	"MOO"	2025-03-13	"COL"	"Breed"	2019-05-28	"N"	"COL"	"M"	"1121"	"1145"	"A"	2690	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#848074"	"🇺🇸"	"#848074"	"Columbus Zoo and Aquarium"
2639	2011-06-14	"MOO"	2025-03-13	"COL"	"Breed"	2019-05-28	"N"	"COL"	"M"	"1121"	"1145"	"A"	2690	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#848074"	"🇺🇸"	"#848074"	"Columbus Zoo and Aquarium"
2639	2011-06-14	"MOO"	2025-03-13	"COL"	"Breed"	2021-02-25	"N"	"COL"	"M"	"1121"	"1145"	"A"	2711	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#848074"	"🇺🇸"	"#848074"	"Columbus Zoo and Aquarium"
2639	2011-06-14	"MOO"	2025-03-13	"COL"	"Breed"	2021-02-25	"N"	"COL"	"M"	"1121"	"1145"	"A"	2711	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#848074"	"🇺🇸"	"#848074"	"Columbus Zoo and Aquarium"
2640	2012-04-09	"DUK"	2025-03-13	"NYB"	"Transfer"	2014-05-14	"N"	"NYB"	"F"	"2420"	"2608"	"A"	NA	"🇺🇸"	"#3C3044"	"🇺🇸"	"#9CB090"	"🇺🇸"	"#9CB090"	"Bronx Zoo/Wildlife Conservation Society"
2640	2012-04-09	"DUK"	2025-03-13	"NYB"	"Breed"	2015-03-01	"N"	"NYB"	"F"	"2420"	"2608"	"A"	2663	"🇺🇸"	"#3C3044"	"🇺🇸"	"#9CB090"	"🇺🇸"	"#9CB090"	"Bronx Zoo/Wildlife Conservation Society"
2640	2012-04-09	"DUK"	2025-03-13	"NYB"	"Breed"	2015-03-01	"N"	"NYB"	"F"	"2420"	"2608"	"A"	2663	"🇺🇸"	"#3C3044"	"🇺🇸"	"#9CB090"	"🇺🇸"	"#9CB090"	"Bronx Zoo/Wildlife Conservation Society"
2640	2012-04-09	"DUK"	2025-03-13	"NYB"	"Breed"	2015-03-04	"N"	"NYB"	"F"	"2420"	"2608"	"A"	2664	"🇺🇸"	"#3C3044"	"🇺🇸"	"#9CB090"	"🇺🇸"	"#9CB090"	"Bronx Zoo/Wildlife Conservation Society"
2640	2012-04-09	"DUK"	2025-03-13	"NYB"	"Breed"	2015-03-04	"N"	"NYB"	"F"	"2420"	"2608"	"A"	2664	"🇺🇸"	"#3C3044"	"🇺🇸"	"#9CB090"	"🇺🇸"	"#9CB090"	"Bronx Zoo/Wildlife Conservation Society"
2640	2012-04-09	"DUK"	2025-03-13	"NYB"	"Breed"	2020-03-11	"N"	"NYB"	"F"	"2420"	"2608"	"A"	2706	"🇺🇸"	"#3C3044"	"🇺🇸"	"#9CB090"	"🇺🇸"	"#9CB090"	"Bronx Zoo/Wildlife Conservation Society"
2640	2012-04-09	"DUK"	2025-03-13	"NYB"	"Breed"	2020-03-11	"N"	"NYB"	"F"	"2420"	"2608"	"A"	2706	"🇺🇸"	"#3C3044"	"🇺🇸"	"#9CB090"	"🇺🇸"	"#9CB090"	"Bronx Zoo/Wildlife Conservation Society"
2640	2012-04-09	"DUK"	2025-03-13	"NYB"	"Breed"	2021-03-11	"N"	"NYB"	"F"	"2420"	"2608"	"A"	2712	"🇺🇸"	"#3C3044"	"🇺🇸"	"#9CB090"	"🇺🇸"	"#9CB090"	"Bronx Zoo/Wildlife Conservation Society"
2640	2012-04-09	"DUK"	2025-03-13	"NYB"	"Breed"	2021-03-11	"N"	"NYB"	"F"	"2420"	"2608"	"A"	2712	"🇺🇸"	"#3C3044"	"🇺🇸"	"#9CB090"	"🇺🇸"	"#9CB090"	"Bronx Zoo/Wildlife Conservation Society"
2640	2012-04-09	"DUK"	2025-03-13	"NYB"	"Breed"	2021-03-11	"N"	"NYB"	"F"	"2420"	"2608"	"A"	2713	"🇺🇸"	"#3C3044"	"🇺🇸"	"#9CB090"	"🇺🇸"	"#9CB090"	"Bronx Zoo/Wildlife Conservation Society"
2640	2012-04-09	"DUK"	2025-03-13	"NYB"	"Breed"	2021-03-11	"N"	"NYB"	"F"	"2420"	"2608"	"A"	2713	"🇺🇸"	"#3C3044"	"🇺🇸"	"#9CB090"	"🇺🇸"	"#9CB090"	"Bronx Zoo/Wildlife Conservation Society"
2641	2012-04-09	"DUK"	2025-03-13	"EVA"	"Transfer"	2014-06-11	"N"	"SAN"	"M"	"2420"	"2608"	"A"	NA	"🇺🇸"	"#3C3044"	"🇺🇸"	"#948064"	"🇺🇸"	"#C4C8C4"	"Mesker Park Zoo"
2641	2012-04-09	"DUK"	2025-03-13	"EVA"	"Transfer"	2014-06-11	"N"	"SAN"	"M"	"2420"	"2608"	"A"	NA	"🇺🇸"	"#3C3044"	"🇺🇸"	"#948064"	"🇺🇸"	"#C4C8C4"	"Mesker Park Zoo"
2641	2012-04-09	"DUK"	2025-03-13	"EVA"	"Transfer"	2018-05-23	"N"	"EVA"	"M"	"2420"	"2608"	"A"	NA	"🇺🇸"	"#3C3044"	"🇺🇸"	"#C4C8C4"	"🇺🇸"	"#C4C8C4"	"Mesker Park Zoo"
2641	2012-04-09	"DUK"	2025-03-13	"EVA"	"Breed"	2020-10-27	"N"	"EVA"	"M"	"2420"	"2608"	"A"	2709	"🇺🇸"	"#3C3044"	"🇺🇸"	"#C4C8C4"	"🇺🇸"	"#C4C8C4"	"Mesker Park Zoo"
2641	2012-04-09	"DUK"	2025-03-13	"EVA"	"Breed"	2020-10-27	"N"	"EVA"	"M"	"2420"	"2608"	"A"	2709	"🇺🇸"	"#3C3044"	"🇺🇸"	"#C4C8C4"	"🇺🇸"	"#C4C8C4"	"Mesker Park Zoo"
2642	2011-10-27	"GAR"	2025-03-13	"COL"	"Transfer"	2013-11-23	"N"	"COL"	"F"	"2402"	"2451"	"A"	NA	"🇺🇸"	"#CCAC78"	"🇺🇸"	"#848074"	"🇺🇸"	"#848074"	"Columbus Zoo and Aquarium"
2642	2011-10-27	"GAR"	2025-03-13	"COL"	"Breed"	2015-06-09	"N"	"COL"	"F"	"2402"	"2451"	"A"	2661	"🇺🇸"	"#CCAC78"	"🇺🇸"	"#848074"	"🇺🇸"	"#848074"	"Columbus Zoo and Aquarium"
2642	2011-10-27	"GAR"	2025-03-13	"COL"	"Breed"	2015-06-09	"N"	"COL"	"F"	"2402"	"2451"	"A"	2661	"🇺🇸"	"#CCAC78"	"🇺🇸"	"#848074"	"🇺🇸"	"#848074"	"Columbus Zoo and Aquarium"
2642	2011-10-27	"GAR"	2025-03-13	"COL"	"Breed"	2015-06-09	"N"	"COL"	"F"	"2402"	"2451"	"A"	2662	"🇺🇸"	"#CCAC78"	"🇺🇸"	"#848074"	"🇺🇸"	"#848074"	"Columbus Zoo and Aquarium"
2642	2011-10-27	"GAR"	2025-03-13	"COL"	"Breed"	2015-06-09	"N"	"COL"	"F"	"2402"	"2451"	"A"	2662	"🇺🇸"	"#CCAC78"	"🇺🇸"	"#848074"	"🇺🇸"	"#848074"	"Columbus Zoo and Aquarium"
2642	2011-10-27	"GAR"	2025-03-13	"COL"	"Breed"	2016-03-25	"N"	"COL"	"F"	"2402"	"2451"	"A"	2666	"🇺🇸"	"#CCAC78"	"🇺🇸"	"#848074"	"🇺🇸"	"#848074"	"Columbus Zoo and Aquarium"
2642	2011-10-27	"GAR"	2025-03-13	"COL"	"Breed"	2016-03-25	"N"	"COL"	"F"	"2402"	"2451"	"A"	2666	"🇺🇸"	"#CCAC78"	"🇺🇸"	"#848074"	"🇺🇸"	"#848074"	"Columbus Zoo and Aquarium"
2642	2011-10-27	"GAR"	2025-03-13	"COL"	"Breed"	2016-03-25	"N"	"COL"	"F"	"2402"	"2451"	"A"	2667	"🇺🇸"	"#CCAC78"	"🇺🇸"	"#848074"	"🇺🇸"	"#848074"	"Columbus Zoo and Aquarium"
2642	2011-10-27	"GAR"	2025-03-13	"COL"	"Breed"	2016-03-25	"N"	"COL"	"F"	"2402"	"2451"	"A"	2667	"🇺🇸"	"#CCAC78"	"🇺🇸"	"#848074"	"🇺🇸"	"#848074"	"Columbus Zoo and Aquarium"
2642	2011-10-27	"GAR"	2025-03-13	"COL"	"Breed"	2017-02-05	"N"	"COL"	"F"	"2402"	"2451"	"A"	2679	"🇺🇸"	"#CCAC78"	"🇺🇸"	"#848074"	"🇺🇸"	"#848074"	"Columbus Zoo and Aquarium"
2642	2011-10-27	"GAR"	2025-03-13	"COL"	"Breed"	2017-02-05	"N"	"COL"	"F"	"2402"	"2451"	"A"	2679	"🇺🇸"	"#CCAC78"	"🇺🇸"	"#848074"	"🇺🇸"	"#848074"	"Columbus Zoo and Aquarium"
2642	2011-10-27	"GAR"	2025-03-13	"COL"	"Breed"	2017-02-05	"N"	"COL"	"F"	"2402"	"2451"	"A"	2680	"🇺🇸"	"#CCAC78"	"🇺🇸"	"#848074"	"🇺🇸"	"#848074"	"Columbus Zoo and Aquarium"
2642	2011-10-27	"GAR"	2025-03-13	"COL"	"Breed"	2017-02-05	"N"	"COL"	"F"	"2402"	"2451"	"A"	2680	"🇺🇸"	"#CCAC78"	"🇺🇸"	"#848074"	"🇺🇸"	"#848074"	"Columbus Zoo and Aquarium"
2642	2011-10-27	"GAR"	2025-03-13	"COL"	"Breed"	2021-02-25	"N"	"COL"	"F"	"2402"	"2451"	"A"	2711	"🇺🇸"	"#CCAC78"	"🇺🇸"	"#848074"	"🇺🇸"	"#848074"	"Columbus Zoo and Aquarium"
2642	2011-10-27	"GAR"	2025-03-13	"COL"	"Breed"	2021-02-25	"N"	"COL"	"F"	"2402"	"2451"	"A"	2711	"🇺🇸"	"#CCAC78"	"🇺🇸"	"#848074"	"🇺🇸"	"#848074"	"Columbus Zoo and Aquarium"
2646	2013-04-26	"ELP"	2025-03-13	"CHI"	"Transfer"	2015-07-07	"N"	"CHI"	"M"	"2449"	"2632"	"A"	NA	"🇺🇸"	"#C0B090"	"🇺🇸"	"#602038"	"🇺🇸"	"#602038"	"Lincoln Park Zoological Gardens"
2646	2013-04-26	"ELP"	2025-03-13	"CHI"	"Breed"	2016-04-25	"N"	"CHI"	"M"	"2449"	"2632"	"A"	2668	"🇺🇸"	"#C0B090"	"🇺🇸"	"#602038"	"🇺🇸"	"#602038"	"Lincoln Park Zoological Gardens"
2646	2013-04-26	"ELP"	2025-03-13	"CHI"	"Breed"	2016-04-25	"N"	"CHI"	"M"	"2449"	"2632"	"A"	2668	"🇺🇸"	"#C0B090"	"🇺🇸"	"#602038"	"🇺🇸"	"#602038"	"Lincoln Park Zoological Gardens"
2646	2013-04-26	"ELP"	2025-03-13	"CHI"	"Breed"	2016-04-25	"N"	"CHI"	"M"	"2449"	"2632"	"A"	2669	"🇺🇸"	"#C0B090"	"🇺🇸"	"#602038"	"🇺🇸"	"#602038"	"Lincoln Park Zoological Gardens"
2646	2013-04-26	"ELP"	2025-03-13	"CHI"	"Breed"	2016-04-25	"N"	"CHI"	"M"	"2449"	"2632"	"A"	2669	"🇺🇸"	"#C0B090"	"🇺🇸"	"#602038"	"🇺🇸"	"#602038"	"Lincoln Park Zoological Gardens"
2646	2013-04-26	"ELP"	2025-03-13	"CHI"	"Breed"	2017-03-01	"N"	"CHI"	"M"	"2449"	"2632"	"A"	2681	"🇺🇸"	"#C0B090"	"🇺🇸"	"#602038"	"🇺🇸"	"#602038"	"Lincoln Park Zoological Gardens"
2646	2013-04-26	"ELP"	2025-03-13	"CHI"	"Breed"	2017-03-01	"N"	"CHI"	"M"	"2449"	"2632"	"A"	2681	"🇺🇸"	"#C0B090"	"🇺🇸"	"#602038"	"🇺🇸"	"#602038"	"Lincoln Park Zoological Gardens"
2646	2013-04-26	"ELP"	2025-03-13	"CHI"	"Breed"	2017-11-28	"N"	"CHI"	"M"	"2449"	"2632"	"A"	2684	"🇺🇸"	"#C0B090"	"🇺🇸"	"#602038"	"🇺🇸"	"#602038"	"Lincoln Park Zoological Gardens"
2646	2013-04-26	"ELP"	2025-03-13	"CHI"	"Breed"	2017-11-28	"N"	"CHI"	"M"	"2449"	"2632"	"A"	2684	"🇺🇸"	"#C0B090"	"🇺🇸"	"#602038"	"🇺🇸"	"#602038"	"Lincoln Park Zoological Gardens"
2646	2013-04-26	"ELP"	2025-03-13	"CHI"	"Breed"	2017-11-28	"N"	"CHI"	"M"	"2449"	"2632"	"A"	2685	"🇺🇸"	"#C0B090"	"🇺🇸"	"#602038"	"🇺🇸"	"#602038"	"Lincoln Park Zoological Gardens"
2646	2013-04-26	"ELP"	2025-03-13	"CHI"	"Breed"	2017-11-28	"N"	"CHI"	"M"	"2449"	"2632"	"A"	2685	"🇺🇸"	"#C0B090"	"🇺🇸"	"#602038"	"🇺🇸"	"#602038"	"Lincoln Park Zoological Gardens"
2647	2013-04-26	"ELP"	2015-07-27	"GAR"	"Transfer"	2015-05-27	"N"	"GAR"	"F"	"2449"	"2632"	"D"	NA	"🇺🇸"	"#C0B090"	"🇺🇸"	"#CCAC78"	"🇺🇸"	"#CCAC78"	"Lee Richardson Zoo"
2649	2012-06-20	"DUK"	2025-03-13	"MOO"	"Transfer"	2015-09-10	"N"	"MOO"	"M"	"2498"	"2502"	"A"	NA	"🇺🇸"	"#3C3044"	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#9C8C74"	"Aquarium & Rainforest at Moody Gardens"
2649	2012-06-20	"DUK"	2025-03-13	"MOO"	"Breed"	2016-12-16	"N"	"MOO"	"M"	"2498"	"2502"	"A"	2673	"🇺🇸"	"#3C3044"	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#9C8C74"	"Aquarium & Rainforest at Moody Gardens"
2649	2012-06-20	"DUK"	2025-03-13	"MOO"	"Breed"	2016-12-16	"N"	"MOO"	"M"	"2498"	"2502"	"A"	2673	"🇺🇸"	"#3C3044"	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#9C8C74"	"Aquarium & Rainforest at Moody Gardens"
2649	2012-06-20	"DUK"	2025-03-13	"MOO"	"Breed"	2016-12-16	"N"	"MOO"	"M"	"2498"	"2502"	"A"	2674	"🇺🇸"	"#3C3044"	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#9C8C74"	"Aquarium & Rainforest at Moody Gardens"
2649	2012-06-20	"DUK"	2025-03-13	"MOO"	"Breed"	2016-12-16	"N"	"MOO"	"M"	"2498"	"2502"	"A"	2674	"🇺🇸"	"#3C3044"	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#9C8C74"	"Aquarium & Rainforest at Moody Gardens"
2649	2012-06-20	"DUK"	2025-03-13	"MOO"	"Breed"	2020-01-16	"N"	"MOO"	"M"	"2498"	"2502"	"A"	2705	"🇺🇸"	"#3C3044"	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#9C8C74"	"Aquarium & Rainforest at Moody Gardens"
2649	2012-06-20	"DUK"	2025-03-13	"MOO"	"Breed"	2020-01-16	"N"	"MOO"	"M"	"2498"	"2502"	"A"	2705	"🇺🇸"	"#3C3044"	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#9C8C74"	"Aquarium & Rainforest at Moody Gardens"
2649	2012-06-20	"DUK"	2025-03-13	"MOO"	"Breed"	2020-12-04	"N"	"MOO"	"M"	"2498"	"2502"	"A"	2710	"🇺🇸"	"#3C3044"	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#9C8C74"	"Aquarium & Rainforest at Moody Gardens"
2649	2012-06-20	"DUK"	2025-03-13	"MOO"	"Breed"	2020-12-04	"N"	"MOO"	"M"	"2498"	"2502"	"A"	2710	"🇺🇸"	"#3C3044"	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#9C8C74"	"Aquarium & Rainforest at Moody Gardens"
2649	2012-06-20	"DUK"	2025-03-13	"MOO"	"Breed"	2022-12-24	"N"	"MOO"	"M"	"2498"	"2502"	"A"	2723	"🇺🇸"	"#3C3044"	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#9C8C74"	"Aquarium & Rainforest at Moody Gardens"
2649	2012-06-20	"DUK"	2025-03-13	"MOO"	"Breed"	2022-12-24	"N"	"MOO"	"M"	"2498"	"2502"	"A"	2723	"🇺🇸"	"#3C3044"	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#9C8C74"	"Aquarium & Rainforest at Moody Gardens"
2652	2013-08-21	"AKR"	2025-03-13	"OMA"	"Transfer"	2017-06-08	"N"	"OMA"	"M"	"2408"	"2418"	"A"	NA	"🇺🇸"	"#382C38"	"🇺🇸"	"#D47C70"	"🇺🇸"	"#D47C70"	"Omaha's Henry Doorly Zoo"
2653	2014-08-22	"ELP"	2025-03-13	"PUE"	"Transfer"	2015-09-21	"N"	"ABQ"	"M"	"2449"	"2632"	"A"	NA	"🇺🇸"	"#C0B090"	"🇺🇸"	"#7C7460"	"🇺🇸"	"#DCB4A4"	"Pueblo Zoo"
2653	2014-08-22	"ELP"	2025-03-13	"PUE"	"Transfer"	2018-12-18	"N"	"SAN"	"M"	"2449"	"2632"	"A"	NA	"🇺🇸"	"#C0B090"	"🇺🇸"	"#948064"	"🇺🇸"	"#DCB4A4"	"Pueblo Zoo"
2653	2014-08-22	"ELP"	2025-03-13	"PUE"	"Transfer"	2018-12-18	"N"	"SAN"	"M"	"2449"	"2632"	"A"	NA	"🇺🇸"	"#C0B090"	"🇺🇸"	"#948064"	"🇺🇸"	"#DCB4A4"	"Pueblo Zoo"
2653	2014-08-22	"ELP"	2025-03-13	"PUE"	"Breed"	2019-01-31	"N"	"SAN"	"M"	"2449"	"2632"	"A"	2688	"🇺🇸"	"#C0B090"	"🇺🇸"	"#948064"	"🇺🇸"	"#DCB4A4"	"Pueblo Zoo"
2653	2014-08-22	"ELP"	2025-03-13	"PUE"	"Breed"	2019-01-31	"N"	"SAN"	"M"	"2449"	"2632"	"A"	2688	"🇺🇸"	"#C0B090"	"🇺🇸"	"#948064"	"🇺🇸"	"#DCB4A4"	"Pueblo Zoo"
2653	2014-08-22	"ELP"	2025-03-13	"PUE"	"Breed"	2019-01-31	"N"	"SAN"	"M"	"2449"	"2632"	"A"	2688	"🇺🇸"	"#C0B090"	"🇺🇸"	"#948064"	"🇺🇸"	"#DCB4A4"	"Pueblo Zoo"
2653	2014-08-22	"ELP"	2025-03-13	"PUE"	"Breed"	2019-01-31	"N"	"SAN"	"M"	"2449"	"2632"	"A"	2688	"🇺🇸"	"#C0B090"	"🇺🇸"	"#948064"	"🇺🇸"	"#DCB4A4"	"Pueblo Zoo"
2653	2014-08-22	"ELP"	2025-03-13	"PUE"	"Transfer"	2019-11-05	"N"	"PUE"	"M"	"2449"	"2632"	"A"	NA	"🇺🇸"	"#C0B090"	"🇺🇸"	"#DCB4A4"	"🇺🇸"	"#DCB4A4"	"Pueblo Zoo"
2654	2014-08-22	"ELP"	2025-03-13	"LIT"	"Transfer"	2015-09-23	"N"	"LIT"	"F"	"2449"	"2632"	"A"	NA	"🇺🇸"	"#C0B090"	"🇺🇸"	"#747060"	"🇺🇸"	"#747060"	"Little Rock Zoological Gardens"
2654	2014-08-22	"ELP"	2025-03-13	"LIT"	"Breed"	2017-08-08	"N"	"LIT"	"F"	"2449"	"2632"	"A"	2682	"🇺🇸"	"#C0B090"	"🇺🇸"	"#747060"	"🇺🇸"	"#747060"	"Little Rock Zoological Gardens"
2654	2014-08-22	"ELP"	2025-03-13	"LIT"	"Breed"	2017-08-08	"N"	"LIT"	"F"	"2449"	"2632"	"A"	2682	"🇺🇸"	"#C0B090"	"🇺🇸"	"#747060"	"🇺🇸"	"#747060"	"Little Rock Zoological Gardens"
2654	2014-08-22	"ELP"	2025-03-13	"LIT"	"Breed"	2017-08-08	"N"	"LIT"	"F"	"2449"	"2632"	"A"	2683	"🇺🇸"	"#C0B090"	"🇺🇸"	"#747060"	"🇺🇸"	"#747060"	"Little Rock Zoological Gardens"
2654	2014-08-22	"ELP"	2025-03-13	"LIT"	"Breed"	2017-08-08	"N"	"LIT"	"F"	"2449"	"2632"	"A"	2683	"🇺🇸"	"#C0B090"	"🇺🇸"	"#747060"	"🇺🇸"	"#747060"	"Little Rock Zoological Gardens"
2654	2014-08-22	"ELP"	2025-03-13	"LIT"	"Breed"	2021-06-18	"N"	"LIT"	"F"	"2449"	"2632"	"A"	2714	"🇺🇸"	"#C0B090"	"🇺🇸"	"#747060"	"🇺🇸"	"#747060"	"Little Rock Zoological Gardens"
2654	2014-08-22	"ELP"	2025-03-13	"LIT"	"Breed"	2021-06-18	"N"	"LIT"	"F"	"2449"	"2632"	"A"	2714	"🇺🇸"	"#C0B090"	"🇺🇸"	"#747060"	"🇺🇸"	"#747060"	"Little Rock Zoological Gardens"
2654	2014-08-22	"ELP"	2025-03-13	"LIT"	"Breed"	2021-06-18	"N"	"LIT"	"F"	"2449"	"2632"	"A"	2715	"🇺🇸"	"#C0B090"	"🇺🇸"	"#747060"	"🇺🇸"	"#747060"	"Little Rock Zoological Gardens"
2654	2014-08-22	"ELP"	2025-03-13	"LIT"	"Breed"	2021-06-18	"N"	"LIT"	"F"	"2449"	"2632"	"A"	2715	"🇺🇸"	"#C0B090"	"🇺🇸"	"#747060"	"🇺🇸"	"#747060"	"Little Rock Zoological Gardens"
2654	2014-08-22	"ELP"	2025-03-13	"LIT"	"Breed"	2023-11-18	"N"	"LIT"	"F"	"2449"	"2632"	"A"	2729	"🇺🇸"	"#C0B090"	"🇺🇸"	"#747060"	"🇺🇸"	"#747060"	"Little Rock Zoological Gardens"
2654	2014-08-22	"ELP"	2025-03-13	"LIT"	"Breed"	2023-11-18	"N"	"LIT"	"F"	"2449"	"2632"	"A"	2729	"🇺🇸"	"#C0B090"	"🇺🇸"	"#747060"	"🇺🇸"	"#747060"	"Little Rock Zoological Gardens"
2654	2014-08-22	"ELP"	2025-03-13	"LIT"	"Breed"	2023-11-18	"N"	"LIT"	"F"	"2449"	"2632"	"A"	2730	"🇺🇸"	"#C0B090"	"🇺🇸"	"#747060"	"🇺🇸"	"#747060"	"Little Rock Zoological Gardens"
2654	2014-08-22	"ELP"	2025-03-13	"LIT"	"Breed"	2023-11-18	"N"	"LIT"	"F"	"2449"	"2632"	"A"	2730	"🇺🇸"	"#C0B090"	"🇺🇸"	"#747060"	"🇺🇸"	"#747060"	"Little Rock Zoological Gardens"
2659	2015-05-18	"CLE"	2025-03-13	"MOO"	"Transfer"	2016-06-03	"N"	"COL"	"F"	"2450"	"2414"	"A"	NA	"🇺🇸"	"#4C3C54"	"🇺🇸"	"#848074"	"🇺🇸"	"#9C8C74"	"Aquarium & Rainforest at Moody Gardens"
2659	2015-05-18	"CLE"	2025-03-13	"MOO"	"Breed"	2018-05-27	"N"	"COL"	"F"	"2450"	"2414"	"A"	2686	"🇺🇸"	"#4C3C54"	"🇺🇸"	"#848074"	"🇺🇸"	"#9C8C74"	"Aquarium & Rainforest at Moody Gardens"
2659	2015-05-18	"CLE"	2025-03-13	"MOO"	"Breed"	2018-05-27	"N"	"COL"	"F"	"2450"	"2414"	"A"	2686	"🇺🇸"	"#4C3C54"	"🇺🇸"	"#848074"	"🇺🇸"	"#9C8C74"	"Aquarium & Rainforest at Moody Gardens"
2659	2015-05-18	"CLE"	2025-03-13	"MOO"	"Breed"	2018-05-27	"N"	"COL"	"F"	"2450"	"2414"	"A"	2687	"🇺🇸"	"#4C3C54"	"🇺🇸"	"#848074"	"🇺🇸"	"#9C8C74"	"Aquarium & Rainforest at Moody Gardens"
2659	2015-05-18	"CLE"	2025-03-13	"MOO"	"Breed"	2018-05-27	"N"	"COL"	"F"	"2450"	"2414"	"A"	2687	"🇺🇸"	"#4C3C54"	"🇺🇸"	"#848074"	"🇺🇸"	"#9C8C74"	"Aquarium & Rainforest at Moody Gardens"
2659	2015-05-18	"CLE"	2025-03-13	"MOO"	"Transfer"	2023-11-16	"N"	"MOO"	"F"	"2450"	"2414"	"A"	NA	"🇺🇸"	"#4C3C54"	"🇺🇸"	"#9C8C74"	"🇺🇸"	"#9C8C74"	"Aquarium & Rainforest at Moody Gardens"
2659	2015-05-18	"CLE"	2025-03-13	NA	"Breed"	2019-05-28	"N"	"COL"	"F"	"2450"	"2414"	"A"	2689	"🇺🇸"	"#4C3C54"	"🇺🇸"	"#848074"	NA	NA	NA
2659	2015-05-18	"CLE"	2025-03-13	NA	"Breed"	2019-05-28	"N"	"COL"	"F"	"2450"	"2414"	"A"	2689	"🇺🇸"	"#4C3C54"	"🇺🇸"	"#848074"	NA	NA	NA
2659	2015-05-18	"CLE"	2025-03-13	NA	"Breed"	2019-05-28	"N"	"COL"	"F"	"2450"	"2414"	"A"	2690	"🇺🇸"	"#4C3C54"	"🇺🇸"	"#848074"	NA	NA	NA
2659	2015-05-18	"CLE"	2025-03-13	NA	"Breed"	2019-05-28	"N"	"COL"	"F"	"2450"	"2414"	"A"	2690	"🇺🇸"	"#4C3C54"	"🇺🇸"	"#848074"	NA	NA	NA
2661	2015-06-09	"COL"	2025-03-13	"BLO"	"Transfer"	2016-06-29	"N"	"BUS"	"F"	"2639"	"2642"	"A"	NA	"🇺🇸"	"#848074"	"🇺🇸"	"#747C78"	"🇺🇸"	"#A8243C"	"Miller Park Zoo"
2661	2015-06-09	"COL"	2025-03-13	"BLO"	"Transfer"	2017-01-03	"N"	"BLO"	"F"	"2639"	"2642"	"A"	NA	"🇺🇸"	"#848074"	"🇺🇸"	"#A8243C"	"🇺🇸"	"#A8243C"	"Miller Park Zoo"
2666	2016-03-25	"COL"	2025-03-13	"GAR"	"Transfer"	2017-08-30	"N"	"GAR"	"F"	"2639"	"2642"	"A"	NA	"🇺🇸"	"#848074"	"🇺🇸"	"#CCAC78"	"🇺🇸"	"#CCAC78"	"Lee Richardson Zoo"
2667	2016-03-25	"COL"	2025-03-13	"CLE"	"Transfer"	2017-08-28	"N"	"AKR"	"M"	"2639"	"2642"	"A"	NA	"🇺🇸"	"#848074"	"🇺🇸"	"#382C38"	"🇺🇸"	"#4C3C54"	"Cleveland Metroparks Zoo"
2667	2016-03-25	"COL"	2025-03-13	"CLE"	"Breed"	2019-05-16	"N"	"AKR"	"M"	"2639"	"2642"	"A"	2691	"🇺🇸"	"#848074"	"🇺🇸"	"#382C38"	"🇺🇸"	"#4C3C54"	"Cleveland Metroparks Zoo"
2667	2016-03-25	"COL"	2025-03-13	"CLE"	"Breed"	2019-05-16	"N"	"AKR"	"M"	"2639"	"2642"	"A"	2691	"🇺🇸"	"#848074"	"🇺🇸"	"#382C38"	"🇺🇸"	"#4C3C54"	"Cleveland Metroparks Zoo"
2667	2016-03-25	"COL"	2025-03-13	"CLE"	"Transfer"	2022-02-25	"N"	"CLE"	"M"	"2639"	"2642"	"A"	NA	"🇺🇸"	"#848074"	"🇺🇸"	"#4C3C54"	"🇺🇸"	"#4C3C54"	"Cleveland Metroparks Zoo"
