alias	seqrun	collection	sampleID	subject	barcode	kit	reads_unclassified	flow_cell_id	protocol_group_id	seq_id	seq_date	seq_start	tech_replicates	ster_mgpml	ster_dose_ml	ster_npday	ster_mgpday	diet_trial	location	med_type	med_name	mgpml	dose_ml	dose_npday	mg_p_day	warble_cycle	access	culi_trial	bristol_min	bristol_max	bristol_mean	note_type	note_detail
hdz-224-s123	hdz6	2024-03-25	hdz-224	culi	barcode08	SQK-16S114-24	16298	AVI490	HDZ-PL-006	PL006	2024-07-18	2024-07-18 20:35:26.690098	1	10	0.02	1	0.2	steroid_probiotic_oat	new_enclosure	none	none	0	0	0	0	not_pregnant	separated	steroid_probiotic_oat	5	5	5	none	none
hdz-223-s122	hdz6	2024-03-25	hdz-223	warble	barcode07	SQK-16S114-24	7629	AVI490	HDZ-PL-006	PL006	2024-07-18	2024-07-18 20:35:26.690098	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	not_pregnant	separated	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-390-s267	hdz12	2024-03-26	hdz-390	culi	barcode14	SQK-16S114-24	5136	AVN769	PL12-13	PL012	2024-08-30	2024-08-30 17:37:27.777913	1	10	0.02	1	0.2	steroid_probiotic_oat	new_enclosure	none	none	0	0	0	0	not_pregnant	separated	steroid_probiotic_oat	3	3	3	none	none
hdz-217-s89	hdz4	2024-03-26	hdz-217	warble	barcode20	SQK-16S114-24	7463	AUD364	HDZ-PL-004	PL004	2024-06-13	2024-06-13 21:37:11.220383	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	not_pregnant	separated	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-215-s108	hdz5	2024-03-27	hdz-215	culi	barcode16	SQK-16S114-24	7106	AVI712	HDZ-PL-005	PL005	2024-07-17	2024-07-17 17:41:40.26544	1	10	0.02	1	0.2	steroid_probiotic_oat	new_enclosure	none	none	0	0	0	0	not_pregnant	separated	steroid_probiotic_oat	3	6	4.5	none	none
hdz-212-s250	hdz11	2024-03-27	hdz-212	warble	barcode20	SQK-16S114-24	3675	AVN953	HDZ-PL011	PL011	2024-08-21	2024-08-21 21:19:53.872014	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	not_pregnant	separated	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-228-s129	hdz6	2024-03-27	hdz-228	warble	barcode14	SQK-16S114-24	13340	AVI490	HDZ-PL-006	PL006	2024-07-18	2024-07-18 20:35:26.690098	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	not_pregnant	separated	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-227-s128	hdz6	2024-03-29	hdz-227	culi	barcode13	SQK-16S114-24	8954	AVI490	HDZ-PL-006	PL006	2024-07-18	2024-07-18 20:35:26.690098	1	10	0.02	1	0.2	steroid_probiotic_oat	new_enclosure	none	none	0	0	0	0	not_pregnant	separated	steroid_probiotic_oat	3	3	3	none	none
hdz-226-s124	hdz6	2024-03-30	hdz-226	culi	barcode09	SQK-16S114-24	18622	AVI490	HDZ-PL-006	PL006	2024-07-18	2024-07-18 20:35:26.690098	1	10	0.02	1	0.2	steroid_probiotic_oat	new_enclosure	none	none	0	0	0	0	not_pregnant	separated	steroid_probiotic_oat	3	3	3	none	none
hdz-403-s334	hdz15	2024-03-30	hdz-403	warble	barcode12	SQK-16S114-24	13154	AVN883	PL015	PL15	2024-09-09	2024-09-09 18:48:59.845521	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	not_pregnant	separated	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-402-s333	hdz15	2024-03-31	hdz-402	warble	barcode11	SQK-16S114-24	12800	AVN883	PL015	PL15	2024-09-09	2024-09-09 18:48:59.845521	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	not_pregnant	separated	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-388-s265	hdz12	2024-04-01	hdz-388	culi	barcode12	SQK-16S114-24	8012	AVN769	PL12-13	PL012	2024-08-30	2024-08-30 17:37:27.777913	1	10	0.02	1	0.2	steroid_probiotic_oat	new_enclosure	none	none	0	0	0	0	not_pregnant	separated	steroid_probiotic_oat	3	6	4.5	none	none
hdz-388-s265	hdz12	2024-04-01	hdz-388	culi	barcode12	SQK-16S114-24	8012	AVN769	PL12-13	PL012	2024-08-30	2024-08-30 17:37:27.777913	1	10	0.02	1	0.2	steroid_probiotic_oat	new_enclosure	none	none	0	0	0	0	estrus	separated	steroid_probiotic_oat	3	6	4.5	none	none
hdz-387-s264	hdz12	2024-04-01	hdz-387	warble	barcode11	SQK-16S114-24	6919	AVN769	PL12-13	PL012	2024-08-30	2024-08-30 17:37:27.777913	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	not_pregnant	separated	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-387-s264	hdz12	2024-04-01	hdz-387	warble	barcode11	SQK-16S114-24	6919	AVN769	PL12-13	PL012	2024-08-30	2024-08-30 17:37:27.777913	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	estrus	separated	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-401-s332	hdz15	2024-04-02	hdz-401	culi	barcode10	SQK-16S114-24	7380	AVN883	PL015	PL15	2024-09-09	2024-09-09 18:48:59.845521	1	10	0.02	1	0.2	steroid_probiotic_oat	new_enclosure	none	none	0	0	0	0	not_pregnant	together	steroid_probiotic_oat	3	3	3	none	none
hdz-401-s332	hdz15	2024-04-02	hdz-401	culi	barcode10	SQK-16S114-24	7380	AVN883	PL015	PL15	2024-09-09	2024-09-09 18:48:59.845521	1	10	0.02	1	0.2	steroid_probiotic_oat	new_enclosure	none	none	0	0	0	0	estrus	together	steroid_probiotic_oat	3	3	3	none	none
hdz-377-s287	hdz13	2024-04-03	hdz-377	culi	barcode11	SQK-16S114-24	5763	AVP114	PL12-13	PL013	2024-08-30	2024-08-30 17:37:28.176954	1	10	0.02	1	0.2	steroid_probiotic_oat	new_enclosure	none	none	0	0	0	0	not_pregnant	together	steroid_probiotic_oat	3	6	4.5	none	none
hdz-377-s287	hdz13	2024-04-03	hdz-377	culi	barcode11	SQK-16S114-24	5763	AVP114	PL12-13	PL013	2024-08-30	2024-08-30 17:37:28.176954	1	10	0.02	1	0.2	steroid_probiotic_oat	new_enclosure	none	none	0	0	0	0	estrus	together	steroid_probiotic_oat	3	6	4.5	none	none
hdz-376-s286	hdz13	2024-04-03	hdz-376	warble	barcode10	SQK-16S114-24	5403	AVP114	PL12-13	PL013	2024-08-30	2024-08-30 17:37:28.176954	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	not_pregnant	together	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-376-s286	hdz13	2024-04-03	hdz-376	warble	barcode10	SQK-16S114-24	5403	AVP114	PL12-13	PL013	2024-08-30	2024-08-30 17:37:28.176954	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	estrus	together	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-370-s216	hdz1	2024-04-04	hdz-370	culi	barcode09	SQK-16S114-24	18771	FAX08980	hdz1	PL001	2024-05-16	2024-05-16 19:50:14.694401	1	10	0.02	1	0.2	steroid_probiotic_oat	new_enclosure	none	none	0	0	0	0	not_pregnant	together	steroid_probiotic_oat	3	6	4.5	none	none
hdz-370-s216	hdz1	2024-04-04	hdz-370	culi	barcode09	SQK-16S114-24	18771	FAX08980	hdz1	PL001	2024-05-16	2024-05-16 19:50:14.694401	1	10	0.02	1	0.2	steroid_probiotic_oat	new_enclosure	none	none	0	0	0	0	estrus	together	steroid_probiotic_oat	3	6	4.5	none	none
hdz-371-s217	hdz1	2024-04-04	hdz-371	warble	barcode10	SQK-16S114-24	7880	FAX08980	hdz1	PL001	2024-05-16	2024-05-16 19:50:14.694401	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	not_pregnant	together	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-371-s217	hdz1	2024-04-04	hdz-371	warble	barcode10	SQK-16S114-24	7880	FAX08980	hdz1	PL001	2024-05-16	2024-05-16 19:50:14.694401	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	estrus	together	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-375-s285	hdz13	2024-04-05	hdz-375	culi	barcode09	SQK-16S114-24	3709	AVP114	PL12-13	PL013	2024-08-30	2024-08-30 17:37:28.176954	1	10	0.02	1	0.2	steroid_probiotic_oat	new_enclosure	none	none	0	0	0	0	not_pregnant	together	steroid_probiotic_oat	3	4	3.5	none	none
hdz-375-s285	hdz13	2024-04-05	hdz-375	culi	barcode09	SQK-16S114-24	3709	AVP114	PL12-13	PL013	2024-08-30	2024-08-30 17:37:28.176954	1	10	0.02	1	0.2	steroid_probiotic_oat	new_enclosure	none	none	0	0	0	0	estrus	together	steroid_probiotic_oat	3	4	3.5	none	none
hdz-375-s285	hdz13	2024-04-05	hdz-375	culi	barcode09	SQK-16S114-24	3709	AVP114	PL12-13	PL013	2024-08-30	2024-08-30 17:37:28.176954	1	10	0.02	1	0.2	steroid_probiotic_oat	new_enclosure	none	none	0	0	0	0	pregnant	together	steroid_probiotic_oat	3	4	3.5	none	none
hdz-369-s215	hdz1	2024-04-05	hdz-369	warble	barcode08	SQK-16S114-24	26750	FAX08980	hdz1	PL001	2024-05-16	2024-05-16 19:50:14.694401	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	not_pregnant	together	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-369-s215	hdz1	2024-04-05	hdz-369	warble	barcode08	SQK-16S114-24	26750	FAX08980	hdz1	PL001	2024-05-16	2024-05-16 19:50:14.694401	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	estrus	together	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-369-s215	hdz1	2024-04-05	hdz-369	warble	barcode08	SQK-16S114-24	26750	FAX08980	hdz1	PL001	2024-05-16	2024-05-16 19:50:14.694401	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	together	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-372-s218	hdz1	2024-04-06	hdz-372	culi	barcode11	SQK-16S114-24	25576	FAX08980	hdz1	PL001	2024-05-16	2024-05-16 19:50:14.694401	1	10	0.02	1	0.2	steroid_probiotic_oat	new_enclosure	none	none	0	0	0	0	pregnant	together	steroid_probiotic_oat	3	4	3.5	none	none
hdz-378-s288	hdz13	2024-04-06	hdz-378	warble	barcode12	SQK-16S114-24	7980	AVP114	PL12-13	PL013	2024-08-30	2024-08-30 17:37:28.176954	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	together	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-381-s327	hdz15	2024-04-07	hdz-381	culi	barcode05	SQK-16S114-24	8635	AVN883	PL015	PL15	2024-09-09	2024-09-09 18:48:59.845521	1	10	0.02	1	0.2	steroid_probiotic_oat	new_enclosure	none	none	0	0	0	0	pregnant	together	steroid_probiotic_oat	3	6	4.5	none	none
hdz-363-s209	hdz1	2024-04-10	hdz-363	culi	barcode02	SQK-16S114-24	18102	FAX08980	hdz1	PL001	2024-05-16	2024-05-16 19:50:14.694401	1	10	0.02	1	0.2	steroid_probiotic_oat	new_enclosure	none	none	0	0	0	0	pregnant	together	steroid_probiotic_oat	3	6	4.5	none	none
hdz-364-s210	hdz1	2024-04-12	hdz-364	culi	barcode03	SQK-16S114-24	6796	FAX08980	hdz1	PL001	2024-05-16	2024-05-16 19:50:14.694401	1	10	0.02	1	0.2	steroid_probiotic_oat	new_enclosure	none	none	0	0	0	0	pregnant	together	steroid_probiotic_oat	3	4	3.5	none	none
hdz-379-s289	hdz13	2024-04-12	hdz-379	warble	barcode13	SQK-16S114-24	8380	AVP114	PL12-13	PL013	2024-08-30	2024-08-30 17:37:28.176954	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	together	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-365-s211	hdz1	2024-04-13	hdz-365	culi	barcode04	SQK-16S114-24	15081	FAX08980	hdz1	PL001	2024-05-16	2024-05-16 19:50:14.694401	1	10	0.02	1	0.2	steroid_probiotic_oat	new_enclosure	none	none	0	0	0	0	pregnant	together	steroid_probiotic_oat	3	4	3.5	none	none
hdz-366-s212	hdz1	2024-04-13	hdz-366	warble	barcode05	SQK-16S114-24	4860	FAX08980	hdz1	PL001	2024-05-16	2024-05-16 19:50:14.694401	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	together	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-357-s180	hdz8	2024-04-14	hdz-357	culi	barcode19	SQK-16S114-24	10196	AVP307	PL8-9	PL008	2024-08-16	2024-08-16 18:56:41.11048	1	10	0.02	1	0.2	steroid_probiotic_oat	new_enclosure	none	none	0	0	0	0	pregnant	together	steroid_probiotic_oat	3	6	4.5	none	none
hdz-358-s181	hdz8	2024-04-15	hdz-358	culi	barcode20	SQK-16S114-24	2937	AVP307	PL8-9	PL008	2024-08-16	2024-08-16 18:56:41.11048	1	10	0.02	1	0.2	steroid_probiotic_oat	new_enclosure	none	none	0	0	0	0	pregnant	together	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-359-s182	hdz8	2024-04-15	hdz-359	warble	barcode21	SQK-16S114-24	11614	AVP307	PL8-9	PL008	2024-08-16	2024-08-16 18:56:41.11048	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	together	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-352-s176	hdz8	2024-04-16	hdz-352	culi	barcode15	SQK-16S114-24	12380	AVP307	PL8-9	PL008	2024-08-16	2024-08-16 18:56:41.11048	1	10	0.02	1	0.2	steroid_probiotic_oat	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	3	4	3.5	none	none
hdz-351-s175	hdz8	2024-04-16	hdz-351	warble	barcode14	SQK-16S114-24	7382	AVP307	PL8-9	PL008	2024-08-16	2024-08-16 18:56:41.11048	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-354-s177	hdz8	2024-04-19	hdz-354	culi	barcode16	SQK-16S114-24	12191	AVP307	PL8-9	PL008	2024-08-16	2024-08-16 18:56:41.11048	1	10	0.02	1	0.2	steroid_probiotic_oat	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	3	6	4.5	none	none
hdz-367-s213	hdz1	2024-04-19	hdz-367	warble	barcode06	SQK-16S114-24	9198	FAX08980	hdz1	PL001	2024-05-16	2024-05-16 19:50:14.694401	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-361-s184	hdz8	2024-04-20	hdz-361	culi	barcode23	SQK-16S114-24	12155	AVP307	PL8-9	PL008	2024-08-16	2024-08-16 18:56:41.11048	1	10	0.02	1	0.2	steroid_probiotic_oat	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	3	6	4.5	none	none
hdz-355-s178	hdz8	2024-04-20	hdz-355	warble	barcode17	SQK-16S114-24	10336	AVP307	PL8-9	PL008	2024-08-16	2024-08-16 18:56:41.11048	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-386-s263	hdz12	2024-04-22	hdz-386	culi	barcode10	SQK-16S114-24	2291	AVN769	PL12-13	PL012	2024-08-30	2024-08-30 17:37:27.777913	1	10	0.02	1	0.2	steroid_probiotic_oat	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	3	6	4.5	none	none
hdz-360-s183	hdz8	2024-04-22	hdz-360	warble	barcode22	SQK-16S114-24	12697	AVP307	PL8-9	PL008	2024-08-16	2024-08-16 18:56:41.11048	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-374-s284	hdz13	2024-04-22	hdz-374	warble	barcode08	SQK-16S114-24	1558	AVP114	PL12-13	PL013	2024-08-30	2024-08-30 17:37:28.176954	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-380-s290	hdz13	2024-04-23	hdz-380	warble	barcode14	SQK-16S114-24	7712	AVP114	PL12-13	PL013	2024-08-30	2024-08-30 17:37:28.176954	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-368-s214	hdz1	2024-04-24	hdz-368	culi	barcode07	SQK-16S114-24	14316	FAX08980	hdz1	PL001	2024-05-16	2024-05-16 19:50:14.694401	1	10	0.02	1	0.2	steroid_probiotic_oat	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-362-s208	hdz1	2024-04-25	hdz-362	culi	barcode01	SQK-16S114-24	12891	FAX08980	hdz1	PL001	2024-05-16	2024-05-16 19:50:14.694401	1	10	0.02	1	0.2	steroid_probiotic_oat	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	3	6	4.5	none	none
hdz-356-s179	hdz8	2024-04-26	hdz-356	warble	barcode18	SQK-16S114-24	5940	AVP307	PL8-9	PL008	2024-08-16	2024-08-16 18:56:41.11048	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-450-s322	hdz14	2024-04-27	hdz-450	culi	barcode23	SQK-16S114-24	5392	AVP124	PL014	PL14	2024-09-06	2024-09-06 18:04:40.927986	1	10	0.02	1	0.2	steroid_probiotic_oat	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	3	4	3.5	none	none
hdz-451-s343	hdz15	2024-04-27	hdz-451	warble	barcode21	SQK-16S114-24	18306	AVN883	PL015	PL15	2024-09-09	2024-09-09 18:48:59.845521	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-452-s344	hdz15	2024-04-29	hdz-452	culi	barcode22	SQK-16S114-24	13666	AVN883	PL015	PL15	2024-09-09	2024-09-09 18:48:59.845521	1	10	0.02	1	0.2	steroid_probiotic_oat	new_enclosure	antibiotic	Metronidazole	250	0.05	1	12.5	pregnant	NA	steroid_probiotic_oat	4	6	5	none	none
hdz-453-s345	hdz15	2024-04-29	hdz-453	warble	barcode23	SQK-16S114-24	19210	AVN883	PL015	PL15	2024-09-09	2024-09-09 18:48:59.845521	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-449-s299	hdz13	2024-04-30	hdz-449	warble	barcode23	SQK-16S114-24	12009	AVP114	PL12-13	PL013	2024-08-30	2024-08-30 17:37:28.176954	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-448-s298	hdz13	2024-05-01	hdz-448	warble	barcode22	SQK-16S114-24	9821	AVP114	PL12-13	PL013	2024-08-30	2024-08-30 17:37:28.176954	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-438-s275	hdz12	2024-05-03	hdz-438	culi	barcode22	SQK-16S114-24	3965	AVN769	PL12-13	PL012	2024-08-30	2024-08-30 17:37:27.777913	1	10	0.02	1	0.2	steroid_probiotic_oat	new_enclosure	antibiotic	Metronidazole	250	0.05	1	12.5	pregnant	NA	steroid_probiotic_oat	5	6	5.5	none	none
hdz-439-s276	hdz12	2024-05-03	hdz-439	warble	barcode23	SQK-16S114-24	6164	AVN769	PL12-13	PL012	2024-08-30	2024-08-30 17:37:27.777913	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-437-s253	hdz11	2024-05-04	hdz-437	culi	barcode23	SQK-16S114-24	12083	AVN953	HDZ-PL011	PL011	2024-08-21	2024-08-21 21:19:53.872014	1	10	0.02	1	0.2	steroid_probiotic_oat	new_enclosure	antibiotic	Metronidazole	250	0.05	1	12.5	pregnant	NA	steroid_probiotic_oat	4	6	5	none	none
hdz-432-s228	hdz1	2024-05-04	hdz-432	warble	barcode21	SQK-16S114-24	16345	FAX08980	hdz1	PL001	2024-05-16	2024-05-16 19:50:14.694401	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-433-s229	hdz1	2024-05-07	hdz-433	culi	barcode22	SQK-16S114-24	15957	FAX08980	hdz1	PL001	2024-05-16	2024-05-16 19:50:14.694401	1	10	0.02	1	0.2	steroid_probiotic_oat	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-431-s227	hdz1	2024-05-07	hdz-431	warble	barcode20	SQK-16S114-24	8841	FAX08980	hdz1	PL001	2024-05-16	2024-05-16 19:50:14.694401	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-426-s226	hdz1	2024-05-08	hdz-426	culi	barcode19	SQK-16S114-24	9525	FAX08980	hdz1	PL001	2024-05-16	2024-05-16 19:50:14.694401	1	10	0.02	1	0.2	steroid_probiotic_oat	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	3	6	4.5	none	none
hdz-425-s225	hdz1	2024-05-08	hdz-425	warble	barcode18	SQK-16S114-24	26708	FAX08980	hdz1	PL001	2024-05-16	2024-05-16 19:50:14.694401	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-434-s230	hdz1	2024-05-09	hdz-434	culi	barcode23	SQK-16S114-24	16068	FAX08980	hdz1	PL001	2024-05-16	2024-05-16 19:50:14.694401	1	10	0.02	1	0.2	steroid_probiotic_oat	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	3	6	4.5	none	none
hdz-440-s293	hdz13	2024-05-09	hdz-440	warble	barcode17	SQK-16S114-24	8079	AVP114	PL12-13	PL013	2024-08-30	2024-08-30 17:37:28.176954	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-444-s296	hdz13	2024-05-10	hdz-444	culi	barcode20	SQK-16S114-24	4613	AVP114	PL12-13	PL013	2024-08-30	2024-08-30 17:37:28.176954	1	10	0.02	1	0.2	steroid_probiotic_oat	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	4	4	4	none	none
hdz-430-s292	hdz13	2024-05-11	hdz-430	culi	barcode16	SQK-16S114-24	5331	AVP114	PL12-13	PL013	2024-08-30	2024-08-30 17:37:28.176954	1	10	0.02	1	0.2	steroid_probiotic_oat	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	6	6	6	none	none
hdz-442-s294	hdz13	2024-05-12	hdz-442	culi	barcode18	SQK-16S114-24	7572	AVP114	PL12-13	PL013	2024-08-30	2024-08-30 17:37:28.176954	1	10	0.02	1	0.2	steroid_probiotic_oat	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	6	6	6	none	none
hdz-443-s295	hdz13	2024-05-12	hdz-443	warble	barcode19	SQK-16S114-24	7403	AVP114	PL12-13	PL013	2024-08-30	2024-08-30 17:37:28.176954	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-445-s297	hdz13	2024-05-13	hdz-445	culi	barcode21	SQK-16S114-24	9358	AVP114	PL12-13	PL013	2024-08-30	2024-08-30 17:37:28.176954	1	10	0.02	1	0.2	steroid_probiotic_oat	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	3	5	4	none	none
hdz-424-s224	hdz1	2024-05-13	hdz-424	warble	barcode17	SQK-16S114-24	20610	FAX08980	hdz1	PL001	2024-05-16	2024-05-16 19:50:14.694401	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-166-s197	hdz9	2024-05-14	hdz-166	culi	barcode13	SQK-16S114-24	7596	AWN500	PL8-9	PL009	2024-08-16	2024-08-16 18:56:41.056086	1	10	0.02	1	0.2	steroid_probiotic_oat	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	3	5	4	none	none
hdz-165-s196	hdz9	2024-05-14	hdz-165	warble	barcode12	SQK-16S114-24	19257	AWN500	PL8-9	PL009	2024-08-16	2024-08-16 18:56:41.056086	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-214-s251	hdz11	2024-06-02	hdz-214	warble	barcode21	SQK-16S114-24	16165	AVN953	HDZ-PL011	PL011	2024-08-21	2024-08-21 21:19:53.872014	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-446-s341	hdz15	2024-06-03	hdz-446	warble	barcode19	SQK-16S114-24	14167	AVN883	PL015	PL15	2024-09-09	2024-09-09 18:48:59.845521	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-436-e1-s357	hdz16	2024-06-04	hdz-436	warble	barcode12	SQK-16S114-24	1651	AVU071	PL016	PL16	2024-09-20	2024-09-20 23:00:38.522417	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-447-s342	hdz15	2024-06-05	hdz-447	warble	barcode20	SQK-16S114-24	13789	AVN883	PL015	PL15	2024-09-09	2024-09-09 18:48:59.845521	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-189-s200	hdz9	2024-06-06	hdz-189	warble	barcode16	SQK-16S114-24	8562	AWN500	PL8-9	PL009	2024-08-16	2024-08-16 18:56:41.056086	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-427-e1-s353	hdz16	2024-06-07	hdz-427	warble	barcode08	SQK-16S114-24	1599	AVU071	PL016	PL16	2024-09-20	2024-09-20 23:00:38.522417	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-475-s377	hdz17	2024-06-08	hdz-475	warble	barcode09	SQK-16S114-24	8063	AWD070	HDZ-PL-017	PL017	2024-10-25	2024-10-25 20:44:15.683118	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-441-s340	hdz15	2024-06-09	hdz-441	warble	barcode18	SQK-16S114-24	15281	AVN883	PL015	PL15	2024-09-09	2024-09-09 18:48:59.845521	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
