"Cohort"	"Sex"	"N0"	"Date"	"Year"	"Age"	"Nx"	"lx"	"Px"	"qx"	"ax"	"Lx_life"	"Risk"	"Tx"	"ex"	"Births"	"mx"	"Fx"	"R0"	"T"	"lambda_life"	"lambda_5"	"mleAll"	"mleAge1"	"FirstRepro"	"LastRepro"
1990	"Female"	3	2005-01-01	2005	15	0	0	0	0	1	0	0	0	0	0	0	0	0.166666666666667	2	0.408248290463863	0	9.5	10	2	2
1990	"Female"	3	2006-01-01	2006	16	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	2	0.408248290463863	0	9.5	10	2	2
1990	"Female"	3	2007-01-01	2007	17	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	2	0.408248290463863	0	9.5	10	2	2
1990	"Female"	3	2008-01-01	2008	18	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	2	0.408248290463863	0	9.5	10	2	2
1990	"Female"	3	2009-01-01	2009	19	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	2	0.408248290463863	0	9.5	10	2	2
1990	"Female"	3	2010-01-01	2010	20	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	2	0.408248290463863	0	9.5	10	2	2
1990	"Female"	3	2011-01-01	2011	21	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	2	0.408248290463863	0	9.5	10	2	2
1990	"Male"	6	1990-01-01	1990	0	6	1	0.666666666666667	0.4	0	0.833333333333333	5	9	9	0	0	0	0.333333333333333	5	0.802741561760231	0	9	12.5	2	7
1990	"Male"	6	1991-01-01	1991	1	4	0.666666666666667	1	0	2	0.666666666666667	4	8.16666666666667	12.25	0	0	0	0.333333333333333	5	0.802741561760231	0	9	12.5	2	7
1990	"Male"	6	1992-01-01	1992	2	4	0.666666666666667	1	0	0	0.666666666666667	4	7.5	11.25	1	0.125	0.0833333333333333	0.333333333333333	5	0.802741561760231	0	9	12.5	2	7
1990	"Male"	6	1993-01-01	1993	3	4	0.666666666666667	1	0	0	0.666666666666667	4	6.83333333333333	10.25	0	0	0	0.333333333333333	5	0.802741561760231	0	9	12.5	2	7
1990	"Male"	6	1994-01-01	1994	4	4	0.666666666666667	1	0	0	0.666666666666667	4	6.16666666666667	9.25	0	0	0	0.333333333333333	5	0.802741561760231	0	9	12.5	2	7
1990	"Male"	6	1995-01-01	1995	5	4	0.666666666666667	1	0	0	0.666666666666667	4	5.5	8.25	1	0.125	0.0833333333333333	0.333333333333333	5	0.802741561760231	0.922107911481728	9	12.5	2	7
1990	"Male"	6	1996-01-01	1996	6	4	0.666666666666667	1	0	0	0.666666666666667	4	4.83333333333333	7.25	1	0.125	0.0833333333333333	0.333333333333333	5	0.802741561760231	1	9	12.5	2	7
1990	"Male"	6	1997-01-01	1997	7	4	0.666666666666667	1	0	0	0.666666666666667	4	4.16666666666667	6.25	1	0.125	0.0833333333333333	0.333333333333333	5	0.802741561760231	1	9	12.5	2	7
1990	"Male"	6	1998-01-01	1998	8	4	0.666666666666667	0.75	0.285714285714286	0	0.583333333333333	3.5	3.5	5.25	0	0	0	0.333333333333333	5	0.802741561760231	1	9	12.5	2	7
1990	"Male"	6	1999-01-01	1999	9	3	0.5	1	0	1	0.5	3	2.91666666666667	5.83333333333333	0	0	0	0.333333333333333	5	0.802741561760231	0.944087511294902	9	12.5	2	7
1990	"Male"	6	2000-01-01	2000	10	3	0.5	1	0	0	0.5	3	2.41666666666667	4.83333333333333	0	0	0	0.333333333333333	5	0.802741561760231	0.944087511294902	9	12.5	2	7
1990	"Male"	6	2001-01-01	2001	11	3	0.5	1	0	0	0.5	3	1.91666666666667	3.83333333333333	0	0	0	0.333333333333333	5	0.802741561760231	0.944087511294902	9	12.5	2	7
1990	"Male"	6	2002-01-01	2002	12	3	0.5	0.333333333333333	1	0	0.333333333333333	2	1.41666666666667	2.83333333333333	0	0	0	0.333333333333333	5	0.802741561760231	0.944087511294902	9	12.5	2	7
1990	"Male"	6	2003-01-01	2003	13	1	0.166666666666667	1	0	2	0.166666666666667	1	1.08333333333333	6.5	0	0	0	0.333333333333333	5	0.802741561760231	0.757858283255199	9	12.5	2	7
1990	"Male"	6	2004-01-01	2004	14	1	0.166666666666667	1	0	0	0.166666666666667	1	0.916666666666667	5.5	0	0	0	0.333333333333333	5	0.802741561760231	0.802741561760231	9	12.5	2	7
1990	"Male"	6	2005-01-01	2005	15	1	0.166666666666667	1	0	0	0.166666666666667	1	0.75	4.5	0	0	0	0.333333333333333	5	0.802741561760231	0.802741561760231	9	12.5	2	7
1990	"Male"	6	2006-01-01	2006	16	1	0.166666666666667	1	0	0	0.166666666666667	1	0.583333333333333	3.5	0	0	0	0.333333333333333	5	0.802741561760231	0.802741561760231	9	12.5	2	7
1990	"Male"	6	2007-01-01	2007	17	1	0.166666666666667	1	0	0	0.166666666666667	1	0.416666666666667	2.5	0	0	0	0.333333333333333	5	0.802741561760231	0.802741561760231	9	12.5	2	7
1990	"Male"	6	2008-01-01	2008	18	1	0.166666666666667	1	0	0	0.166666666666667	1	0.25	1.5	0	0	0	0.333333333333333	5	0.802741561760231	1	9	12.5	2	7
1990	"Male"	6	2009-01-01	2009	19	1	0.166666666666667	0	2	0	0.0833333333333333	0.5	0.0833333333333333	0.5	0	0	0	0.333333333333333	5	0.802741561760231	1	9	12.5	2	7
1990	"Male"	6	2010-01-01	2010	20	0	0	0	0	1	0	0	0	0	0	0	0	0.333333333333333	5	0.802741561760231	0	9	12.5	2	7
1990	"Male"	6	2011-01-01	2011	21	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	5	0.802741561760231	0	9	12.5	2	7
1990	"Total"	9	1990-01-01	1990	0	9	1	0.666666666666667	0.4	0	0.833333333333333	7.5	8.72222222222222	8.72222222222222	0	0	0	0.277777777777778	4.4	0.747424988553327	0	9.5	12.5	2	7
1990	"Total"	9	1991-01-01	1991	1	6	0.666666666666667	1	0	3	0.666666666666667	6	7.88888888888889	11.8333333333333	0	0	0	0.277777777777778	4.4	0.747424988553327	0	9.5	12.5	2	7
1990	"Total"	9	1992-01-01	1992	2	6	0.666666666666667	1	0	0	0.666666666666667	6	7.22222222222222	10.8333333333333	2	0.166666666666667	0.111111111111111	0.277777777777778	4.4	0.747424988553327	0	9.5	12.5	2	7
1990	"Total"	9	1993-01-01	1993	3	6	0.666666666666667	1	0	0	0.666666666666667	6	6.55555555555556	9.83333333333334	0	0	0	0.277777777777778	4.4	0.747424988553327	0	9.5	12.5	2	7
1990	"Total"	9	1994-01-01	1994	4	6	0.666666666666667	1	0	0	0.666666666666667	6	5.88888888888889	8.83333333333333	0	0	0	0.277777777777778	4.4	0.747424988553327	0	9.5	12.5	2	7
1990	"Total"	9	1995-01-01	1995	5	6	0.666666666666667	1	0	0	0.666666666666667	6	5.22222222222222	7.83333333333333	1	0.0833333333333333	0.0555555555555556	0.277777777777778	4.4	0.747424988553327	0.922107911481728	9.5	12.5	2	7
1990	"Total"	9	1996-01-01	1996	6	6	0.666666666666667	1	0	0	0.666666666666667	6	4.55555555555556	6.83333333333333	1	0.0833333333333333	0.0555555555555556	0.277777777777778	4.4	0.747424988553327	1	9.5	12.5	2	7
1990	"Total"	9	1997-01-01	1997	7	6	0.666666666666667	1	0	0	0.666666666666667	6	3.88888888888889	5.83333333333333	1	0.0833333333333333	0.0555555555555556	0.277777777777778	4.4	0.747424988553327	1	9.5	12.5	2	7
1990	"Total"	9	1998-01-01	1998	8	6	0.666666666666667	0.833333333333333	0.181818181818182	0	0.611111111111111	5.5	3.22222222222222	4.83333333333333	0	0	0	0.277777777777778	4.4	0.747424988553327	1	9.5	12.5	2	7
1990	"Total"	9	1999-01-01	1999	9	5	0.555555555555556	0.8	0.222222222222222	1	0.5	4.5	2.61111111111111	4.7	0	0	0	0.277777777777778	4.4	0.747424988553327	0.964192504002627	9.5	12.5	2	7
1990	"Total"	9	2000-01-01	2000	10	4	0.444444444444444	1	0	1	0.444444444444444	4	2.11111111111111	4.75	0	0	0	0.277777777777778	4.4	0.747424988553327	0.922107911481728	9.5	12.5	2	7
1990	"Total"	9	2001-01-01	2001	11	4	0.444444444444444	1	0	0	0.444444444444444	4	1.66666666666667	3.75	0	0	0	0.277777777777778	4.4	0.747424988553327	0.922107911481728	9.5	12.5	2	7
1990	"Total"	9	2002-01-01	2002	12	4	0.444444444444444	0.5	0.666666666666667	0	0.333333333333333	3	1.22222222222222	2.75	0	0	0	0.277777777777778	4.4	0.747424988553327	0.922107911481728	9.5	12.5	2	7
1990	"Total"	9	2003-01-01	2003	13	2	0.222222222222222	1	0	2	0.222222222222222	2	0.888888888888889	4	0	0	0	0.277777777777778	4.4	0.747424988553327	0.802741561760231	9.5	12.5	2	7
1990	"Total"	9	2004-01-01	2004	14	2	0.222222222222222	0.5	0.666666666666667	0	0.166666666666667	1.5	0.666666666666667	3	0	0	0	0.277777777777778	4.4	0.747424988553327	0.832553207401873	9.5	12.5	2	7
1990	"Total"	9	2005-01-01	2005	15	1	0.111111111111111	1	0	1	0.111111111111111	1	0.5	4.5	0	0	0	0.277777777777778	4.4	0.747424988553327	0.757858283255199	9.5	12.5	2	7
1990	"Total"	9	2006-01-01	2006	16	1	0.111111111111111	1	0	0	0.111111111111111	1	0.388888888888889	3.5	0	0	0	0.277777777777778	4.4	0.747424988553327	0.757858283255199	9.5	12.5	2	7
1990	"Total"	9	2007-01-01	2007	17	1	0.111111111111111	1	0	0	0.111111111111111	1	0.277777777777778	2.5	0	0	0	0.277777777777778	4.4	0.747424988553327	0.757858283255199	9.5	12.5	2	7
1990	"Total"	9	2008-01-01	2008	18	1	0.111111111111111	1	0	0	0.111111111111111	1	0.166666666666667	1.5	0	0	0	0.277777777777778	4.4	0.747424988553327	0.870550563296124	9.5	12.5	2	7
1990	"Total"	9	2009-01-01	2009	19	1	0.111111111111111	0	2	0	0.0555555555555556	0.5	0.0555555555555556	0.5	0	0	0	0.277777777777778	4.4	0.747424988553327	0.870550563296124	9.5	12.5	2	7
1990	"Total"	9	2010-01-01	2010	20	0	0	0	0	1	0	0	0	0	0	0	0	0.277777777777778	4.4	0.747424988553327	0	9.5	12.5	2	7
1990	"Total"	9	2011-01-01	2011	21	0	0	0	0	0	0	0	0	0	0	0	0	0.277777777777778	4.4	0.747424988553327	0	9.5	12.5	2	7
1991	"Female"	4	1991-01-01	1991	0	4	1	1	0	0	1	4	10.75	10.75	0	0	0	0.775	7.2258064516129	0.965339653830528	0	5	5	4	11
1991	"Female"	4	1992-01-01	1992	1	4	1	1	0	0	1	4	9.75	9.75	0	0	0	0.775	7.2258064516129	0.965339653830528	0	5	5	4	11
1991	"Female"	4	1993-01-01	1993	2	4	1	0.75	0.285714285714286	0	0.875	3.5	8.75	8.75	0	0	0	0.775	7.2258064516129	0.965339653830528	0	5	5	4	11
1991	"Female"	4	1994-01-01	1994	3	3	0.75	1	0	1	0.75	3	7.875	10.5	0	0	0	0.775	7.2258064516129	0.965339653830528	0	5	5	4	11
1991	"Female"	4	1995-01-01	1995	4	3	0.75	0.666666666666667	0.4	0	0.625	2.5	7.125	9.5	1	0.2	0.15	0.775	7.2258064516129	0.965339653830528	0	5	5	4	11
1991	"Female"	4	1996-01-01	1996	5	2	0.5	1	0	1	0.5	2	6.5	13	1	0.25	0.125	0.775	7.2258064516129	0.965339653830528	0.870550563296124	5	5	4	11
1991	"Female"	4	1997-01-01	1997	6	2	0.5	1	0	0	0.5	2	6	12	0	0	0	0.775	7.2258064516129	0.965339653830528	0.870550563296124	5	5	4	11
1991	"Female"	4	1998-01-01	1998	7	2	0.5	1	0	0	0.5	2	5.5	11	1	0.25	0.125	0.775	7.2258064516129	0.965339653830528	0.870550563296124	5	5	4	11
1991	"Female"	4	1999-01-01	1999	8	2	0.5	1	0	0	0.5	2	5	10	1	0.25	0.125	0.775	7.2258064516129	0.965339653830528	0.922107911481728	5	5	4	11
1991	"Female"	4	2000-01-01	2000	9	2	0.5	1	0	0	0.5	2	4.5	9	1	0.25	0.125	0.775	7.2258064516129	0.965339653830528	0.922107911481728	5	5	4	11
1991	"Female"	4	2001-01-01	2001	10	2	0.5	1	0	0	0.5	2	4	8	0	0	0	0.775	7.2258064516129	0.965339653830528	1	5	5	4	11
1991	"Female"	4	2002-01-01	2002	11	2	0.5	1	0	0	0.5	2	3.5	7	1	0.25	0.125	0.775	7.2258064516129	0.965339653830528	1	5	5	4	11
1991	"Female"	4	2003-01-01	2003	12	2	0.5	1	0	0	0.5	2	3	6	0	0	0	0.775	7.2258064516129	0.965339653830528	1	5	5	4	11
1991	"Female"	4	2004-01-01	2004	13	2	0.5	1	0	0	0.5	2	2.5	5	0	0	0	0.775	7.2258064516129	0.965339653830528	1	5	5	4	11
1991	"Female"	4	2005-01-01	2005	14	2	0.5	1	0	0	0.5	2	2	4	0	0	0	0.775	7.2258064516129	0.965339653830528	1	5	5	4	11
1991	"Female"	4	2006-01-01	2006	15	2	0.5	1	0	0	0.5	2	1.5	3	0	0	0	0.775	7.2258064516129	0.965339653830528	1	5	5	4	11
1991	"Female"	4	2007-01-01	2007	16	2	0.5	1	0	0	0.5	2	1	2	0	0	0	0.775	7.2258064516129	0.965339653830528	1	5	5	4	11
1991	"Female"	4	2008-01-01	2008	17	2	0.5	0.5	0.666666666666667	0	0.375	1.5	0.5	1	0	0	0	0.775	7.2258064516129	0.965339653830528	1	5	5	4	11
1991	"Female"	4	2009-01-01	2009	18	1	0.25	0	2	1	0.125	0.5	0.125	0.5	0	0	0	0.775	7.2258064516129	0.965339653830528	0.870550563296124	5	5	4	11
1991	"Female"	4	2010-01-01	2010	19	0	0	0	0	1	0	0	0	0	0	0	0	0.775	7.2258064516129	0.965339653830528	0	5	5	4	11
1991	"Female"	4	2011-01-01	2011	20	0	0	0	0	0	0	0	0	0	0	0	0	0.775	7.2258064516129	0.965339653830528	0	5	5	4	11
1991	"Female"	4	2012-01-01	2012	21	0	0	0	0	0	0	0	0	0	0	0	0	0.775	7.2258064516129	0.965339653830528	0	5	5	4	11
1991	"Male"	4	1991-01-01	1991	0	4	1	1	0	0	1	4	5.25	5.25	0	0	0	0	0	0	0	3	3	Inf	-Inf
1991	"Male"	4	1992-01-01	1992	1	4	1	0.75	0.285714285714286	0	0.875	3.5	4.25	4.25	0	0	0	0	0	0	0	3	3	Inf	-Inf
1991	"Male"	4	1993-01-01	1993	2	3	0.75	0.666666666666667	0.4	1	0.625	2.5	3.375	4.5	0	0	0	0	0	0	0	3	3	Inf	-Inf
1991	"Male"	4	1994-01-01	1994	3	2	0.5	1	0	1	0.5	2	2.75	5.5	0	0	0	0	0	0	0	3	3	Inf	-Inf
1991	"Male"	4	1995-01-01	1995	4	2	0.5	1	0	0	0.5	2	2.25	4.5	0	0	0	0	0	0	0	3	3	Inf	-Inf
1991	"Male"	4	1996-01-01	1996	5	2	0.5	0.5	0.666666666666667	0	0.375	1.5	1.75	3.5	0	0	0	0	0	0	0.870550563296124	3	3	Inf	-Inf
1991	"Male"	4	1997-01-01	1997	6	1	0.25	1	0	1	0.25	1	1.375	5.5	0	0	0	0	0	0	0.757858283255199	3	3	Inf	-Inf
1991	"Male"	4	1998-01-01	1998	7	1	0.25	1	0	0	0.25	1	1.125	4.5	0	0	0	0	0	0	0.802741561760231	3	3	Inf	-Inf
1991	"Male"	4	1999-01-01	1999	8	1	0.25	1	0	0	0.25	1	0.875	3.5	0	0	0	0	0	0	0.870550563296124	3	3	Inf	-Inf
1991	"Male"	4	2000-01-01	2000	9	1	0.25	1	0	0	0.25	1	0.625	2.5	0	0	0	0	0	0	0.870550563296124	3	3	Inf	-Inf
1991	"Male"	4	2001-01-01	2001	10	1	0.25	1	0	0	0.25	1	0.375	1.5	0	0	0	0	0	0	0.870550563296124	3	3	Inf	-Inf
1991	"Male"	4	2002-01-01	2002	11	1	0.25	0	2	0	0.125	0.5	0.125	0.5	0	0	0	0	0	0	1	3	3	Inf	-Inf
1991	"Male"	4	2003-01-01	2003	12	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	3	Inf	-Inf
1991	"Male"	4	2004-01-01	2004	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	Inf	-Inf
1991	"Male"	4	2005-01-01	2005	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	Inf	-Inf
1991	"Male"	4	2006-01-01	2006	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	Inf	-Inf
1991	"Male"	4	2007-01-01	2007	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	Inf	-Inf
1991	"Male"	4	2008-01-01	2008	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	Inf	-Inf
1991	"Male"	4	2009-01-01	2009	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	Inf	-Inf
1991	"Male"	4	2010-01-01	2010	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	Inf	-Inf
1991	"Male"	4	2011-01-01	2011	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	Inf	-Inf
1991	"Male"	4	2012-01-01	2012	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	Inf	-Inf
1991	"Total"	8	1991-01-01	1991	0	8	1	1	0	0	1	8	8	8	0	0	0	0.403373015873016	7.33792424987703	0.883621735677866	0	5	5	4	11
1991	"Total"	8	1992-01-01	1992	1	8	1	0.875	0.133333333333333	0	0.9375	7.5	7	7	0	0	0	0.403373015873016	7.33792424987703	0.883621735677866	0	5	5	4	11
1991	"Total"	8	1993-01-01	1993	2	7	0.875	0.714285714285714	0.333333333333333	1	0.75	6	6.0625	6.92857142857143	0	0	0	0.403373015873016	7.33792424987703	0.883621735677866	0	5	5	4	11
1991	"Total"	8	1994-01-01	1994	3	5	0.625	1	0	2	0.625	5	5.3125	8.5	0	0	0	0.403373015873016	7.33792424987703	0.883621735677866	0	5	5	4	11
1991	"Total"	8	1995-01-01	1995	4	5	0.625	0.8	0.222222222222222	0	0.5625	4.5	4.6875	7.5	1	0.111111111111111	0.0694444444444444	0.403373015873016	7.33792424987703	0.883621735677866	0	5	5	4	11
1991	"Total"	8	1996-01-01	1996	5	4	0.5	0.75	0.285714285714286	1	0.4375	3.5	4.125	8.25	1	0.142857142857143	0.0714285714285714	0.403373015873016	7.33792424987703	0.883621735677866	0.870550563296124	5	5	4	11
1991	"Total"	8	1997-01-01	1997	6	3	0.375	1	0	1	0.375	3	3.6875	9.83333333333333	0	0	0	0.403373015873016	7.33792424987703	0.883621735677866	0.821875914758613	5	5	4	11
1991	"Total"	8	1998-01-01	1998	7	3	0.375	1	0	0	0.375	3	3.3125	8.83333333333333	1	0.166666666666667	0.0625	0.403373015873016	7.33792424987703	0.883621735677866	0.84412087984411	5	5	4	11
1991	"Total"	8	1999-01-01	1999	8	3	0.375	1	0	0	0.375	3	2.9375	7.83333333333333	1	0.166666666666667	0.0625	0.403373015873016	7.33792424987703	0.883621735677866	0.902880451447434	5	5	4	11
1991	"Total"	8	2000-01-01	2000	9	3	0.375	1	0	0	0.375	3	2.5625	6.83333333333333	1	0.166666666666667	0.0625	0.403373015873016	7.33792424987703	0.883621735677866	0.902880451447434	5	5	4	11
1991	"Total"	8	2001-01-01	2001	10	3	0.375	1	0	0	0.375	3	2.1875	5.83333333333333	0	0	0	0.403373015873016	7.33792424987703	0.883621735677866	0.944087511294902	5	5	4	11
1991	"Total"	8	2002-01-01	2002	11	3	0.375	0.666666666666667	0.4	0	0.3125	2.5	1.8125	4.83333333333333	1	0.2	0.075	0.403373015873016	7.33792424987703	0.883621735677866	1	5	5	4	11
1991	"Total"	8	2003-01-01	2003	12	2	0.25	1	0	1	0.25	2	1.5	6	0	0	0	0.403373015873016	7.33792424987703	0.883621735677866	0.922107911481728	5	5	4	11
1991	"Total"	8	2004-01-01	2004	13	2	0.25	1	0	0	0.25	2	1.25	5	0	0	0	0.403373015873016	7.33792424987703	0.883621735677866	0.922107911481728	5	5	4	11
1991	"Total"	8	2005-01-01	2005	14	2	0.25	1	0	0	0.25	2	1	4	0	0	0	0.403373015873016	7.33792424987703	0.883621735677866	0.922107911481728	5	5	4	11
1991	"Total"	8	2006-01-01	2006	15	2	0.25	1	0	0	0.25	2	0.75	3	0	0	0	0.403373015873016	7.33792424987703	0.883621735677866	0.922107911481728	5	5	4	11
1991	"Total"	8	2007-01-01	2007	16	2	0.25	1	0	0	0.25	2	0.5	2	0	0	0	0.403373015873016	7.33792424987703	0.883621735677866	0.922107911481728	5	5	4	11
1991	"Total"	8	2008-01-01	2008	17	2	0.25	0.5	0.666666666666667	0	0.1875	1.5	0.25	1	0	0	0	0.403373015873016	7.33792424987703	0.883621735677866	1	5	5	4	11
1991	"Total"	8	2009-01-01	2009	18	1	0.125	0	2	1	0.0625	0.5	0.0625	0.5	0	0	0	0.403373015873016	7.33792424987703	0.883621735677866	0.870550563296124	5	5	4	11
1991	"Total"	8	2010-01-01	2010	19	0	0	0	0	1	0	0	0	0	0	0	0	0.403373015873016	7.33792424987703	0.883621735677866	0	5	5	4	11
1991	"Total"	8	2011-01-01	2011	20	0	0	0	0	0	0	0	0	0	0	0	0	0.403373015873016	7.33792424987703	0.883621735677866	0	5	5	4	11
1991	"Total"	8	2012-01-01	2012	21	0	0	0	0	0	0	0	0	0	0	0	0	0.403373015873016	7.33792424987703	0.883621735677866	0	5	5	4	11
1992	"Female"	6	1992-01-01	1992	0	6	1	0.833333333333333	0.181818181818182	0	0.916666666666667	5.5	8	8	0	0	0	0.0833333333333333	8	0.732997248229331	0	8	9.5	8	8
1992	"Female"	6	1993-01-01	1993	1	5	0.833333333333333	0.8	0.222222222222222	1	0.75	4.5	7.08333333333333	8.5	0	0	0	0.0833333333333333	8	0.732997248229331	0	8	9.5	8	8
1992	"Female"	6	1994-01-01	1994	2	4	0.666666666666667	1	0	1	0.666666666666667	4	6.33333333333333	9.5	0	0	0	0.0833333333333333	8	0.732997248229331	0	8	9.5	8	8
1992	"Female"	6	1995-01-01	1995	3	4	0.666666666666667	1	0	0	0.666666666666667	4	5.66666666666667	8.5	0	0	0	0.0833333333333333	8	0.732997248229331	0	8	9.5	8	8
1992	"Female"	6	1996-01-01	1996	4	4	0.666666666666667	1	0	0	0.666666666666667	4	5	7.5	0	0	0	0.0833333333333333	8	0.732997248229331	0	8	9.5	8	8
1992	"Female"	6	1997-01-01	1997	5	4	0.666666666666667	1	0	0	0.666666666666667	4	4.33333333333333	6.5	0	0	0	0.0833333333333333	8	0.732997248229331	0.922107911481728	8	9.5	8	8
1992	"Female"	6	1998-01-01	1998	6	4	0.666666666666667	1	0	0	0.666666666666667	4	3.66666666666667	5.5	0	0	0	0.0833333333333333	8	0.732997248229331	0.956352499790037	8	9.5	8	8
1992	"Female"	6	1999-01-01	1999	7	4	0.666666666666667	0.75	0.285714285714286	0	0.583333333333333	3.5	3	4.5	0	0	0	0.0833333333333333	8	0.732997248229331	1	8	9.5	8	8
1992	"Female"	6	2000-01-01	2000	8	3	0.5	1	0	1	0.5	3	2.41666666666667	4.83333333333333	1	0.166666666666667	0.0833333333333333	0.0833333333333333	8	0.732997248229331	0.944087511294902	8	9.5	8	8
1992	"Female"	6	2001-01-01	2001	9	3	0.5	0.666666666666667	0.4	0	0.416666666666667	2.5	1.91666666666667	3.83333333333333	0	0	0	0.0833333333333333	8	0.732997248229331	0.944087511294902	8	9.5	8	8
1992	"Female"	6	2002-01-01	2002	10	2	0.333333333333333	1	0	1	0.333333333333333	2	1.5	4.5	0	0	0	0.0833333333333333	8	0.732997248229331	0.870550563296124	8	9.5	8	8
1992	"Female"	6	2003-01-01	2003	11	2	0.333333333333333	1	0	0	0.333333333333333	2	1.16666666666667	3.5	0	0	0	0.0833333333333333	8	0.732997248229331	0.870550563296124	8	9.5	8	8
1992	"Female"	6	2004-01-01	2004	12	2	0.333333333333333	1	0	0	0.333333333333333	2	0.833333333333333	2.5	0	0	0	0.0833333333333333	8	0.732997248229331	0.870550563296124	8	9.5	8	8
1992	"Female"	6	2005-01-01	2005	13	2	0.333333333333333	0.5	0.666666666666667	0	0.25	1.5	0.5	1.5	0	0	0	0.0833333333333333	8	0.732997248229331	0.922107911481728	8	9.5	8	8
1992	"Female"	6	2006-01-01	2006	14	1	0.166666666666667	1	0	1	0.166666666666667	1	0.25	1.5	0	0	0	0.0833333333333333	8	0.732997248229331	0.802741561760231	8	9.5	8	8
1992	"Female"	6	2007-01-01	2007	15	1	0.166666666666667	0	2	0	0.0833333333333333	0.5	0.0833333333333333	0.5	0	0	0	0.0833333333333333	8	0.732997248229331	0.870550563296124	8	9.5	8	8
1992	"Female"	6	2008-01-01	2008	16	0	0	0	0	1	0	0	0	0	0	0	0	0.0833333333333333	8	0.732997248229331	0	8	9.5	8	8
1992	"Female"	6	2009-01-01	2009	17	0	0	0	0	0	0	0	0	0	0	0	0	0.0833333333333333	8	0.732997248229331	0	8	9.5	8	8
1992	"Female"	6	2010-01-01	2010	18	0	0	0	0	0	0	0	0	0	0	0	0	0.0833333333333333	8	0.732997248229331	0	8	9.5	8	8
1992	"Female"	6	2011-01-01	2011	19	0	0	0	0	0	0	0	0	0	0	0	0	0.0833333333333333	8	0.732997248229331	0	8	9.5	8	8
1992	"Female"	6	2012-01-01	2012	20	0	0	0	0	0	0	0	0	0	0	0	0	0.0833333333333333	8	0.732997248229331	0	8	9.5	8	8
1992	"Female"	6	2013-01-01	2013	21	0	0	0	0	0	0	0	0	0	0	0	0	0.0833333333333333	8	0.732997248229331	0	8	9.5	8	8
1992	"Male"	2	1992-01-01	1992	0	2	1	1	0	0	1	2	9.5	9.5	0	0	0	0	0	0	0	4	4	Inf	-Inf
1992	"Male"	2	1993-01-01	1993	1	2	1	1	0	0	1	2	8.5	8.5	0	0	0	0	0	0	0	4	4	Inf	-Inf
1992	"Male"	2	1994-01-01	1994	2	2	1	1	0	0	1	2	7.5	7.5	0	0	0	0	0	0	0	4	4	Inf	-Inf
1992	"Male"	2	1995-01-01	1995	3	2	1	0.5	0.666666666666667	0	0.75	1.5	6.5	6.5	0	0	0	0	0	0	0	4	4	Inf	-Inf
1992	"Male"	2	1996-01-01	1996	4	1	0.5	1	0	1	0.5	1	5.75	11.5	0	0	0	0	0	0	0	4	4	Inf	-Inf
1992	"Male"	2	1997-01-01	1997	5	1	0.5	1	0	0	0.5	1	5.25	10.5	0	0	0	0	0	0	0.870550563296124	4	4	Inf	-Inf
1992	"Male"	2	1998-01-01	1998	6	1	0.5	1	0	0	0.5	1	4.75	9.5	0	0	0	0	0	0	0.870550563296124	4	4	Inf	-Inf
1992	"Male"	2	1999-01-01	1999	7	1	0.5	1	0	0	0.5	1	4.25	8.5	0	0	0	0	0	0	0.870550563296124	4	4	Inf	-Inf
1992	"Male"	2	2000-01-01	2000	8	1	0.5	1	0	0	0.5	1	3.75	7.5	0	0	0	0	0	0	0.870550563296124	4	4	Inf	-Inf
1992	"Male"	2	2001-01-01	2001	9	1	0.5	1	0	0	0.5	1	3.25	6.5	0	0	0	0	0	0	1	4	4	Inf	-Inf
1992	"Male"	2	2002-01-01	2002	10	1	0.5	1	0	0	0.5	1	2.75	5.5	0	0	0	0	0	0	1	4	4	Inf	-Inf
1992	"Male"	2	2003-01-01	2003	11	1	0.5	1	0	0	0.5	1	2.25	4.5	0	0	0	0	0	0	1	4	4	Inf	-Inf
1992	"Male"	2	2004-01-01	2004	12	1	0.5	1	0	0	0.5	1	1.75	3.5	0	0	0	0	0	0	1	4	4	Inf	-Inf
1992	"Male"	2	2005-01-01	2005	13	1	0.5	1	0	0	0.5	1	1.25	2.5	0	0	0	0	0	0	1	4	4	Inf	-Inf
