"ID"	"hdz.095"	"hdz.005"	"hdz.004"	"hdz.019"	"hdz.025"	"hdz.002"	"hdz.023"	"hdz.001"	"hdz.030"	"hdz.050"	"hdz.036"	"hdz.067"	"hdz.186"	"hdz.183"	"hdz.195"	"hdz.157"	"hdz.173"	"hdz.161"	"hdz.162"	"hdz.170"	"hdz.099"	"hdz.103"	"hdz.101"	"hdz.096"	"hdz.106"	"hdz.107"	"hdz.193"	"hdz.259"	"hdz.251"	"hdz.323"	"hdz.246"	"hdz.247"	"hdz.248"	"hdz.267"	"hdz.265"	"hdz.209"	"hdz.207"	"hdz.260"	"hdz.205"	"hdz.208"	"hdz.194"	"hdz.200"	"hdz.239"	"hdz.199"	"hdz.237"	"hdz.307"	"hdz.315"	"hdz.306"	"hdz.331"	"hdz.303"	"hdz.312"	"hdz.313"	"hdz.333"	"hdz.335"	"hdz.332"	"hdz.325"	"hdz.242"	"hdz.334"	"hdz.302"	"hdz.232"	"hdz.309"	"hdz.337"	"hdz.344"	"hdz.338"	"hdz.409"	"hdz.346"	"hdz.210"	"hdz.393"	"hdz.340"	"hdz.349"	"hdz.218"	"hdz.406"	"hdz.391"	"hdz.316"	"hdz.223"	"hdz.217"	"hdz.228"	"hdz.403"	"hdz.402"	"hdz.387"	"hdz.376"	"hdz.378"	"hdz.379"	"hdz.359"	"hdz.355"	"hdz.360"	"hdz.380"	"hdz.451"	"hdz.453"	"hdz.449"	"hdz.448"	"hdz.439"	"hdz.432"	"hdz.440"	"hdz.443"	"hdz.165"	"hdz.214"	"hdz.446"	"hdz.447"	"hdz.189"	"hdz.475"	"hdz.441"	"hdz.160"	"hdz.464"	"hdz.164"	"hdz.474"	"hdz.423"	"hdz.416"	"hdz.415"	"hdz.414"	"hdz.171"	"hdz.412"	"hdz.159"	"hdz.473"	"hdz.463"	"hdz.158"	"hdz.461"	"hdz.466"	"hdz.488"	"hdz.483"	"hdz.489"	"hdz.477"	"hdz.484"	"hdz.509"	"hdz.479"	"hdz.480"	"hdz.517"	"hdz.487"	"hdz.481"	"hdz.525"	"hdz.522"
"txid2211183"	0	0	1	1	0	1	1	4	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	8	29	9	0	14	17	3	5	7	0	2	9	8	7	26	0	7	7	5	0	0	15	24	22	5	22	3	13	3	9	26	0	4	5	5	0	1	0	6	0	0	0	1	0	0	1	0	0	0	0	5	0	6	0	16	0	0	0	0	0	3	15	0	0	0	0	0	0	0	0
"txid1702285"	12	1	14	6	0	2	7	13	6	5	0	0	2	0	11	2	0	0	9	9	0	2	4	4	1	5	1	0	7	5	6	0	2	0	24	13	0	0	0	0	0	0	0	0	3	0	0	0	0	4	0	23	1	1	2	0	6	5	1	0	0	14	37	5	0	47	41	7	11	21	0	14	17	14	11	28	3	4	8	5	3	0	47	41	40	22	24	14	30	24	24	22	0	52	24	21	1	5	2	7	5	12	4	6	7	2	22	0	0	2	0	0	0	1	16	9	0	4	2	1	1	7	8	0	0	0	0	0	0	0	0
"txid2606629"	1	1	1	0	2	1	1	1	0	2	2	2	2	0	0	1	0	2	0	0	0	0	0	1	0	2	0	0	2	0	0	0	0	0	1	1	2	3	0	0	0	2	1	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	2	1	0	0	3	0	0	2	0	0	0	0	1	0	3	1	2	0	0	2	0	1	1	3	2	1	1	3	1	1	5	1	1	1	2	1	0	1	0	1	3	1	0	0	1	0	0	0	3	1	2	0	0	1	3	0	0	2	1	3	0	2	4	1	0	2	0	0	1	1
"txid33025"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	182	13	115	0	1	0	0	0	0	0	0	0	1	0	23	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	1	0	0	0
"txid2654621"	0	0	0	1	54	0	0	0	0	0	88	185	233	1	172	12	7	0	76	51	3	6	3	29	3	2	5	29	292	0	438	0	5	0	256	0	0	0	0	0	1	0	0	1	154	0	0	0	1	197	1	380	0	0	0	0	431	0	1	0	0	7	19	0	351	70	51	7	9	37	54	39	21	52	19	35	128	6	68	33	3	187	178	113	103	32	80	10	354	174	193	19	0	113	47	113	4	27	10	9	0	2	139	6	25	0	231	5	1	1	0	40	0	1	1	1	7	1	7	18	2	3	54	0	1	1	0	4	1	1	1
"txid742816"	614	500	362	872	1574	550	568	316	254	1245	557	1233	565	620	345	1022	339	867	749	958	846	408	338	666	449	612	812	1096	758	1015	688	820	1091	817	1249	289	1363	1946	796	818	783	977	840	1073	1152	1165	1071	1002	938	602	766	694	847	1173	674	1219	393	1031	775	541	602	11	81	13	1161	514	503	269	220	61	588	401	574	417	211	133	798	390	616	957	1215	1073	13	405	111	562	668	191	670	675	1254	104	219	537	596	693	639	155	507	174	748	486	386	103	253	738	958	9	349	103	122	457	45	148	393	211	96	486	655	485	306	175	776	669	446	677	423	850	325	878	686
"txid158847"	43	28	16	42	130	23	27	20	15	77	40	73	73	57	23	61	31	76	52	64	83	28	10	24	42	34	73	94	89	61	79	68	88	43	156	16	58	135	37	30	75	36	52	88	75	62	53	45	61	49	44	67	61	83	48	69	43	60	31	33	32	2	6	0	127	39	25	18	20	5	63	33	39	29	18	11	81	26	43	67	94	117	1	46	12	71	50	20	47	47	106	11	11	39	57	56	40	10	37	10	37	29	29	5	23	52	63	0	36	12	4	32	4	9	23	20	6	20	34	28	8	11	47	49	22	32	32	28	21	62	47
"txid491921"	139	99	49	166	119	117	101	51	47	209	46	143	75	175	67	173	52	258	122	152	235	53	71	100	124	123	227	196	16	193	8	182	240	137	68	53	246	392	133	154	233	175	182	303	238	222	197	182	195	19	179	13	165	214	135	233	3	214	162	82	109	0	9	2	24	73	76	34	38	9	20	63	68	54	31	26	15	70	106	190	171	18	1	16	3	12	28	20	88	111	142	7	55	71	46	139	101	12	72	38	111	83	54	16	52	98	178	0	42	13	18	75	8	28	51	40	16	88	85	73	51	20	124	113	83	114	68	145	64	187	133
"txid82376"	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	1	5	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0	0	0	0	0	1	5	0	1	0	1	1	0	0	3	0	0	37	6	0	1	0	0	9	4	6	1	6	1	2	0	1	4	2	1	0	2	3	9	0
"txid39950"	1	1	0	1	2	0	0	3	3	0	0	0	0	0	2	0	0	0	2	3	0	2	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	2	1	3	0	1	2	1	1	2	1	1	3	0	1	0	5	0	2	1	0	3	1	2	0	2	5	4	1	0	0	6	9	2	0	8	3	2	2	2	1	0	5	2	0	1	1	2	4	3	3	6	2	4	0	4	0	3	1	1	4	7	2	3	1	3	0	6	9	3	0	0	6	4	0	3	0	0	5	0	6	2	2	4	9	5	0	5	1	0	4	0	4	3	0
"txid308994"	428	416	720	404	506	322	478	617	736	278	703	158	21	297	247	154	656	170	296	256	203	429	231	274	313	206	213	335	48	238	34	256	369	378	14	537	340	211	385	345	319	303	322	371	188	282	207	290	366	138	381	27	289	219	235	208	10	491	328	413	186	419	874	863	205	434	466	750	889	818	424	940	426	613	550	734	208	441	525	367	334	167	132	610	691	567	667	900	512	440	340	1072	189	487	690	282	559	884	450	295	475	564	303	958	691	696	476	36	848	1393	41	698	69	418	815	486	1435	512	538	782	1018	714	436	498	403	456	726	401	544	541	512
"txid742743"	1	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	3	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	1	0	1	1	0	0	1	1	0	2	0	1	2	1	1	0	1	0	0	0	1	0	0	0	2	2	0	0	3	0	1	0	2	1	1	1	0	1	2	1	0	1	1	0	1	1	0	0	0	1	2	0	1	0	1	1	0	1	0	1	2	5	2	0	0	1	1	0	0	2	3	0
"txid1064535"	32	31	23	21	25	27	33	25	37	36	26	21	26	56	58	34	28	58	34	42	54	44	27	45	30	18	46	10	20	38	5	31	41	28	27	9	14	26	25	22	35	23	28	41	32	25	30	11	47	18	24	11	30	22	23	28	6	32	13	13	14	3	5	9	22	32	7	31	32	17	43	12	37	32	19	11	27	25	26	29	25	25	2	26	6	30	19	27	24	11	32	16	11	38	11	17	33	41	43	9	21	34	23	20	16	14	10	0	16	15	10	23	0	17	24	47	36	23	40	20	18	19	30	37	40	40	18	15	40	39	57
"txid879612"	31	25	22	14	21	23	20	20	23	27	13	14	22	36	46	33	28	32	35	45	47	31	18	32	22	21	39	8	16	29	8	32	27	26	13	5	13	30	23	14	37	16	17	30	20	13	29	14	30	17	15	8	34	26	21	29	7	35	13	11	9	6	3	5	27	16	8	31	24	11	35	11	20	19	10	3	24	27	30	20	27	9	2	19	3	36	27	21	20	8	23	19	5	41	20	13	35	47	46	7	19	21	23	20	15	11	10	1	20	16	6	20	2	14	26	33	35	17	39	20	8	23	22	27	34	30	13	22	34	24	26
"txid1232428"	1505	1634	1420	1105	1596	1473	1497	1214	1763	1325	1469	1094	952	1884	1930	1757	1425	1547	1752	1754	2088	1794	1482	2244	1084	1493	1706	638	880	1747	541	1427	1553	1216	762	487	1020	1151	1536	1482	1619	1222	1235	1472	879	1042	1652	933	1504	1464	1155	594	1473	1239	869	1282	371	1277	939	455	678	124	180	296	1147	927	649	1495	1109	734	1870	716	1422	1246	864	263	1451	885	1106	1335	997	776	81	809	209	1315	868	831	890	305	1211	635	493	1448	694	653	1771	1704	2075	493	1268	1308	950	1276	642	874	580	20	684	602	267	995	55	1312	1397	1761	2060	1391	1977	999	800	1198	1703	1568	1989	2031	706	1336	2449	1332	1726
"txid349095"	14	8	9	3	6	7	9	11	8	15	7	5	9	12	16	18	11	12	10	14	17	13	7	11	8	7	9	7	2	9	5	12	13	16	5	2	4	9	6	7	8	6	10	9	8	6	10	8	18	6	5	2	7	19	13	5	1	15	4	5	4	0	1	3	16	6	0	21	10	5	14	6	16	14	1	3	5	8	18	16	12	6	0	8	0	16	6	10	9	3	5	10	0	7	4	5	12	16	26	5	13	12	7	13	8	12	3	0	4	5	2	8	0	16	20	25	25	15	24	11	14	11	18	23	22	14	14	17	33	16	24
"txid2144175"	66	67	49	39	61	73	60	62	74	65	65	44	56	141	115	89	74	114	96	79	160	79	83	109	81	83	120	35	37	79	28	71	81	62	39	19	51	57	76	76	134	67	62	121	48	52	79	52	83	67	50	26	79	61	60	62	17	64	37	25	35	7	9	17	51	57	34	77	43	35	107	50	72	63	47	20	68	46	70	64	50	44	2	33	12	69	59	36	48	20	71	38	31	64	42	34	81	83	119	42	59	64	43	57	36	38	24	3	45	31	9	53	4	55	61	101	89	60	99	54	44	61	81	88	88	84	50	59	129	95	112
"txid2045301"	3	1	0	1	0	1	2	2	1	3	0	0	0	0	1	4	2	0	6	4	0	1	0	1	0	0	0	0	0	0	0	2	0	2	0	0	0	3	0	0	0	0	2	0	0	1	0	0	1	0	0	0	2	2	2	1	0	4	1	0	1	0	0	0	2	0	0	1	5	0	2	2	2	2	0	0	1	2	4	3	0	0	0	0	0	2	0	0	3	0	2	0	0	3	0	2	4	4	6	0	0	3	3	3	1	2	0	0	0	0	0	3	0	4	4	3	4	2	3	2	0	3	4	3	3	2	0	2	4	3	2
"txid856"	0	1	2	2	0	6	2	1	2	0	0	0	0	4	1	2	23	5	1	0	0	1	6	0	0	0	0	15	0	0	0	0	0	4	0	115	3	0	0	7	1	5	0	1	0	1	0	7	0	0	2	0	1	10	3	0	0	0	1	17	5	41	1	31	0	0	0	2	7	17	0	6	0	0	1	2	0	4	0	0	0	0	4	1	2	3	0	6	1	1	1	15	0	1	1	0	0	5	1	7	1	0	19	47	9	3	0	0	238	131	1	0	11	0	14	3	1	0	2	27	11	5	0	8	13	7	59	100	0	0	3
"txid2743470"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	151	15	0	0	0	0	1	0	0	0	0	4	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid2606214"	0	0	0	0	0	2	1	4	0	0	0	7	0	0	0	1	0	0	0	0	1	1	1	0	1	6	6	1	0	1	0	1	0	0	1	1	0	1	3	1	4	0	0	1	0	2	2	1	1	0	1	0	0	0	1	1	0	1	0	2	0	2	2	4	0	1	2	0	1	1	0	0	1	1	0	1	0	2	2	6	0	1	0	0	0	1	0	4	2	0	4	4	0	1	5	3	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	1
"txid183670"	0	1	1	3	0	2	2	23	3	5	0	32	3	0	0	2	1	0	1	0	1	3	2	3	2	12	34	6	1	2	0	4	10	2	3	8	7	7	12	11	3	3	6	3	13	13	22	7	10	0	4	0	5	4	2	2	0	7	3	14	2	6	15	14	0	8	12	5	5	1	0	2	3	2	0	3	0	15	9	8	3	9	1	1	2	4	3	24	2	3	21	23	0	1	13	10	0	0	0	0	5	1	1	0	0	1	0	0	1	1	1	0	0	1	1	0	0	0	0	1	0	11	6	4	0	0	0	4	5	0	2
"txid1852381"	4	7	2	6	3	4	7	3	8	11	13	6	2	3	2	5	3	7	6	2	2	3	4	2	9	5	3	3	2	2	3	5	4	3	3	10	4	0	4	2	3	4	4	3	2	4	3	1	3	9	2	13	5	1	3	2	9	3	1	2	1	2	6	5	4	3	4	3	11	9	14	4	2	3	11	5	2	4	5	1	5	5	0	1	1	3	2	8	4	0	2	10	0	5	4	6	7	2	3	4	4	3	7	5	5	4	3	0	14	2	3	5	1	13	8	6	6	13	5	8	25	18	15	7	3	21	15	6	9	10	5
"txid2584944"	1	0	1	1	0	0	1	0	0	0	2	4	7	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	2	0	4	0	0	2	3	1	0	0	1	0	1	0	0	0	1	0	1	1	0	2	0	4	0	1	0	1	2	0	0	0	0	0	2	0	1	1	0	0	0	2	0	0	0	1	0	3	2	2	2	1	0	4	0	0	0	4	0	2	2	0	1	0	18	0	1	8	1	1	0	0	0	0	2	0	4	2	2	0	1	0	0	1	0	0	1	1	0	1	1	0	1	1	0	0	1	2	1	0	0	0	1
"txid1944635"	4	2	3	5	1	3	2	4	2	1	1	9	9	2	2	4	1	0	2	1	2	2	2	0	2	2	2	4	11	2	6	0	4	2	11	4	1	0	2	1	1	0	1	2	2	3	5	5	2	2	2	7	2	0	1	2	7	1	2	0	0	4	5	4	2	8	8	4	9	9	2	3	1	1	3	10	3	13	5	7	3	15	3	6	8	12	11	12	2	2	4	3	31	4	6	32	5	4	2	3	2	1	9	1	7	4	3	0	18	10	1	3	2	1	0	2	3	1	3	6	3	7	3	3	3	2	12	5	1	1	3
"txid70586"	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	21	2	0	0	0	0	0	0	3	7	4	0	6	4	4	0	0	2	0	0	0	7	0	0	0	0	1	0	3	0	0	0	1	0	0	0	0	0	0	0	4	0	0	3	0	0	0	0	0	7	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid70584"	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	2	0	8	1	0	1	0	0	0	0	0	0	0	0	4	0	3	1	1	1	0	2	2	2	2	0	0	0	0	2	0	1	0	2	4	2	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	3	0	2	2	0	0	0	0	0	0	0	1	3	0	0	1	4	0	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
"txid1056810"	2	0	0	35	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	2	1	0	0	0	0	0	4	1	0	0	0	0	0	0	165	0	1	0	0	0	1	8	0	0	0	0	0	0	7	1	0	183	124	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	370	3	1	0	0	0	3	0	2574	0	1	177	0	5	0	0	1	0	1	0	0	2	0	0	2	1	0	0	0	0	0	0
"txid28898"	130	53	132	57	16	39	84	53	27	32	103	132	177	87	77	54	40	106	38	84	72	44	169	124	363	162	55	56	87	143	62	57	17	51	62	26	48	21	39	38	45	82	51	115	62	193	55	136	52	87	154	153	150	159	370	124	48	78	248	116	108	184	3	73	31	6	3	22	28	12	184	10	53	101	58	15	82	20	16	14	67	91	27	84	5	22	18	41	19	43	19	43	2	77	49	12	42	46	63	24	38	54	38	33	24	40	65	1	52	35	8	132	7	77	46	16	13	76	23	29	61	41	17	11	40	13	98	30	59	27	116
"txid2267891"	58	13	38	53	14	33	47	78	34	29	54	45	101	32	17	19	29	67	20	41	18	21	77	54	105	56	34	15	77	56	20	12	18	35	27	33	43	33	29	24	44	32	24	43	20	126	23	55	26	86	60	159	49	50	148	63	79	35	162	29	64	168	43	66	13	108	52	73	111	29	74	15	94	201	142	53	43	12	16	17	46	30	51	211	11	53	132	64	24	57	47	80	147	88	141	14	5	41	31	26	24	69	49	29	19	71	88	1	12	18	8	65	6	79	58	27	7	35	22	9	43	16	8	5	27	10	24	12	45	16	49
"txid2040648"	157	106	233	166	123	99	87	149	112	104	189	235	248	157	131	91	93	161	92	142	122	83	259	143	296	301	187	141	272	178	107	84	86	164	127	136	79	37	104	130	72	163	71	119	114	381	140	187	108	215	248	293	191	264	608	213	234	141	405	167	143	368	73	330	90	60	55	107	160	75	262	66	215	241	195	64	168	40	76	54	149	197	116	257	104	85	79	160	44	76	52	192	76	131	101	48	166	65	104	64	90	124	100	138	93	102	119	4	93	109	29	251	34	100	181	72	196	352	99	98	141	80	72	37	96	117	171	128	213	66	170
"txid222136"	45	31	58	49	34	37	26	48	29	31	54	63	110	80	37	26	29	65	22	41	61	32	86	45	140	116	78	34	90	43	30	28	16	46	39	41	25	10	39	42	39	53	20	46	20	95	40	60	29	76	75	74	60	65	185	64	65	35	141	45	37	101	15	97	21	15	12	26	48	16	86	15	53	51	58	26	50	10	14	14	54	52	40	81	26	21	23	49	11	23	16	33	23	34	22	14	43	20	34	15	24	28	31	36	26	33	45	0	27	32	6	67	5	24	47	23	42	88	28	23	43	16	14	14	21	28	52	27	40	12	32
"txid1591088"	2	1	5	2	1	0	2	3	1	1	4	3	2	2	2	1	1	2	2	2	3	0	3	2	6	2	2	1	6	4	3	2	3	2	3	1	2	1	1	0	2	2	2	2	2	6	2	2	1	1	3	5	3	5	8	5	4	4	9	4	3	6	1	7	1	1	1	3	5	2	3	1	2	3	4	1	2	1	1	1	0	0	1	9	2	1	1	5	1	3	0	2	0	2	3	1	3	1	1	1	0	1	1	2	2	1	2	0	0	2	0	5	0	2	3	1	1	2	0	0	3	3	0	2	1	1	3	1	1	0	4
"txid2293435"	1	1	0	2	3	0	0	0	2	1	1	2	2	0	0	0	1	3	1	0	1	0	0	0	3	1	1	0	5	0	2	1	1	2	0	0	0	0	0	0	0	0	0	1	1	2	1	0	1	3	2	8	1	2	6	3	9	1	1	1	0	7	0	2	1	0	0	0	2	0	4	0	0	1	1	0	2	2	1	0	0	3	2	3	0	0	1	0	0	0	0	1	0	2	0	0	1	0	1	0	1	4	3	0	1	4	2	0	1	1	1	3	1	0	2	0	1	0	0	1	4	0	0	1	1	0	0	0	1	0	1
"txid762983"	32	11	7	11	1	1	16	11	16	17	3	6	14	15	10	11	41	16	18	8	10	4	6	5	13	9	3	12	8	5	21	4	4	5	2	8	7	5	7	10	6	4	4	5	6	3	4	0	1	4	15	19	5	7	17	2	18	2	14	0	5	1	8	5	7	29	27	9	10	13	3	29	11	5	7	12	8	13	14	9	25	5	17	7	6	6	11	7	12	16	10	2	0	6	5	16	9	6	1	0	25	38	18	12	26	26	28	0	10	11	1	50	2	20	24	18	5	14	2	11	11	10	7	7	11	5	14	9	0	10	5
"txid35703"	6	11	0	0	0	0	0	0	0	1	0	0	1	18	0	1	2	0	0	0	0	0	28	0	0	5	0	0	0	0	3	1	0	2	0	7	4	0	0	0	2	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	24	0	2	17	196	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	4	0	5	21	5	1	0	0	4	9	1	2	0	4	1	1	1	0	112	10	5	413	1	290	15	1	69	1	0	4	1	9	0	0	192	0	1	8	17	0	38	0
"txid57706"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	22	1	0	0	0	0	0	0	27	1	0	1	0	33	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	3	0
"txid1748967"	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	1	0	0	31	15	0	0	0	0	0	113	1	0	0	0	0	0	2	99	16	3	2	0	5	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	3	0
"txid67824"	1	3	0	0	1	0	0	0	0	0	0	0	1	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	1	1	0	0	1	180	0	0	0	7	0	0	0	1	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	2	2	0	0	0	0	0	0	0	5	10	4	2378	0	156	1	0	11	0	0	0	3	0	0	0	42	0	0	1	3	1	10	0
"txid1006003"	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	3	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	216	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	5	0	0	0	0	0	0	0	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	14	1	0	0	0	1	0	117	0	0	0	6	0	0	0	194	18	11	0	0	158	0	0	0	0	0	0	6	0	0	0	7	0	0	0	10	0	2	0
"txid67829"	2	1	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	1	0	0	0	0	0	39	1	0	0	2	0	0	0	41	14	10	2	0	98	0	0	1	0	1	0	9	0	0	0	9	0	0	0	1	0	2	0
"txid1563222"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	1	0	0	0	0	0	0	0	1	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
"txid2653932"	1	4	0	0	0	0	0	4	0	0	1	0	0	16	0	0	2	0	3	0	0	0	12	0	0	1	0	1	0	0	1	1	0	7	0	11	3	0	2	6	0	1	0	0	1	1	0	0	0	0	10	0	0	0	11	14	3	0	1	11	305	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	3	24	0	0	0	0	0	0	0	1	0	2	0	0	15	3	1	0	0	7	0	5	2	2	2	7	0	0	0	611	45	20	118	1	830	23	1	51	0	0	1	10	1	0	0	76	0	0	3	12	0	50	0
"txid133448"	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	18	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	11	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	1	1	0	7	0	0	1	1	0	2	0	3	0	0	14	0	0	2	1	0	0	0
"txid208224"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	78	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0
"txid2497436"	2	8	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	2	0	0	0	6	9	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	1	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	1	0	0	3	0	0	0	0	0	0	12	0	0	0	0	20	3	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
"txid585054"	1	1	0	1	8	1	0	1	0	0	2	4	0	6	0	0	0	0	0	5	0	0	32	0	0	21	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	45	0	0	0	0	0	0	249	0	0	0	125	0	0	1	4	0	0	0	2	0	0	0	1	0	1	0	0	1	1	0	0	0	2	0	0	0	0	0	0	20	2	1	1142	1	9	0	0	13	0	83	1	0	0	18	0	1	0	185	0	1	18	1	47	631	0	75	0	0	0	1	3	0	0	15	4	2	0	0	2	75	20
