"Taxa"	"iris16"	"iris17"	"iris22"	"iris36"	"iris44"	"iris46"	"iris59"	"iris60"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Faecalicatena|s__Faecalicatena contorta"	0.00486130969402345	0.00214377590395884	0.00085726532361766	0	0.00214530892448513	0.00057191878753217	0.001	0.00100143061516452
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Waltera|s__Waltera intestinalis"	0.00114383757506434	0.00200085751036158	0.00142877553936277	0.000143041052782148	0.00157322654462243	0.0020017157563626	0.00185714285714286	0.00214592274678112
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter|s__Coprobacter fastidiosus"	0.00328853302830998	0.00171502072316707	0.000285755107872553	0.000715205263910742	0.0005720823798627	0.0020017157563626	0.00157142857142857	0.00200286123032904
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Faecalicatena|s__Faecalicatena absiana"	0.00400343151272519	0.00257253108475061	0.00085726532361766	0	0.0022883295194508	0.000428939090649128	0.000571428571428571	0.0011444921316166
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium hapali"	0.00171575636259651	0	0	0.0100128736947504	0	0	0	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Muribaculum|s__Muribaculum gordoncarteri"	0.00128681727194738	0.00071459196798628	0.00114302043149021	0.000715205263910742	0.00214530892448513	0.00185873605947955	0.000714285714285714	0.00271816881258941
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora indolis"	0.00314555333142694	0.00185793911676433	0.00042863266180883	0.000143041052782148	0.00143020594965675	0.000428939090649128	0.00142857142857143	0.00185979971387697
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Duncaniella|s__Duncaniella freteri"	0.00142979696883043	0.00142918393597256	0.000285755107872553	0.00114432842225719	0.0011441647597254	0.0020017157563626	0.001	0.00214592274678112
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella shahii"	0.000285959393766085	0.000285836787194512	0.000285755107872553	0	0.0028604118993135	0.00228767515012868	0.000285714285714286	0.00414878397711016
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella stercoris"	0.0010008578781813	0.000142918393597256	0.000571510215745106	0.00700901158632528	0.000715102974828375	0.000142979696883043	0.000142857142857143	0.000286123032904149
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella vaginalis"	0.00128681727194738	0	0.00042863266180883	0.00271778000286082	0.00200228832951945	0.000142979696883043	0.00228571428571429	0.000858369098712446
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium urinimassiliense"	0.0010008578781813	0.00114334714877805	0.00042863266180883	0	0.00243135011441648	0.000428939090649128	0.00171428571428571	0.00200286123032904
"k__Bacteria|p__Tenericutes|c__Mollicutes|o__Anaeroplasmatales|f__Anaeroplasmataceae|g__Asteroleplasma|s__Asteroleplasma anaerobium"	0.000142979696883043	0.000142918393597256	0	0.00328994421398942	0.00314645308924485	0.00057191878753217	0.000571428571428571	0.000858369098712446
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides xylanisolvens"	0.0020017157563626	0.00171502072316707	0.00042863266180883	0.000143041052782148	0.00100114416475973	0.000428939090649128	0.000285714285714286	0.00243204577968526
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera vaginalis Bordigoni et al. 2020"	0.00057191878753217	0.000285836787194512	0.000571510215745106	0	0.00200228832951945	0.00243065484701172	0.000142857142857143	0.00185979971387697
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio hungatei"	0.000857878181298256	0.000285836787194512	0.000571510215745106	0	0.00100114416475973	0.000142979696883043	0.00428571428571429	0.000715307582260372
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium rousetti"	0.00157277666571347	0	0	0.00572164211128594	0	0	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora amygdalina"	0.0010008578781813	0.00071459196798628	0.000142877553936277	0	0.0011441647597254	0.000714898484415213	0.000571428571428571	0.00271816881258941
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter|s__Ruminococcus gnavus"	0.00257363454389477	0.00171502072316707	0.000285755107872553	0.000143041052782148	0.000715102974828375	0.000857878181298256	0.000571428571428571	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster clostridioformis"	0.000857878181298256	0	0.000142877553936277	0	0.0011441647597254	0.000714898484415213	0.000571428571428571	0.00286123032904149
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Hominisplanchenecus|s__Hominisplanchenecus faecis"	0.000428939090649128	0	0.000142877553936277	0.000143041052782148	0.00200228832951945	0.000857878181298256	0.000571428571428571	0.00200286123032904
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora sphenoides"	0.00157277666571347	0.00071459196798628	0	0.000143041052782148	0.0005720823798627	0.00057191878753217	0.000857142857142857	0.00171673819742489
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides humanifaecis"	0.000142979696883043	0.000142918393597256	0	0.00200257473895008	0.000143020594965675	0.000142979696883043	0.000714285714285714	0.00257510729613734
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium samirii"	0.000285959393766085	0	0	0.00543556000572164	0	0	0	0
