"ID"	"warble_1"	"warble_2"	"warble_3"	"warble_4"	"warble_6"	"warble_7"	"warble_9"	"warble_10"	"warble_12"	"warble_14"	"warble_15"	"warble_20"	"warble_33"	"warble_42"	"warble_43"	"warble_45"	"warble_49"	"warble_50"	"warble_52"	"warble_53"	"warble_54"	"warble_57"	"warble_58"	"warble_60"	"warble_63"	"warble_68"	"warble_69"	"warble_73"	"warble_80"	"warble_83"	"warble_84"	"warble_85"	"warble_87"	"warble_88"	"warble_89"	"warble_90"	"warble_93"	"warble_94"	"warble_95"	"warble_96"	"warble_97"	"warble_100"	"warble_101"	"warble_103"	"warble_104"	"warble_106"	"warble_107"	"warble_108"	"warble_109"	"warble_110"	"warble_111"	"warble_112"	"warble_114"	"warble_117"	"warble_118"	"warble_119"	"warble_120"	"warble_121"	"warble_122"	"warble_123"	"warble_125"	"warble_126"	"warble_127"	"warble_135"	"warble_136"	"warble_137"	"warble_139"	"warble_140"	"warble_141"	"warble_144"	"warble_145"	"warble_147"	"warble_148"	"warble_149"	"warble_150"	"warble_151"	"warble_152"	"warble_153"	"warble_154"	"warble_157"	"warble_158"	"warble_159"	"warble_161"	"warble_162"	"warble_164"	"warble_170"	"warble_173"	"warble_178"	"warble_180"	"warble_181"	"warble_185"	"warble_187"	"warble_188"	"warble_189"	"warble_191"	"warble_192"	"warble_197"	"warble_200"	"warble_202"	"warble_221"	"warble_222"	"warble_224"	"warble_225"	"warble_227"	"warble_228"	"warble_229"	"warble_230"	"warble_232"	"warble_234"	"warble_236"	"warble_240"	"warble_243"	"warble_245"	"warble_247"	"warble_250"	"warble_251"	"warble_257"	"warble_262"	"warble_263"	"warble_265"	"warble_269"	"warble_272"	"warble_280"	"warble_282"	"warble_283"	"warble_286"	"warble_292"	"warble_293"	"warble_296"	"warble_307"	"warble_308"	"warble_310"	"warble_315"	"warble_318"	"warble_319"	"warble_324"	"warble_325"	"warble_326"
"njc85"	0	0.02	0.09	0.02	0.02	0.02	0	0	0.02	0.04	0.07	0.04	0.02	0.07	0.02	0.04	0.09	0.02	0.04	0.02	0.07	0.02	0	0	0.07	0.09	0.02	0.02	0	0.09	0	0.02	0	0.02	0.02	0	0.04	0	0	0	0	0.07	0	0.02	0	0	0.04	0.02	0.07	0	0.04	0	0.13	0.02	0	0.09	0.04	0.04	0.18	0.18	0	0.16	0.04	0.07	0.04	0.13	0	0.07	0.04	0	0.02	0	0.04	0	0.02	0.11	0.02	0.09	0	0	0.02	0.02	0.02	0	0	0.13	0.13	0.09	0.09	0.07	0.04	0	0	0	0.02	0.11	0.02	0.04	0	0.02	0.04	0.02	0.02	0	0.04	0.04	0.02	0	0.02	0.02	0	0.02	0.02	0.02	0.02	0	0.02	0	0	0.02	0	0.04	0.02	0.02	0.07	0.02	0.02	0	0	0	0	0.27	0.01	0	0.04	0.02	0	0.02
"njc86"	1.05	1.91	1.56	1.51	0.11	0.96	1	2.14	0.51	0.2	0.27	0.44	1.02	1.11	0.44	0.76	2.4	0.92	0.29	0.49	0.73	0.33	0.71	1.16	0.73	0.71	0.56	0.24	0.82	0.73	0.13	0.47	0.85	0.27	0.4	0.73	5.3	1.16	0.24	0.67	0.58	0.91	0.73	0.33	0.56	0.36	0.44	0.38	0.64	0.71	0.47	0.76	0.62	0.49	0.36	0.42	0.18	1.16	0.42	0.27	0.42	0.7	0.63	9.18	6.14	6.01	0.27	1.11	2.09	0.98	2.74	10.45	0.36	3.54	1.25	1.87	2.65	6.75	0.22	3.57	1.36	0.93	0.24	1.37	0.76	28.85	5.81	5.02	0.78	3.63	4.03	2.38	4.04	0.82	2.56	0.54	0.94	1.39	2.94	0.4	3.18	0.4	0.78	0.78	1.27	2.61	1.69	4.73	0.65	1.45	0.85	2.1	2.42	0.11	1.13	0.16	0.71	0.91	0.54	0.45	0.6	0.83	0.24	1.23	2.32	1.38	1.09	1.05	0.27	0.65	1.62	0.43	1.62	1.78	0.16	0.56	0.85	1.42
"njc87"	0	0.02	0.13	0.07	0	0.09	0.07	0.09	0	0	0	0	0	0.09	0.04	0.27	0.18	0.1	0.02	0.27	0.24	0	0.11	0.09	0.04	0.02	0.07	0.09	0.04	0.09	0	0.04	0.07	0	0.04	0.07	0.09	0.29	0.04	0.11	0.07	0.33	0.07	0.02	0.02	0.07	0.02	0.04	0.13	0.02	0	0.13	0.09	0.07	0.04	0.09	0.07	0.07	0.2	0.04	0	0.18	0.11	0.09	0.54	0.2	0	0.2	0.4	0.13	0.09	0.36	0	1.05	0.4	0.47	0.58	0.6	0.02	0.96	0.16	0.09	0.02	0	0.04	0.45	0.82	0.87	0.11	0.4	0.18	0.24	0.16	0.07	0.29	0	0.07	0.25	0.07	0.07	0.16	0.04	0.04	0.33	0.27	0.51	0.82	1.65	0.07	0.09	0	0.02	0.09	0.02	0.18	0	0.02	0.16	0.11	0.11	0	0.34	0.13	0.53	0.18	0.09	0.09	0.07	0	0.07	0.24	0.25	0.66	0.11	0	0	0	0.2
"njc88"	1.09	0.71	1	1.58	0.02	0.51	0.8	1.38	0.6	0.24	0	0.13	0.27	0.8	0.22	0.36	1.58	0.82	0.22	0.36	0.29	0.09	0.69	1.02	0.38	0.8	0.4	0.22	0.6	0.38	0.16	0.27	0.24	0.29	0.36	0.38	4.65	0.62	0.07	0.4	0.44	0.36	0.42	0.31	0.44	0.29	0.31	0.38	0.8	0.33	0.11	0.51	0.4	0.24	0.33	0.4	0.18	0.71	0.24	0.24	0.18	0.56	0.34	3.05	1.43	1.22	0.47	0.71	1.47	0.65	1.27	9.29	0.07	2.16	0.49	0.96	1.22	1.76	0.22	2.54	1.47	1	0.31	0.38	1.27	3.04	1.63	1.56	0.42	1.74	2.65	1	1.43	0.29	1.16	0.02	0.6	0.74	3.14	0.31	0.56	0.4	0.25	0.51	0.62	2.43	1.16	4.17	0.45	1.54	0.02	0.63	1.6	0.11	0.62	0.05	0.18	0.82	0.51	0.31	0.13	0.22	0.29	1.09	0.51	1.74	0.56	0.24	0.04	0.31	0.82	0.25	0.98	0.69	0.02	0.2	0.16	0.82
"njc89"	0.09	0.67	0.07	0	0.02	0	0	0.13	0.02	0.02	0.02	0.02	0	0.02	0	0	0.04	0.04	0.02	0	0.11	0.02	0	0.02	0.02	0	0	0	0	0.02	0	0.02	0.02	0.02	0	0.02	0.04	0.13	0	0.04	0.02	0.02	0.04	0	0	0	0	0	0	0.02	0.07	0	0.02	0	0	0	0	0	0	0	0	0	0	0.02	0.07	0	0	0.02	0.02	0.02	0.29	0	0.04	0.02	0.02	0	0.02	0.02	0.02	0	0.02	0	0	0.11	0	0	0	0	0	0	0	0.02	0	0	0	0.02	0.16	0	0.02	0	0.53	0.02	0	0.02	0.29	0.09	0	0	0.09	0	0.07	0.34	0.07	0	0.44	0	0.04	0.02	0	0.04	0.09	0.07	0.02	0.02	0.2	0	0	0	0.04	0	0.02	0	0.02	0.27	0.02	0.09	0.02	0.04
"njc90"	0.4	0.2	0.58	0.76	0	0.16	0.33	0.4	0.2	0.02	0	0.02	0.02	0.02	0.11	0.11	0.96	0.37	0.07	0.04	0.07	0	0.22	0.62	0.13	0.24	0.13	0.04	0.07	0.02	0.02	0.02	0	0	0.11	0	1.96	0.09	0.02	0.09	0.02	0.11	0.13	0	0.18	0.07	0.02	0.02	0	0.04	0.02	0.33	0.07	0.11	0.13	0.09	0	0.29	0.09	0.04	0	0	0.16	0.99	0.31	0.38	0	0.2	0.18	0.04	0.25	3.08	0	1.27	0.09	0.36	0.6	0.47	0	0.96	0.2	0.11	0.07	0	0.02	1.3	0.31	0.29	0.04	0.42	0.4	0.11	0.33	0.04	0.25	0.02	0.16	0.31	0.2	0.02	0.18	0.09	0.09	0.09	0.04	1.49	0.44	2.05	0.07	0.2	0.02	0.45	1.29	0	0.04	0	0.04	0.2	0.16	0.04	0	0.09	0.04	0.25	0.2	0.38	0.22	0.11	0	0.25	0.53	0.07	0.38	0.11	0	0	0.04	0.51
"njc91"	18.75	16.93	11.3	25.99	34.48	14.69	16.04	12.2	9.38	28.62	12.32	19.89	28.03	15.25	15.83	9.88	13.31	19.04	21.24	19.96	21.94	19.85	12.63	14.49	15.76	17.27	16.47	20.09	26.94	19.11	22.94	17.4	20.59	25.33	19.84	29.5	16.93	31.78	42.84	20.6	21.44	20.63	23.93	20.87	25.81	26.71	27.91	27.51	24.92	22.25	13.62	18.54	17.07	22.05	28.49	17.5	27.89	11.63	23.67	19.94	18.65	13.67	14.48	3.34	4.82	2.87	26.76	15.86	17.43	8.66	9.36	16.25	13.25	15.39	15.08	12.96	8.84	6.84	18.36	17.96	21.21	26.68	28.72	29.98	27.67	6.01	16.99	7.45	16.07	20.06	11.35	18.49	17.57	29.64	5.66	4.89	13.85	16.1	25.57	16.92	6.19	14.08	5	21.45	14.26	18.41	8.28	17.51	19.86	24.25	0.31	10.75	6.54	3.12	13.83	1.2	5.14	12.85	14.07	6.61	3.65	13.17	16.1	13.79	11.16	11.29	18.33	21.04	32.76	16.35	14.77	11.24	18.8	21.74	8.11	35.14	21.43	18.11
"njc92"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0.02	0	0	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0
"njc93"	0	0	0.11	0.04	0	0.07	0.07	0.09	0	0	0	0	0	0.04	0	0	0	0.01	0	0	0.02	0	0	0	0	0	0.04	0	0	0.04	0	0.02	0	0	0.02	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0.49	0.11	0	0.13	0.16	0.02	0.09	0.2	0	0.04	0.11	0.11	0.24	0.47	0	0.04	0.09	0.09	0	0	0	0.42	0.31	0.85	0.04	0.04	0.11	0.04	0.02	0.04	0.16	0	0.07	0.22	0.02	0	0.07	0	0	0.02	0	0	0.47	0	0	0.09	0	0	0.07	0	0.07	0	0	0	0.07	0	0	0.11	0	0.2	0.09	0.02	0.07	0.02	0	0	0	0	0	0	0	0	0	0.04
"njc94"	0	0.58	0.11	0.02	0	0	0.02	0	0	0.02	0.02	0	0	0	0.18	0	0.11	0.03	0.04	0.02	0	0	0	0	0	0	0.02	0	0.04	0.07	0	0.18	0.02	0	0	0	0.2	0.09	0	0	0.02	0.07	0.02	0.07	0.04	0	0	0	0.02	0.04	0.02	0	0	0.02	0.02	0	0	0.25	0	0	0.07	0.25	0.87	0	0	0	0.07	0	0	0.04	0.09	0	0	0.16	0	0	0.02	0.02	0.02	0.02	0	0.02	0	0.45	0.02	0	0	0.02	0.04	0	0	0	0.02	0	0	2.47	0	0.02	0	0.09	0.27	0.07	0.02	0	0.11	0.04	0.13	0.02	0.04	0.04	0	0.74	0.22	0	0.02	0.74	0.02	0.07	0.11	0.16	0.38	0.02	0	0.42	0.38	0	0	0	0	0.25	0.09	0.11	0.23	0.58	0.04	0.38	0.16	0.18
"njc95"	0	0.02	0.02	0	0	0.02	0	0	0	0	0	0	0	0	0.02	0.02	0	0	0	0	0.02	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0.02	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0.16	0	0	0.11	0.02	0	0.02	0.02	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0	0	0.02	0	0	0	0	0	0	0	0.04	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0.04	0.02	0	0	0	0	0	0.22	0.01	0	0	0	0	0.02
"njc96"	0.02	0	0.02	0	0	0	0.02	0.02	0.04	0	0.02	0	0	0	0	0.02	0	0.01	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0.02	0.02	0.02	0	0.02	0.02	0	0.02	0	0.02	0.02	0.04	0	0.02	0.02	0.02	0	0	0.02	0	0	0	0	0.02	0.04	0.02	0.04	0.02	0.02	1.16	0.18	0.09	0	0.02	0	0.04	0	0.04	0	0.07	0.07	0.09	0.04	0.11	0	0.02	0.02	0.04	0.02	0	0.02	0.02	0.02	0.16	0.02	0.09	0.04	0.02	0	0	0.02	0	0.02	0.02	0.02	0	0.02	0	0.02	0.02	0.04	0	0	0.07	0	0.02	0	0.02	0.07	0	0.04	0.02	0	0.11	0.04	0.02	0	0.02	0	0.02	0.02	0.04	0	0	0	0.04	0.02	0	0	0	0.02	0	0.07	0.04
"njc97"	0.38	0.09	0.56	0.71	0	0.2	0.27	0.33	0.2	0.04	0	0	0.02	0.13	0.16	0.36	1.11	0.32	0.11	0.29	0.29	0	0.13	0.4	0.13	0.27	0.16	0.11	0.09	0.09	0.02	0.02	0.07	0	0.13	0	1.02	0.31	0.04	0.16	0.07	0.38	0.2	0.02	0.18	0.07	0.07	0.07	0.11	0.07	0	0.44	0.13	0.16	0.2	0.18	0.07	0.13	0.13	0.09	0.09	0.07	0.25	0.18	0.11	0.29	0	0.11	0.29	0.11	0.07	0.6	0	1.05	0.33	0.58	0.73	0.24	0.02	1.43	0.18	0.04	0.02	0	0.04	0.76	1.07	0.07	0.07	0.58	0.16	0.31	0.25	0.07	0.36	0.02	0.11	0.16	0.09	0.09	0.27	0.11	0.09	0.33	0.33	1.89	0.51	2.59	0.13	0.04	0	0.29	1.2	0	0.11	0	0.2	0.33	0.13	0.16	0	0.25	0.16	0.42	0.2	0.29	0.04	0.07	0	0.27	0.78	0.04	0.9	0.16	0	0	0.04	0.58
"njc98"	0.02	0	0.02	0	0	0	0.02	0.02	0.04	0	0.02	0	0	0	0	0.02	0	0.01	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0.02	0.02	0.02	0	0.02	0.02	0	0.02	0	0.02	0.02	0.04	0	0.02	0.02	0.02	0	0	0.02	0	0	0	0	0.02	0.04	0.02	0.04	0.02	0.02	1.16	0.18	0.09	0	0.02	0	0.04	0	0.04	0	0.07	0.07	0.09	0.04	0.11	0	0.02	0.02	0.04	0.02	0	0.02	0.02	0.02	0.16	0.02	0.09	0.04	0.02	0	0	0.02	0	0.02	0.02	0.02	0	0.02	0	0.02	0.02	0.04	0	0	0.07	0	0.02	0	0.02	0.07	0	0.04	0.02	0	0.11	0.04	0.02	0	0.02	0	0.02	0.02	0.04	0	0	0	0.04	0.02	0	0	0	0.02	0	0.07	0.04
"njc99"	0.51	0.27	0.62	0.91	0	0.2	0.4	0.56	0.27	0.04	0	0.02	0.09	0.18	0.2	0.42	1.2	0.52	0.18	0.36	0.36	0.04	0.53	0.89	0.18	0.42	0.18	0.18	0.24	0.16	0.04	0.09	0.16	0.07	0.16	0	2.09	0.44	0.07	0.27	0.18	0.47	0.24	0.04	0.22	0.16	0.11	0.13	0.16	0.11	0.04	0.51	0.2	0.24	0.27	0.24	0.07	0.47	0.18	0.16	0.09	0.07	0.27	1.08	0.45	0.6	0	0.36	0.49	0.16	0.36	3.43	0	2.38	0.4	0.78	1.11	0.73	0.04	2.03	0.38	0.24	0.13	0.02	0.11	1.74	1.27	0.38	0.2	1	0.67	0.42	0.51	0.13	0.51	0.02	0.22	0.4	0.42	0.18	0.29	0.24	0.13	0.47	0.45	2.14	1	3.93	0.16	0.31	0.02	0.49	1.38	0.02	0.27	0.02	0.24	0.4	0.29	0.16	0.04	0.31	0.2	0.6	0.31	0.53	0.24	0.2	0	0.36	0.82	0.18	1.19	0.29	0.02	0	0.09	0.73
"njc100"	0	0.49	0	0	0	0	0	0	0	0	0.02	0	0	0	0.13	0	0.11	0	0.04	0.02	0	0	0	0	0	0	0	0	0.04	0.07	0	0.18	0.02	0	0	0	0.16	0.09	0	0	0.02	0.07	0.02	0.07	0.04	0	0	0	0	0.04	0.02	0	0	0.02	0.02	0	0	0.25	0	0	0.07	0.07	0.87	0	0	0	0.07	0	0	0.02	0.07	0	0	0.16	0	0	0.02	0.02	0	0	0	0.02	0	0.45	0	0	0	0	0	0	0	0	0.02	0	0	2.47	0	0.02	0	0	0.04	0.02	0	0	0.07	0.02	0.02	0.02	0.02	0.04	0	0.45	0.02	0	0	0.7	0	0	0.09	0.04	0.02	0	0	0.33	0.02	0	0	0	0	0.25	0	0.02	0.02	0	0	0.13	0	0
"njc101"	0.09	0.76	0.18	0.02	0.02	0	0.02	0.13	0.02	0.04	0.02	0.02	0	0.02	0	0	0.04	0.08	0.02	0	0.11	0.02	0	0.02	0.02	0	0.02	0	0	0.02	0	0.02	0.02	0.02	0	0.02	0.09	0.13	0	0.04	0.02	0.02	0.04	0	0	0	0	0	0.02	0.02	0.07	0	0.02	0	0	0	0	0	0	0	0	0.18	0	0.02	0.07	0	0	0.02	0.02	0.04	0.31	0	0.04	0.02	0.02	0	0.02	0.02	0.04	0	0.02	0	0	0.11	0.02	0	0	0.02	0	0	0	0.02	0	0	0	0.02	0.16	0	0.02	0.09	0.76	0.04	0.02	0.02	0.33	0.09	0.04	0	0.11	0	0.07	0.49	0.07	0	0.44	0	0.04	0.09	0.02	0.16	0.42	0.07	0.02	0.09	0.45	0	0	0	0.04	0	0.02	0.09	0.03	0.82	0.04	0.09	0.07	0.16
"njc102"	0.71	1.04	1.27	1.29	0.02	0.96	0.62	1.05	0.44	0.2	0	0.09	0.18	0.47	0.2	0.27	1.36	0.5	0.16	0.24	0.18	0.04	0.27	0.53	0.27	0.58	0.29	0.18	0.29	0.18	0.11	0.18	0.18	0.13	0.36	0.18	2.05	0.29	0.04	0.16	0.22	0.2	0.29	0.18	0.27	0.11	0.13	0.22	0.36	0.2	0.09	0.38	0.18	0.16	0.27	0.24	0.09	0.16	0.13	0.13	0.09	0.16	0.25	0.83	0.42	3.39	0.4	0.33	0.8	0.33	0.62	2.38	0.07	0.4	0.27	0.58	0.56	0.6	0.2	1.52	0.89	0.58	0.2	0.31	0.89	2.81	2.18	2.12	0.27	1.23	1.2	0.45	0.49	0.18	0.85	0.02	0.22	0.31	1.18	0.18	0.38	0.31	0.09	0.2	0.33	1.94	0.49	2.19	0.34	0.45	0	0.42	1.31	0.07	0.47	0.02	0.11	0.6	0.31	0.2	0.13	0.09	0.22	0.62	0.45	1.22	0.18	0.04	0.04	0.25	0.76	0.18	0.66	0.42	0.02	0.18	0.13	0.6
"njc103"	0.42	0.87	1.09	0.98	0	0.71	0.47	0.78	0.2	0.02	0	0.02	0.02	0.02	0.11	0.13	1	0.37	0.07	0.07	0.07	0	0.27	0.62	0.13	0.24	0.16	0.07	0.07	0.02	0.02	0.02	0	0	0.18	0	2.02	0.11	0.02	0.09	0.02	0.13	0.13	0	0.2	0.07	0.02	0.02	0	0.04	0.02	0.33	0.09	0.13	0.13	0.09	0	0.31	0.09	0.04	0	0	0.16	1.39	0.33	3.12	0	0.2	0.2	0.04	0.25	3.16	0	1.27	0.11	0.49	0.67	0.51	0	1.09	0.31	0.2	0.09	0	0.02	3.17	1.51	1.76	0.07	0.6	0.56	0.11	0.36	0.04	0.42	0.02	0.16	0.38	0.2	0.07	0.2	0.11	0.09	0.09	0.07	1.49	0.44	2.05	0.09	0.22	0.02	0.45	1.31	0	0.04	0	0.09	0.22	0.18	0.07	0.02	0.11	0.04	0.25	0.22	0.4	0.22	0.11	0	0.25	0.53	0.07	0.38	0.11	0.02	0	0.07	0.53
"njc104"	0	0.49	0	0	0	0	0	0	0	0	0.02	0	0	0	0.16	0.02	0.11	0.03	0.04	0.02	0	0	0	0	0	0	0.02	0	0.04	0.07	0	0.18	0.02	0	0	0	0.16	0.09	0	0	0.02	0.07	0.02	0.07	0.04	0	0	0	0	0.04	0.02	0	0	0.02	0.02	0	0	0.29	0	0	0.07	0.07	0.89	0	0	0	0.07	0.02	0	0.04	0.16	0	0	0.16	0.02	0	0.02	0.02	0	0	0	0.02	0	0.45	0	0	0	0	0	0	0	0.02	0.02	0	0	2.69	0.11	0.02	0	0	0.07	0.02	0	0.02	0.07	0.04	0.02	0.02	0.11	0.04	0.07	0.47	0.02	0.02	0	0.7	0.13	0	0.2	0.04	0.04	0.11	0	0.51	0.07	0	0	0	0	0.27	0.02	0.02	0.16	0.09	0.02	0.44	0.02	0.04
"njc105"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0.03	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0.11	0	0	0	0.02	0	0	0.02	0	0.02	0	0	0.09	0	0	0.02	0	0	0	0	0	0	0.11	0	0.02	0.11	0	0.18	0.04	0	0	0	0	0	0.02	0	0.13	0.09	0.02	0.31	0.02	0.04
"njc106"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0.02	0	0	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0
"njc107"	0.02	0.69	0.56	0.2	0.02	0.56	0.13	0.33	0	0	0	0	0.02	0.02	0.04	0.02	0.04	0.01	0.02	0	0.02	0	0	0	0.02	0.04	0.02	0	0	0.02	0	0	0	0	0.07	0	0.02	0	0	0	0	0.02	0	0	0	0	0.02	0	0.07	0.02	0	0.02	0	0	0.02	0	0	0	0.16	0.02	0.04	0.11	0.02	0.43	0.04	2.78	0	0	0.02	0	0	0.07	0	0	0	0.13	0.07	0.04	0	0.13	0.11	0.09	0	0	0	1.9	1.2	1.54	0.04	0.16	0.18	0	0	0	0.16	0	0.02	0.07	0	0	0.02	0.02	0	0	0.02	0	0	0	0	0	0	0.02	0	0.02	0	0	0.2	0.02	0	0	0	0	0	0.02	0.07	0.02	0	0.02	0	0.02	0	0.25	0.01	0	0	0	0	0.04
"njc108"	17.04	14.44	10.08	23.14	36.79	14.93	15	9.84	7.11	30.95	13.16	20.18	30.12	15.47	17.55	9.32	11.16	17.77	24.38	18.8	24.14	23.63	10.41	9.91	16.56	12.93	16.27	22.44	28.26	18.11	25.49	16.08	22.23	28.8	20.38	30.21	11.7	34.22	49.67	19.89	20.52	22.5	24.47	21.85	29.83	29.72	29.42	26.78	25.14	24.58	14.78	20.45	16.1	21.88	29.78	17.46	30.53	15	26.49	19.54	18.92	14.1	18.02	3.87	3.84	4.37	26.71	13.43	13.56	7.32	8.38	9.32	13.83	12.15	14.54	11.31	7.1	5.46	18.11	11.96	16.52	25.19	29.92	31.03	24.97	5.65	12.05	5.82	13.5	16.54	8.12	17.33	18.75	30.89	4.9	29.37	14.03	15.36	20.43	15.94	7.08	12.7	6.97	18.45	13.1	11.62	3.8	9.77	18.59	25.32	4.75	10.95	4.83	3.39	12.39	2.21	17.04	10.23	13.27	7.41	3.05	12.68	15.72	12.92	9.42	5.19	19.51	24.27	37.33	17.67	12.44	9.31	14.43	22.16	8.36	37.96	24.93	19.05
"njc109"	0.36	0.09	0.51	0.62	0	0.16	0.24	0.24	0.16	0.02	0	0	0	0	0.11	0.09	0.89	0.22	0.07	0	0.04	0	0	0.29	0.09	0.2	0.13	0.02	0.02	0	0.02	0	0	0	0.11	0	0.93	0.02	0	0.02	0	0.07	0.13	0	0.16	0	0.02	0.02	0	0.02	0	0.29	0	0.09	0.13	0.09	0	0	0.04	0.02	0	0	0.16	0.09	0	0.11	0	0.04	0.02	0.02	0.11	0.31	0	0.02	0.04	0.22	0.31	0.02	0	0.45	0.09	0.02	0	0	0	0.36	0.22	0	0	0.04	0	0.04	0.11	0.02	0.16	0.02	0.16	0.09	0	0.02	0.18	0.07	0.04	0.04	0.02	1.38	0.09	0.89	0.16	0	0	0.31	1.18	0	0	0	0.02	0.18	0.11	0.04	0.02	0.13	0.02	0.27	0.2	0.24	0.02	0	0	0.2	0.56	0.02	0.39	0.13	0.02	0.31	0.07	0.47
"njc110"	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.04	0.02	0.24	0.18	0.09	0.02	0.27	0.2	0	0.11	0.09	0.02	0.02	0.02	0.09	0.04	0.04	0	0.02	0.07	0	0.02	0	0.07	0.29	0.04	0.11	0.07	0.31	0.07	0.02	0.02	0.07	0.02	0.04	0.09	0.02	0	0.13	0.09	0.07	0.04	0.09	0.07	0.07	0.04	0.04	0	0.07	0.09	0.02	0.02	0.07	0	0.07	0.24	0.11	0	0.16	0	1	0.29	0.33	0.33	0.11	0.02	0.91	0.04	0	0.02	0	0.04	0.02	0.51	0.02	0.02	0.36	0.04	0.2	0.13	0.02	0.13	0	0	0.02	0.04	0.07	0.09	0.04	0.04	0.31	0.27	0.51	0.36	1.65	0.07	0	0	0	0.02	0	0.11	0	0.02	0.16	0.04	0.11	0	0.22	0.13	0.33	0.04	0.04	0.02	0.04	0	0.07	0.24	0.02	0.65	0.11	0	0	0	0.13
"njc111"	0.09	1.18	0.2	0.04	0.02	0.09	0.07	0.22	0.02	0.02	0.04	0.02	0	0.07	0.18	0.02	0.16	0.06	0.07	0.02	0.16	0.02	0	0.02	0.04	0	0.04	0	0.04	0.13	0	0.22	0.04	0.02	0.02	0.09	0.22	0.22	0	0.04	0.04	0.11	0.07	0.07	0.04	0	0	0	0.04	0.07	0.09	0	0.02	0.02	0.02	0	0	0.29	0.16	0	0.07	0.18	0.92	0.09	0.58	0.13	0.07	0.16	0.18	0.07	0.45	0.2	0.04	0.22	0.16	0.13	0.29	0.53	0.02	0.04	0.13	0.11	0	0.56	0	0.42	0.31	0.85	0.09	0.04	0.13	0.07	0.04	0.04	0.16	2.71	0.22	0.25	0.04	0	0.65	0.04	0	0.04	0.36	0.11	0.49	0.02	0.11	0.13	0.13	0.8	0.16	0.04	0.51	0.7	0.18	0.02	0.16	0.09	0.11	0.18	0.02	0.56	0.36	0.04	0.07	0.02	0.04	0.27	0.02	0.25	0.06	0.27	0.02	0.22	0.02	0.11
"njc112"	0.71	1.04	1.27	1.29	0.02	0.96	0.62	1.05	0.44	0.2	0	0.09	0.18	0.47	0.2	0.29	1.36	0.53	0.16	0.24	0.18	0.04	0.27	0.53	0.27	0.58	0.31	0.18	0.29	0.18	0.11	0.18	0.18	0.13	0.36	0.18	2.05	0.29	0.04	0.16	0.22	0.2	0.29	0.18	0.27	0.11	0.13	0.22	0.36	0.2	0.09	0.38	0.18	0.16	0.27	0.24	0.09	0.16	0.13	0.13	0.09	0.16	0.25	0.83	0.42	3.39	0.4	0.36	0.8	0.36	0.71	2.38	0.07	0.4	0.27	0.58	0.56	0.6	0.2	1.52	0.89	0.58	0.2	0.31	0.89	2.81	2.18	2.12	0.27	1.23	1.2	0.47	0.49	0.18	0.85	0.02	0.33	0.31	1.18	0.18	0.4	0.31	0.09	0.22	0.33	1.96	0.49	2.19	0.42	0.45	0	0.45	1.31	0.07	0.47	0.02	0.11	0.6	0.42	0.2	0.16	0.2	0.22	0.8	0.49	1.22	0.18	0.04	0.04	0.25	0.78	0.18	0.79	0.51	0.04	0.49	0.16	0.65
